weekday;day;month;year;time;CONSUMO_TOTAL FNC;AVAC FNC;IT FNC
Tue;28;11;2017;20:15;6.5;1.96;3.78
Tue;28;11;2017;20:30;6.5;1.96;3.79
Tue;28;11;2017;20:45;6.71;2.19;3.78
Tue;28;11;2017;21:00;7.55;3.06;3.78
Tue;28;11;2017;21:15;6.96;2.4;3.78
Tue;28;11;2017;21:30;6.53;1.97;3.79
Tue;28;11;2017;21:45;6.51;1.97;3.78
Tue;28;11;2017;22:00;6.51;1.97;3.78
Tue;28;11;2017;22:15;6.82;2.32;3.77
Tue;28;11;2017;22:30;7.57;3.05;3.78
Tue;28;11;2017;22:45;6.83;2.3;3.77
Tue;28;11;2017;23:00;6.51;1.98;3.77
Tue;28;11;2017;23:15;6.53;1.97;3.78
Tue;28;11;2017;23:30;6.49;1.97;3.77
Tue;28;11;2017;23:45;6.47;1.97;3.76
Wed;29;11;2017;00:00;7.33;2.89;3.76
Wed;29;11;2017;00:15;7.16;2.71;3.75
Wed;29;11;2017;00:30;6.46;1.98;3.75
Wed;29;11;2017;00:45;6.43;1.98;3.75
Wed;29;11;2017;01:00;6.43;1.98;3.76
Wed;29;11;2017;01:15;6.52;2.09;3.76
Wed;29;11;2017;01:30;7.49;3.07;3.75
Wed;29;11;2017;01:45;6.84;2.42;3.74
Wed;29;11;2017;02:00;6.38;1.98;3.75
Wed;29;11;2017;02:15;6.38;1.98;3.76
Wed;29;11;2017;02:30;6.38;1.98;3.75
Wed;29;11;2017;02:45;6.72;2.35;3.75
Wed;29;11;2017;03:00;7.43;3.06;3.75
Wed;29;11;2017;03:15;6.42;2.02;3.75
Wed;29;11;2017;03:30;6.38;1.98;3.75
Wed;29;11;2017;03:45;6.37;1.98;3.75
Wed;29;11;2017;04:00;6.37;1.98;3.75
Wed;29;11;2017;04:15;7.19;2.83;3.75
Wed;29;11;2017;04:30;7.0;2.63;3.74
Wed;29;11;2017;04:45;6.47;1.98;3.75
Wed;29;11;2017;05:00;6.37;1.98;3.75
Wed;29;11;2017;05:15;6.36;1.98;3.75
Wed;29;11;2017;05:30;6.37;1.98;3.75
Wed;29;11;2017;05:45;7.36;3.0;3.75
Wed;29;11;2017;06:00;6.92;2.54;3.74
Wed;29;11;2017;06:15;6.35;1.98;3.75
Wed;29;11;2017;06:30;6.37;1.98;3.75
Wed;29;11;2017;06:45;6.33;1.98;3.76
Wed;29;11;2017;07:00;6.31;1.97;3.76
Wed;29;11;2017;07:15;6.79;2.47;3.76
Wed;29;11;2017;07:30;7.39;3.05;3.76
Wed;29;11;2017;07:45;6.52;2.13;3.76
Wed;29;11;2017;08:00;6.35;1.98;3.77
Wed;29;11;2017;08:15;6.45;1.98;3.76
Wed;29;11;2017;08:30;6.79;2.08;3.78
Wed;29;11;2017;08:45;6.82;2.08;3.79
Wed;29;11;2017;09:00;7.77;3.02;3.8
Wed;29;11;2017;09:15;7.5;2.73;3.8
Wed;29;11;2017;09:30;6.93;2.07;3.79
Wed;29;11;2017;09:45;6.88;2.07;3.8
Wed;29;11;2017;10:00;6.89;2.07;3.79
Wed;29;11;2017;10:15;6.89;2.07;3.8
Wed;29;11;2017;10:30;7.75;3.0;3.79
Wed;29;11;2017;10:45;7.6;2.83;3.79
Wed;29;11;2017;11:00;6.97;2.07;3.79
Wed;29;11;2017;11:15;6.96;2.07;3.79
Wed;29;11;2017;11:30;6.93;2.07;3.8
Wed;29;11;2017;11:45;7.09;2.19;3.79
Wed;29;11;2017;12:00;8.03;3.15;3.79
Wed;29;11;2017;12:15;7.39;2.6;3.79
Wed;29;11;2017;12:30;6.84;2.07;3.79
Wed;29;11;2017;12:45;6.86;2.07;3.79
Wed;29;11;2017;13:00;6.61;2.07;3.79
Wed;29;11;2017;13:15;6.57;2.07;3.78
Wed;29;11;2017;13:30;7.83;3.13;3.78
Wed;29;11;2017;13:45;7.65;2.83;3.78
Wed;29;11;2017;14:00;6.88;2.07;3.78
Wed;29;11;2017;14:15;6.94;2.07;3.8
Wed;29;11;2017;14:30;6.92;2.07;3.8
Wed;29;11;2017;14:45;7.03;2.15;3.8
Wed;29;11;2017;15:00;8.05;3.15;3.79
Wed;29;11;2017;15:15;7.51;2.63;3.79
Wed;29;11;2017;15:30;6.89;2.07;3.79
Wed;29;11;2017;15:45;6.88;2.07;3.79
Wed;29;11;2017;16:00;6.87;2.07;3.8
Wed;29;11;2017;16:15;6.92;2.07;3.78
Wed;29;11;2017;16:30;7.87;3.13;3.78
Wed;29;11;2017;16:45;7.46;2.66;3.78
Wed;29;11;2017;17:00;6.85;2.07;3.78
Wed;29;11;2017;17:15;6.91;2.07;3.79
Wed;29;11;2017;17:30;6.94;2.07;3.78
Wed;29;11;2017;17:45;7.47;2.64;3.79
Wed;29;11;2017;18:00;7.89;3.14;3.78
Wed;29;11;2017;18:15;6.53;2.06;3.78
Wed;29;11;2017;18:30;6.54;2.06;3.79
Wed;29;11;2017;18:45;6.46;1.96;3.79
Wed;29;11;2017;19:00;6.43;1.96;3.79
Wed;29;11;2017;19:15;7.15;2.73;3.78
Wed;29;11;2017;19:30;7.27;2.78;3.77
Wed;29;11;2017;19:45;6.48;1.96;3.77
Wed;29;11;2017;20:00;6.49;1.96;3.78
Wed;29;11;2017;20:15;6.48;1.96;3.77
Wed;29;11;2017;20:30;6.71;2.21;3.78
Wed;29;11;2017;20:45;7.54;3.04;3.77
Wed;29;11;2017;21:00;6.79;2.25;3.77
Wed;29;11;2017;21:15;6.47;1.97;3.77
Wed;29;11;2017;21:30;6.5;1.97;3.77
Wed;29;11;2017;21:45;6.5;1.97;3.78
Wed;29;11;2017;22:00;6.52;2.01;3.77
Wed;29;11;2017;22:15;7.55;3.04;3.77
Wed;29;11;2017;22:30;7.0;2.48;3.78
Wed;29;11;2017;22:45;6.54;1.97;3.77
Wed;29;11;2017;23:00;6.51;1.97;3.77
Wed;29;11;2017;23:15;6.47;1.97;3.77
Wed;29;11;2017;23:30;6.78;2.32;3.76
Wed;29;11;2017;23:45;7.55;3.06;3.76
Thu;30;11;2017;00:00;6.61;2.12;3.76
Thu;30;11;2017;00:15;6.46;1.97;3.76
Thu;30;11;2017;00:30;6.43;1.97;3.75
Thu;30;11;2017;00:45;6.45;1.98;3.75
Thu;30;11;2017;01:00;6.65;2.2;3.76
Thu;30;11;2017;01:15;7.45;3.05;3.75
Thu;30;11;2017;01:30;6.72;2.29;3.75
Thu;30;11;2017;01:45;6.42;1.98;3.75
Thu;30;11;2017;02:00;6.37;1.98;3.75
Thu;30;11;2017;02:15;6.36;1.98;3.76
Thu;30;11;2017;02:30;6.45;2.08;3.75
Thu;30;11;2017;02:45;7.41;3.05;3.75
Thu;30;11;2017;03:00;6.77;2.38;3.74
Thu;30;11;2017;03:15;6.35;1.98;3.75
Thu;30;11;2017;03:30;6.35;1.98;3.75
Thu;30;11;2017;03:45;6.37;1.98;3.75
Thu;30;11;2017;04:00;6.5;2.14;3.75
Thu;30;11;2017;04:15;7.4;3.05;3.75
Thu;30;11;2017;04:30;6.73;2.34;3.75
Thu;30;11;2017;04:45;6.35;1.98;3.75
Thu;30;11;2017;05:00;6.37;1.98;3.75
Thu;30;11;2017;05:15;6.37;1.98;3.75
Thu;30;11;2017;05:30;6.56;2.21;3.75
Thu;30;11;2017;05:45;7.39;3.04;3.75
Thu;30;11;2017;06:00;6.6;2.2;3.74
Thu;30;11;2017;06:15;6.35;1.98;3.75
Thu;30;11;2017;06:30;6.36;1.98;3.75
Thu;30;11;2017;06:45;6.31;1.98;3.75
Thu;30;11;2017;07:00;6.29;1.97;3.76
Thu;30;11;2017;07:15;7.3;2.99;3.75
Thu;30;11;2017;07:30;6.84;2.49;3.75
Thu;30;11;2017;07:45;6.32;1.97;3.76
Thu;30;11;2017;08:00;6.68;1.96;3.79
Thu;30;11;2017;08:15;6.65;1.97;3.78
Thu;30;11;2017;08:30;6.96;2.25;3.78
Thu;30;11;2017;08:45;7.85;3.13;3.78
Thu;30;11;2017;09:00;7.19;2.46;3.78
Thu;30;11;2017;09:15;6.86;2.08;3.79
Thu;30;11;2017;09:30;7.03;2.08;3.79
Thu;30;11;2017;09:45;7.08;2.08;3.8
Thu;30;11;2017;10:00;7.11;2.29;3.8
Thu;30;11;2017;10:15;7.94;3.16;3.79
Thu;30;11;2017;10:30;7.3;2.49;3.79
Thu;30;11;2017;10:45;6.92;2.08;3.79
Thu;30;11;2017;11:00;6.9;2.08;3.8
Thu;30;11;2017;11:15;6.89;2.08;3.81
Thu;30;11;2017;11:30;6.89;2.08;3.8
Thu;30;11;2017;11:45;7.85;3.11;3.79
Thu;30;11;2017;12:00;7.46;2.65;3.79
Thu;30;11;2017;12:15;6.85;2.07;3.79
Thu;30;11;2017;12:30;6.84;2.08;3.79
Thu;30;11;2017;12:45;6.82;2.08;3.8
Thu;30;11;2017;13:00;6.65;2.2;3.79
Thu;30;11;2017;13:15;7.59;3.17;3.79
Thu;30;11;2017;13:30;7.2;2.5;3.78
Thu;30;11;2017;13:45;6.98;2.09;3.81
Thu;30;11;2017;14:00;6.95;2.08;3.8
Thu;30;11;2017;14:15;7.0;2.08;3.8
Thu;30;11;2017;14:30;6.94;2.1;3.8
Thu;30;11;2017;14:45;7.98;3.15;3.8
Thu;30;11;2017;15:00;7.48;2.6;3.8
Thu;30;11;2017;15:15;6.92;2.08;3.79
Thu;30;11;2017;15:30;6.87;2.08;3.8
Thu;30;11;2017;15:45;6.9;2.08;3.79
Thu;30;11;2017;16:00;7.16;2.37;3.8
Thu;30;11;2017;16:15;7.96;3.16;3.79
Thu;30;11;2017;16:30;7.1;2.28;3.79
Thu;30;11;2017;16:45;6.89;2.08;3.8
Thu;30;11;2017;17:00;6.91;2.08;3.8
Thu;30;11;2017;17:15;6.89;2.08;3.81
Thu;30;11;2017;17:30;7.32;2.66;3.79
Thu;30;11;2017;17:45;7.58;3.14;3.78
Thu;30;11;2017;18:00;6.55;2.07;3.79
Thu;30;11;2017;18:15;6.53;2.07;3.79
Thu;30;11;2017;18:30;6.53;2.07;3.79
Thu;30;11;2017;18:45;6.42;1.97;3.78
Thu;30;11;2017;19:00;7.2;2.76;3.79
Thu;30;11;2017;19:15;7.23;2.78;3.78
Thu;30;11;2017;19:30;6.46;1.97;3.78
Thu;30;11;2017;19:45;6.51;1.97;3.77
Thu;30;11;2017;20:00;6.52;1.97;3.78
Thu;30;11;2017;20:15;6.52;1.97;3.78
Thu;30;11;2017;20:30;7.11;2.6;3.78
Thu;30;11;2017;20:45;7.52;3.0;3.77
Thu;30;11;2017;21:00;6.49;1.97;3.77
Thu;30;11;2017;21:15;6.53;1.97;3.77
Thu;30;11;2017;21:30;6.52;1.97;3.77
Thu;30;11;2017;21:45;6.54;1.97;3.78
Thu;30;11;2017;22:00;7.25;2.68;3.77
Thu;30;11;2017;22:15;7.43;2.88;3.77
Thu;30;11;2017;22:30;6.54;1.98;3.78
Thu;30;11;2017;22:45;6.52;1.98;3.77
Thu;30;11;2017;23:00;6.58;1.98;3.77
Thu;30;11;2017;23:15;6.5;1.98;3.77
Thu;30;11;2017;23:30;6.5;1.98;3.76
Thu;30;11;2017;23:45;7.47;3.01;3.76
Fri;1;12;2017;00:00;7.09;2.6;3.76
Fri;1;12;2017;00:15;6.49;1.98;3.76
Fri;1;12;2017;00:30;6.48;1.98;3.76
Fri;1;12;2017;00:45;6.5;1.98;3.76
Fri;1;12;2017;01:00;6.45;1.98;3.76
Fri;1;12;2017;01:15;7.36;2.96;3.77
Fri;1;12;2017;01:30;7.01;2.56;3.76
Fri;1;12;2017;01:45;6.44;1.99;3.76
Fri;1;12;2017;02:00;6.42;1.98;3.76
Fri;1;12;2017;02:15;6.42;1.98;3.76
Fri;1;12;2017;02:30;6.4;1.98;3.75
Fri;1;12;2017;02:45;7.28;2.9;3.75
Fri;1;12;2017;03:00;7.06;2.62;3.75
Fri;1;12;2017;03:15;6.41;1.98;3.75
Fri;1;12;2017;03:30;6.41;1.98;3.76
Fri;1;12;2017;03:45;6.43;1.98;3.76
Fri;1;12;2017;04:00;6.42;1.98;3.76
Fri;1;12;2017;04:15;6.66;2.24;3.76
Fri;1;12;2017;04:30;7.42;3.05;3.76
Fri;1;12;2017;04:45;6.59;2.19;3.75
Fri;1;12;2017;05:00;6.37;1.97;3.75
Fri;1;12;2017;05:15;6.38;1.98;3.75
Fri;1;12;2017;05:30;6.37;1.98;3.75
Fri;1;12;2017;05:45;6.36;1.97;3.76
Fri;1;12;2017;06:00;7.1;2.75;3.75
Fri;1;12;2017;06:15;7.19;2.8;3.75
Fri;1;12;2017;06:30;6.4;1.98;3.75
Fri;1;12;2017;06:45;6.3;1.97;3.75
Fri;1;12;2017;07:00;6.27;1.97;3.76
Fri;1;12;2017;07:15;6.29;1.97;3.76
Fri;1;12;2017;07:30;6.31;2.0;3.76
Fri;1;12;2017;07:45;7.35;3.04;3.76
Fri;1;12;2017;08:00;6.84;2.49;3.76
Fri;1;12;2017;08:15;6.33;1.98;3.76
Fri;1;12;2017;08:30;6.43;2.08;3.76
Fri;1;12;2017;08:45;6.44;2.07;3.77
Fri;1;12;2017;09:00;6.44;2.07;3.77
Fri;1;12;2017;09:15;6.62;2.28;3.77
Fri;1;12;2017;09:30;7.47;3.14;3.77
Fri;1;12;2017;09:45;6.68;2.27;3.77
Fri;1;12;2017;10:00;6.47;2.07;3.76
Fri;1;12;2017;10:15;6.47;2.06;3.78
Fri;1;12;2017;10:30;6.49;2.06;3.77
Fri;1;12;2017;10:45;6.48;2.07;3.78
Fri;1;12;2017;11:00;7.46;3.05;3.78
Fri;1;12;2017;11:15;7.06;2.64;3.77
Fri;1;12;2017;11:30;6.48;2.07;3.79
Fri;1;12;2017;11:45;6.62;2.07;3.79
Fri;1;12;2017;12:00;6.91;2.07;3.79
Fri;1;12;2017;12:15;6.9;2.06;3.81
Fri;1;12;2017;12:30;6.96;2.16;3.81
Fri;1;12;2017;12:45;7.94;3.13;3.81
Fri;1;12;2017;13:00;7.1;2.41;3.77
Fri;1;12;2017;13:15;6.55;2.07;3.78
Fri;1;12;2017;13:30;6.52;2.07;3.78
Fri;1;12;2017;13:45;6.48;2.07;3.77
Fri;1;12;2017;14:00;6.49;2.07;3.78
Fri;1;12;2017;14:15;6.82;2.42;3.78
Fri;1;12;2017;14:30;7.56;3.14;3.78
Fri;1;12;2017;14:45;6.63;2.19;3.77
Fri;1;12;2017;15:00;6.51;2.07;3.77
Fri;1;12;2017;15:15;6.5;2.07;3.77
Fri;1;12;2017;15:30;6.49;2.07;3.77
Fri;1;12;2017;15:45;6.51;2.07;3.78
Fri;1;12;2017;16:00;7.35;2.96;3.78
Fri;1;12;2017;16:15;7.1;2.68;3.77
Fri;1;12;2017;16:30;6.51;2.07;3.78
Fri;1;12;2017;16:45;6.52;2.07;3.78
Fri;1;12;2017;17:00;6.51;2.07;3.77
Fri;1;12;2017;17:15;6.49;2.08;3.77
Fri;1;12;2017;17:30;6.51;2.07;3.77
Fri;1;12;2017;17:45;6.85;2.46;3.77
Fri;1;12;2017;18:00;7.54;3.14;3.77
Fri;1;12;2017;18:15;6.65;2.22;3.78
Fri;1;12;2017;18:30;6.51;2.07;3.78
Fri;1;12;2017;18:45;6.39;1.96;3.77
Fri;1;12;2017;19:00;6.42;1.97;3.78
Fri;1;12;2017;19:15;6.42;1.97;3.78
Fri;1;12;2017;19:30;6.71;2.26;3.78
Fri;1;12;2017;19:45;7.52;3.04;3.77
Fri;1;12;2017;20:00;6.65;2.12;3.77
Fri;1;12;2017;20:15;6.51;1.97;3.77
Fri;1;12;2017;20:30;6.48;1.97;3.77
Fri;1;12;2017;20:45;6.49;1.97;3.78
Fri;1;12;2017;21:00;6.49;1.97;3.77
Fri;1;12;2017;21:15;6.5;1.98;3.78
Fri;1;12;2017;21:30;7.51;3.03;3.77
Fri;1;12;2017;21:45;6.94;2.42;3.77
Fri;1;12;2017;22:00;6.49;1.97;3.77
Fri;1;12;2017;22:15;6.49;1.97;3.77
Fri;1;12;2017;22:30;6.5;1.97;3.77
Fri;1;12;2017;22:45;6.47;1.97;3.77
Fri;1;12;2017;23:00;8.82;4.46;3.77
Fri;1;12;2017;23:15;9.01;4.56;3.77
Fri;1;12;2017;23:30;6.95;2.51;3.77
Fri;1;12;2017;23:45;7.34;2.9;3.76
Sat;2;12;2017;00:00;7.31;2.89;3.77
Sat;2;12;2017;00:15;7.32;2.89;3.76
Sat;2;12;2017;00:30;7.33;2.9;3.76
Sat;2;12;2017;00:45;7.33;2.9;3.76
Sat;2;12;2017;01:00;7.3;2.9;3.76
Sat;2;12;2017;01:15;7.26;2.88;3.76
Sat;2;12;2017;01:30;7.27;2.88;3.76
Sat;2;12;2017;01:45;7.25;2.88;3.76
Sat;2;12;2017;02:00;7.28;2.88;3.76
Sat;2;12;2017;02:15;7.26;2.88;3.76
Sat;2;12;2017;02:30;7.22;2.88;3.76
Sat;2;12;2017;02:45;7.22;2.88;3.75
Sat;2;12;2017;03:00;7.23;2.88;3.75
Sat;2;12;2017;03:15;7.22;2.89;3.75
Sat;2;12;2017;03:30;7.21;2.88;3.76
Sat;2;12;2017;03:45;7.2;2.88;3.75
Sat;2;12;2017;04:00;7.2;2.88;3.76
Sat;2;12;2017;04:15;7.21;2.88;3.75
Sat;2;12;2017;04:30;7.21;2.89;3.75
Sat;2;12;2017;04:45;7.19;2.88;3.76
Sat;2;12;2017;05:00;7.21;2.88;3.75
Sat;2;12;2017;05:15;7.2;2.88;3.75
Sat;2;12;2017;05:30;7.25;2.89;3.75
Sat;2;12;2017;05:45;7.26;2.88;3.76
Sat;2;12;2017;06:00;7.2;2.88;3.75
Sat;2;12;2017;06:15;7.2;2.88;3.75
Sat;2;12;2017;06:30;7.21;2.88;3.76
Sat;2;12;2017;06:45;7.14;2.88;3.75
Sat;2;12;2017;07:00;7.11;2.87;3.76
Sat;2;12;2017;07:15;7.11;2.88;3.76
Sat;2;12;2017;07:30;7.13;2.88;3.76
Sat;2;12;2017;07:45;7.14;2.88;3.76
Sat;2;12;2017;08:00;7.13;2.88;3.76
Sat;2;12;2017;08:15;7.13;2.89;3.76
Sat;2;12;2017;08:30;7.15;2.89;3.76
Sat;2;12;2017;08:45;7.19;2.89;3.76
Sat;2;12;2017;09:00;7.22;2.89;3.76
Sat;2;12;2017;09:15;7.2;2.89;3.78
Sat;2;12;2017;09:30;7.21;2.88;3.77
Sat;2;12;2017;09:45;7.2;2.88;3.77
Sat;2;12;2017;10:00;7.23;2.88;3.77
Sat;2;12;2017;10:15;7.23;2.88;3.77
Sat;2;12;2017;10:30;7.25;2.88;3.78
Sat;2;12;2017;10:45;7.45;2.88;3.78
Sat;2;12;2017;11:00;7.62;2.88;3.78
Sat;2;12;2017;11:15;7.61;2.88;3.79
Sat;2;12;2017;11:30;7.59;2.88;3.79
Sat;2;12;2017;11:45;7.63;2.88;3.79
Sat;2;12;2017;12:00;7.61;2.88;3.78
Sat;2;12;2017;12:15;7.45;2.88;3.78
Sat;2;12;2017;12:30;7.27;2.87;3.78
Sat;2;12;2017;12:45;7.25;2.87;3.78
Sat;2;12;2017;13:00;7.25;2.88;3.78
Sat;2;12;2017;13:15;7.26;2.88;3.78
Sat;2;12;2017;13:30;7.31;2.88;3.78
Sat;2;12;2017;13:45;7.28;2.88;3.78
Sat;2;12;2017;14:00;7.25;2.88;3.78
Sat;2;12;2017;14:15;7.26;2.88;3.78
Sat;2;12;2017;14:30;7.28;2.88;3.77
Sat;2;12;2017;14:45;7.32;2.88;3.77
Sat;2;12;2017;15:00;7.3;2.88;3.78
Sat;2;12;2017;15:15;7.25;2.89;3.78
Sat;2;12;2017;15:30;7.27;2.88;3.78
Sat;2;12;2017;15:45;7.28;2.88;3.78
Sat;2;12;2017;16:00;7.27;2.88;3.78
Sat;2;12;2017;16:15;7.31;2.88;3.78
Sat;2;12;2017;16:30;7.26;2.88;3.78
Sat;2;12;2017;16:45;7.24;2.88;3.77
Sat;2;12;2017;17:00;7.28;2.88;3.77
Sat;2;12;2017;17:15;7.25;2.88;3.77
Sat;2;12;2017;17:30;7.28;2.88;3.77
Sat;2;12;2017;17:45;7.25;2.87;3.78
Sat;2;12;2017;18:00;7.24;2.87;3.78
Sat;2;12;2017;18:15;7.28;2.86;3.78
Sat;2;12;2017;18:30;7.24;2.86;3.78
Sat;2;12;2017;18:45;7.24;2.86;3.78
Sat;2;12;2017;19:00;7.26;2.87;3.79
Sat;2;12;2017;19:15;7.25;2.86;3.79
Sat;2;12;2017;19:30;7.3;2.86;3.78
Sat;2;12;2017;19:45;7.33;2.86;3.78
Sat;2;12;2017;20:00;7.33;2.86;3.78
Sat;2;12;2017;20:15;7.34;2.87;3.78
Sat;2;12;2017;20:30;7.35;2.86;3.77
Sat;2;12;2017;20:45;7.34;2.87;3.78
Sat;2;12;2017;21:00;7.34;2.87;3.78
Sat;2;12;2017;21:15;7.34;2.87;3.78
Sat;2;12;2017;21:30;7.35;2.87;3.78
Sat;2;12;2017;21:45;7.38;2.87;3.78
Sat;2;12;2017;22:00;7.34;2.88;3.78
Sat;2;12;2017;22:15;7.35;2.88;3.78
Sat;2;12;2017;22:30;7.33;2.88;3.77
Sat;2;12;2017;22:45;7.34;2.88;3.77
Sat;2;12;2017;23:00;10.26;5.9;3.77
Sat;2;12;2017;23:15;9.6;5.19;3.76
Sat;2;12;2017;23:30;8.42;3.93;3.76
Sat;2;12;2017;23:45;7.86;3.45;3.76
Sun;3;12;2017;00:00;7.91;3.5;3.76
Sun;3;12;2017;00:15;7.81;3.4;3.76
Sun;3;12;2017;00:30;7.58;3.16;3.76
Sun;3;12;2017;00:45;7.88;3.48;3.75
Sun;3;12;2017;01:00;7.78;3.41;3.76
Sun;3;12;2017;01:15;7.71;3.31;3.76
Sun;3;12;2017;01:30;7.88;3.53;3.75
Sun;3;12;2017;01:45;7.65;3.29;3.75
Sun;3;12;2017;02:00;7.68;3.33;3.75
Sun;3;12;2017;02:15;7.62;3.25;3.75
Sun;3;12;2017;02:30;7.59;3.29;3.75
Sun;3;12;2017;02:45;7.71;3.37;3.75
Sun;3;12;2017;03:00;7.81;3.47;3.75
Sun;3;12;2017;03:15;7.62;3.3;3.75
Sun;3;12;2017;03:30;7.18;2.8;3.75
Sun;3;12;2017;03:45;7.84;3.48;3.75
Sun;3;12;2017;04:00;7.77;3.46;3.75
Sun;3;12;2017;04:15;7.68;3.36;3.75
Sun;3;12;2017;04:30;7.22;2.93;3.75
Sun;3;12;2017;04:45;7.45;3.1;3.75
Sun;3;12;2017;05:00;7.64;3.33;3.75
Sun;3;12;2017;05:15;7.7;3.4;3.75
Sun;3;12;2017;05:30;7.65;3.35;3.75
Sun;3;12;2017;05:45;7.54;3.22;3.75
Sun;3;12;2017;06:00;7.11;2.73;3.75
Sun;3;12;2017;06:15;7.6;3.28;3.75
Sun;3;12;2017;06:30;7.69;3.38;3.75
Sun;3;12;2017;06:45;7.49;3.27;3.75
Sun;3;12;2017;07:00;7.58;3.35;3.75
Sun;3;12;2017;07:15;7.13;2.92;3.75
Sun;3;12;2017;07:30;7.42;3.21;3.75
Sun;3;12;2017;07:45;7.42;3.17;3.75
Sun;3;12;2017;08:00;7.58;3.36;3.75
Sun;3;12;2017;08:15;7.46;3.19;3.75
Sun;3;12;2017;08:30;7.41;3.14;3.75
Sun;3;12;2017;08:45;7.57;3.31;3.75
Sun;3;12;2017;09:00;7.55;3.27;3.76
Sun;3;12;2017;09:15;7.55;3.25;3.76
Sun;3;12;2017;09:30;7.57;3.27;3.77
Sun;3;12;2017;09:45;7.54;3.26;3.76
Sun;3;12;2017;10:00;7.14;2.83;3.76
Sun;3;12;2017;10:15;7.66;3.36;3.77
Sun;3;12;2017;10:30;7.34;2.98;3.77
Sun;3;12;2017;10:45;7.67;3.34;3.77
Sun;3;12;2017;11:00;7.55;3.26;3.77
Sun;3;12;2017;11:15;7.51;3.2;3.77
Sun;3;12;2017;11:30;7.6;3.29;3.76
Sun;3;12;2017;11:45;7.66;3.2;3.77
Sun;3;12;2017;12:00;7.27;2.89;3.77
Sun;3;12;2017;12:15;7.47;3.11;3.77
Sun;3;12;2017;12:30;7.58;3.23;3.77
Sun;3;12;2017;12:45;7.65;3.31;3.77
Sun;3;12;2017;13:00;7.65;3.29;3.77
Sun;3;12;2017;13:15;7.52;3.18;3.77
Sun;3;12;2017;13:30;7.54;3.17;3.77
Sun;3;12;2017;13:45;7.51;3.15;3.77
Sun;3;12;2017;14:00;7.67;3.31;3.77
Sun;3;12;2017;14:15;7.53;3.15;3.77
Sun;3;12;2017;14:30;7.4;3.06;3.77
Sun;3;12;2017;14:45;7.66;3.29;3.77
Sun;3;12;2017;15:00;7.65;3.3;3.77
Sun;3;12;2017;15:15;7.18;2.82;3.77
Sun;3;12;2017;15:30;7.64;3.25;3.77
Sun;3;12;2017;15:45;7.63;3.29;3.77
Sun;3;12;2017;16:00;7.4;3.09;3.77
Sun;3;12;2017;16:15;7.29;2.91;3.77
Sun;3;12;2017;16:30;7.71;3.34;3.77
Sun;3;12;2017;16:45;7.68;3.34;3.77
Sun;3;12;2017;17:00;7.2;2.85;3.77
Sun;3;12;2017;17:15;7.6;3.22;3.77
Sun;3;12;2017;17:30;7.64;3.28;3.77
Sun;3;12;2017;17:45;7.63;3.3;3.77
Sun;3;12;2017;18:00;7.44;3.06;3.76
Sun;3;12;2017;18:15;7.65;3.32;3.76
Sun;3;12;2017;18:30;7.58;3.23;3.77
Sun;3;12;2017;18:45;7.57;3.19;3.77
Sun;3;12;2017;19:00;7.55;3.17;3.77
Sun;3;12;2017;19:15;7.58;3.21;3.76
Sun;3;12;2017;19:30;7.7;3.29;3.76
Sun;3;12;2017;19:45;7.47;3.06;3.77
Sun;3;12;2017;20:00;7.46;2.95;3.78
Sun;3;12;2017;20:15;7.79;3.32;3.77
Sun;3;12;2017;20:30;7.66;3.19;3.77
Sun;3;12;2017;20:45;7.73;3.28;3.77
Sun;3;12;2017;21:00;7.77;3.32;3.77
Sun;3;12;2017;21:15;7.61;3.13;3.76
Sun;3;12;2017;21:30;7.47;3.05;3.77
Sun;3;12;2017;21:45;7.42;2.95;3.76
Sun;3;12;2017;22:00;7.81;3.37;3.77
Sun;3;12;2017;22:15;7.66;3.19;3.77
Sun;3;12;2017;22:30;7.66;3.19;3.76
Sun;3;12;2017;22:45;7.8;3.35;3.76
Sun;3;12;2017;23:00;8.13;3.72;3.76
Sun;3;12;2017;23:15;8.53;4.11;3.77
Sun;3;12;2017;23:30;6.35;1.84;3.76
Sun;3;12;2017;23:45;6.48;1.99;3.76
Mon;4;12;2017;00:00;6.48;1.99;3.77
Mon;4;12;2017;00:15;6.47;1.99;3.76
Mon;4;12;2017;00:30;6.47;1.99;3.76
Mon;4;12;2017;00:45;6.5;1.99;3.76
Mon;4;12;2017;01:00;6.48;1.99;3.77
Mon;4;12;2017;01:15;6.47;1.99;3.76
Mon;4;12;2017;01:30;6.47;1.99;3.75
Mon;4;12;2017;01:45;6.5;1.99;3.76
Mon;4;12;2017;02:00;6.49;1.99;3.76
Mon;4;12;2017;02:15;6.42;1.99;3.76
Mon;4;12;2017;02:30;6.4;1.99;3.75
Mon;4;12;2017;02:45;6.4;1.99;3.76
Mon;4;12;2017;03:00;6.42;1.99;3.75
Mon;4;12;2017;03:15;6.41;1.99;3.75
Mon;4;12;2017;03:30;6.4;1.99;3.75
Mon;4;12;2017;03:45;6.37;1.99;3.75
Mon;4;12;2017;04:00;6.37;1.99;3.75
Mon;4;12;2017;04:15;6.38;1.99;3.75
Mon;4;12;2017;04:30;6.36;1.99;3.75
Mon;4;12;2017;04:45;6.37;1.99;3.75
Mon;4;12;2017;05:00;6.37;1.99;3.76
