weekday;day;month;year;time;CONSUMO_TOTAL FAR;AVAC FAR;IT FAR
Thu;7;6;2018;00:15;15.0;3.98;9.34
Thu;7;6;2018;00:30;15.5;5.46;8.87
Thu;7;6;2018;00:45;16.5;5.58;9.32
Thu;7;6;2018;01:00;16.0;5.48;10.31
Thu;7;6;2018;01:15;16.0;5.49;9.26
Thu;7;6;2018;01:30;17.0;5.56;9.3
Thu;7;6;2018;01:45;14.5;3.7;9.29
Thu;7;6;2018;02:00;13.5;3.54;9.28
Thu;7;6;2018;02:15;15.0;3.54;10.28
Thu;7;6;2018;02:30;14.0;3.55;9.32
Thu;7;6;2018;02:45;15.0;3.55;9.32
Thu;7;6;2018;03:00;14.0;3.55;9.31
Thu;7;6;2018;03:15;14.5;3.54;10.31
Thu;7;6;2018;03:30;14.5;3.57;9.32
Thu;7;6;2018;03:45;14.0;3.6;9.32
Thu;7;6;2018;04:00;16.0;4.81;9.31
Thu;7;6;2018;04:15;14.5;4.14;10.31
Thu;7;6;2018;04:30;14.5;3.58;9.31
Thu;7;6;2018;04:45;14.0;3.67;9.34
Thu;7;6;2018;05:00;15.0;3.69;9.31
Thu;7;6;2018;05:15;14.0;3.76;10.34
Thu;7;6;2018;05:30;15.0;3.81;9.33
Thu;7;6;2018;05:45;15.0;4.04;9.33
Thu;7;6;2018;06:00;16.0;5.5;9.31
Thu;7;6;2018;06:15;15.0;3.75;10.33
Thu;7;6;2018;06:30;14.0;3.84;9.34
Thu;7;6;2018;06:45;15.0;3.94;9.32
Thu;7;6;2018;07:00;16.0;5.54;9.33
Thu;7;6;2018;07:15;17.0;5.57;9.31
Thu;7;6;2018;07:30;16.0;5.49;10.31
Thu;7;6;2018;07:45;16.5;5.54;9.3
Thu;7;6;2018;08:00;16.5;5.57;9.28
Thu;7;6;2018;08:15;15.0;4.33;9.3
Thu;7;6;2018;08:30;15.0;3.55;10.32
Thu;7;6;2018;08:45;14.0;3.54;9.3
Thu;7;6;2018;09:00;15.0;3.56;9.36
Thu;7;6;2018;09:15;15.0;3.56;9.32
Thu;7;6;2018;09:30;15.0;3.57;10.35
Thu;7;6;2018;09:45;15.0;3.57;9.34
Thu;7;6;2018;10:00;14.5;3.58;9.34
Thu;7;6;2018;10:15;15.5;3.61;9.36
Thu;7;6;2018;10:30;16.5;5.43;10.35
Thu;7;6;2018;10:45;14.5;3.58;9.33
Thu;7;6;2018;11:00;15.0;3.64;9.36
Thu;7;6;2018;11:15;15.0;3.72;9.35
Thu;7;6;2018;11:30;16.0;4.27;10.36
Thu;7;6;2018;11:45;16.0;4.93;9.32
Thu;7;6;2018;12:00;15.0;3.71;9.36
Thu;7;6;2018;12:15;15.0;3.8;9.34
Thu;7;6;2018;12:30;15.0;3.89;10.38
Thu;7;6;2018;12:45;16.0;5.26;9.35
Thu;7;6;2018;13:00;15.0;4.47;9.33
Thu;7;6;2018;13:15;15.5;3.99;9.37
Thu;7;6;2018;13:30;16.5;5.61;10.34
Thu;7;6;2018;13:45;17.5;5.71;9.32
Thu;7;6;2018;14:00;16.5;5.58;9.33
Thu;7;6;2018;14:15;17.0;5.59;9.32
Thu;7;6;2018;14:30;17.0;5.62;10.31
Thu;7;6;2018;14:45;17.0;5.29;9.3
Thu;7;6;2018;15:00;14.5;3.57;9.31
Thu;7;6;2018;15:15;14.5;3.57;9.32
Thu;7;6;2018;15:30;15.0;3.58;10.34
Thu;7;6;2018;15:45;15.0;3.58;9.34
Thu;7;6;2018;16:00;15.0;3.58;9.35
Thu;7;6;2018;16:15;15.0;3.58;9.34
Thu;7;6;2018;16:30;15.0;3.58;10.35
Thu;7;6;2018;16:45;15.0;3.61;9.37
Thu;7;6;2018;17:00;16.0;5.5;9.34
Thu;7;6;2018;17:15;15.0;3.57;9.34
Thu;7;6;2018;17:30;15.0;3.59;10.35
Thu;7;6;2018;17:45;15.0;3.67;9.34
Thu;7;6;2018;18:00;17.0;5.53;9.35
Thu;7;6;2018;18:15;14.0;3.6;9.36
Thu;7;6;2018;18:30;15.0;3.69;10.36
Thu;7;6;2018;18:45;14.5;3.77;9.37
Thu;7;6;2018;19:00;14.5;3.93;9.36
Thu;7;6;2018;19:15;16.5;5.51;9.34
Thu;7;6;2018;19:30;14.5;3.77;10.37
Thu;7;6;2018;19:45;15.0;3.87;9.36
Thu;7;6;2018;20:00;15.0;4.02;9.35
Thu;7;6;2018;20:15;17.5;7.08;9.37
Thu;7;6;2018;20:30;16.5;5.7;10.3
Thu;7;6;2018;20:45;16.0;5.51;9.32
Thu;7;6;2018;21:00;16.5;5.54;9.31
Thu;7;6;2018;21:15;16.0;5.27;9.31
Thu;7;6;2018;21:30;14.5;3.54;9.31
Thu;7;6;2018;21:45;14.0;3.56;10.32
Thu;7;6;2018;22:00;14.5;3.58;9.33
Thu;7;6;2018;22:15;14.0;3.14;9.33
Thu;7;6;2018;22:30;14.5;3.63;9.34
Thu;7;6;2018;22:45;16.0;4.92;10.33
Thu;7;6;2018;23:00;17.0;5.92;9.33
Thu;7;6;2018;23:15;16.0;5.74;9.31
Thu;7;6;2018;23:30;15.0;3.82;9.3
Thu;7;6;2018;23:45;14.0;3.61;10.3
Fri;8;6;2018;00:00;14.5;3.64;9.31
Fri;8;6;2018;00:15;16.0;5.19;9.3
Fri;8;6;2018;00:30;15.5;4.76;9.3
Fri;8;6;2018;00:45;14.0;3.62;10.3
Fri;8;6;2018;01:00;15.5;4.37;9.31
Fri;8;6;2018;01:15;16.5;5.95;9.29
Fri;8;6;2018;01:30;17.0;5.64;9.28
Fri;8;6;2018;01:45;14.5;4.03;10.28
Fri;8;6;2018;02:00;14.5;3.58;9.28
Fri;8;6;2018;02:15;14.0;3.61;9.27
Fri;8;6;2018;02:30;15.5;4.49;9.29
Fri;8;6;2018;02:45;17.0;5.93;10.3
Fri;8;6;2018;03:00;16.0;5.6;9.27
Fri;8;6;2018;03:15;15.5;4.64;9.25
Fri;8;6;2018;03:30;14.0;3.45;9.28
Fri;8;6;2018;03:45;14.5;3.6;9.28
Fri;8;6;2018;04:00;14.5;3.63;10.27
Fri;8;6;2018;04:15;16.0;5.33;9.3
Fri;8;6;2018;04:30;16.0;5.64;9.28
Fri;8;6;2018;04:45;17.0;5.49;9.26
Fri;8;6;2018;05:00;14.5;4.27;10.26
Fri;8;6;2018;05:15;14.5;3.41;9.27
Fri;8;6;2018;05:30;14.0;3.58;9.26
Fri;8;6;2018;05:45;14.5;3.6;9.28
Fri;8;6;2018;06:00;15.5;4.89;10.29
Fri;8;6;2018;06:15;17.0;5.7;9.29
Fri;8;6;2018;06:30;16.0;5.47;9.26
Fri;8;6;2018;06:45;15.0;4.28;9.27
Fri;8;6;2018;07:00;14.0;3.42;10.26
Fri;8;6;2018;07:15;14.0;3.58;9.28
Fri;8;6;2018;07:30;14.5;3.62;9.28
Fri;8;6;2018;07:45;16.0;5.04;9.3
Fri;8;6;2018;08:00;16.5;5.64;10.29
Fri;8;6;2018;08:15;16.0;4.86;9.27
Fri;8;6;2018;08:30;14.0;3.39;9.28
Fri;8;6;2018;08:45;14.0;3.59;9.3
Fri;8;6;2018;09:00;15.0;3.7;9.3
Fri;8;6;2018;09:15;17.0;5.54;10.3
Fri;8;6;2018;09:30;16.5;5.57;9.28
Fri;8;6;2018;09:45;16.5;5.44;9.31
Fri;8;6;2018;10:00;15.5;3.84;9.29
Fri;8;6;2018;10:15;14.5;3.45;10.27
Fri;8;6;2018;10:30;15.0;3.59;9.32
Fri;8;6;2018;10:45;16.0;4.11;9.3
Fri;8;6;2018;11:00;17.0;5.61;10.31
Fri;8;6;2018;11:15;15.0;3.58;9.3
Fri;8;6;2018;11:30;15.5;4.12;9.31
Fri;8;6;2018;11:45;17.0;5.86;9.33
Fri;8;6;2018;12:00;17.5;5.59;10.3
Fri;8;6;2018;12:15;15.0;3.89;9.3
Fri;8;6;2018;12:30;15.5;3.59;9.3
Fri;8;6;2018;12:45;15.5;3.65;9.29
Fri;8;6;2018;13:00;16.0;5.34;10.31
Fri;8;6;2018;13:15;17.0;5.74;9.31
Fri;8;6;2018;13:30;15.5;3.78;9.3
Fri;8;6;2018;13:45;15.0;3.61;9.29
Fri;8;6;2018;14:00;15.5;3.7;10.32
Fri;8;6;2018;14:15;16.5;5.75;9.3
Fri;8;6;2018;14:30;17.5;5.67;9.31
Fri;8;6;2018;14:45;15.0;4.05;9.28
Fri;8;6;2018;15:00;15.0;3.58;10.31
Fri;8;6;2018;15:15;15.0;3.61;9.3
Fri;8;6;2018;15:30;16.0;5.26;9.33
Fri;8;6;2018;15:45;17.0;5.72;9.3
Fri;8;6;2018;16:00;16.0;4.33;10.3
Fri;8;6;2018;16:15;14.0;3.55;9.29
Fri;8;6;2018;16:30;15.5;3.61;9.32
Fri;8;6;2018;16:45;16.0;4.87;10.31
Fri;8;6;2018;17:00;17.0;5.8;9.32
Fri;8;6;2018;17:15;15.5;4.28;9.3
Fri;8;6;2018;17:30;15.0;3.58;9.31
Fri;8;6;2018;17:45;15.0;3.63;10.31
Fri;8;6;2018;18:00;17.0;5.35;9.32
Fri;8;6;2018;18:15;16.0;5.71;9.31
Fri;8;6;2018;18:30;15.0;3.53;9.32
Fri;8;6;2018;18:45;14.0;3.61;10.32
Fri;8;6;2018;19:00;15.5;4.43;9.31
Fri;8;6;2018;19:15;16.5;5.81;9.31
Fri;8;6;2018;19:30;16.0;5.28;9.32
Fri;8;6;2018;19:45;14.5;3.44;10.3
Fri;8;6;2018;20:00;14.0;3.57;9.32
Fri;8;6;2018;20:15;14.5;3.86;9.3
Fri;8;6;2018;20:30;17.0;5.91;9.33
Fri;8;6;2018;20:45;16.0;5.32;9.29
Fri;8;6;2018;21:00;14.0;3.44;10.3
Fri;8;6;2018;21:15;15.0;3.61;9.3
Fri;8;6;2018;21:30;14.0;3.71;9.31
Fri;8;6;2018;21:45;17.0;5.86;9.3
Fri;8;6;2018;22:00;16.0;5.57;10.3
Fri;8;6;2018;22:15;14.5;3.43;9.29
Fri;8;6;2018;22:30;14.5;3.6;9.3
Fri;8;6;2018;22:45;14.0;3.69;9.31
Fri;8;6;2018;23:00;16.5;5.62;10.28
Fri;8;6;2018;23:15;16.5;5.53;9.29
Fri;8;6;2018;23:30;14.0;3.78;9.28
Fri;8;6;2018;23:45;15.0;3.58;9.28
Sat;9;6;2018;00:00;14.5;3.6;10.3
Sat;9;6;2018;00:15;15.0;4.81;9.3
Sat;9;6;2018;00:30;16.5;5.69;9.29
Sat;9;6;2018;00:45;15.5;4.48;9.24
Sat;9;6;2018;01:00;14.0;3.49;10.29
Sat;9;6;2018;01:15;14.5;3.59;9.26
Sat;9;6;2018;01:30;15.0;4.47;9.3
Sat;9;6;2018;01:45;17.0;5.7;9.25
Sat;9;6;2018;02:00;16.0;5.01;9.27
Sat;9;6;2018;02:15;13.5;3.39;10.26
Sat;9;6;2018;02:30;14.5;3.61;9.29
Sat;9;6;2018;02:45;15.0;3.7;9.27
Sat;9;6;2018;03:00;16.0;5.71;9.27
Sat;9;6;2018;03:15;16.0;5.34;10.25
Sat;9;6;2018;03:30;14.5;3.38;9.28
Sat;9;6;2018;03:45;14.5;3.59;9.27
Sat;9;6;2018;04:00;14.0;3.68;9.29
Sat;9;6;2018;04:15;16.5;5.59;10.27
Sat;9;6;2018;04:30;16.0;5.48;9.26
Sat;9;6;2018;04:45;13.5;3.35;9.27
Sat;9;6;2018;05:00;15.0;3.58;9.25
Sat;9;6;2018;05:15;14.5;3.68;10.28
Sat;9;6;2018;05:30;16.5;5.66;9.27
Sat;9;6;2018;05:45;16.0;5.35;9.27
Sat;9;6;2018;06:00;14.0;3.37;9.27
Sat;9;6;2018;06:15;14.5;3.58;10.27
Sat;9;6;2018;06:30;14.5;3.7;9.26
Sat;9;6;2018;06:45;16.0;5.66;9.29
Sat;9;6;2018;07:00;16.0;5.3;9.26
Sat;9;6;2018;07:15;14.5;3.37;9.29
Sat;9;6;2018;07:30;14.5;3.59;10.28
Sat;9;6;2018;07:45;14.0;3.73;9.29
Sat;9;6;2018;08:00;16.5;5.83;9.29
Sat;9;6;2018;08:15;15.5;4.68;9.28
Sat;9;6;2018;08:30;14.5;3.45;10.28
Sat;9;6;2018;08:45;14.0;3.6;9.3
Sat;9;6;2018;09:00;15.5;4.88;9.29
Sat;9;6;2018;09:15;17.0;5.68;9.28
Sat;9;6;2018;09:30;14.5;4.03;10.3
Sat;9;6;2018;09:45;14.5;3.55;9.27
Sat;9;6;2018;10:00;14.0;3.7;9.31
Sat;9;6;2018;10:15;17.0;5.68;9.3
Sat;9;6;2018;10:30;16.0;5.33;10.3
Sat;9;6;2018;10:45;14.0;3.49;9.29
Sat;9;6;2018;11:00;14.5;3.63;9.32
Sat;9;6;2018;11:15;15.5;4.56;9.29
Sat;9;6;2018;11:30;16.5;5.77;10.3
Sat;9;6;2018;11:45;15.5;4.48;9.3
Sat;9;6;2018;12:00;14.5;3.54;9.28
Sat;9;6;2018;12:15;14.5;3.64;9.31
Sat;9;6;2018;12:30;16.0;5.28;9.31
Sat;9;6;2018;12:45;16.0;5.69;10.29
Sat;9;6;2018;13:00;15.0;4.38;9.27
Sat;9;6;2018;13:15;15.0;3.56;9.31
Sat;9;6;2018;13:30;14.5;3.64;9.29
Sat;9;6;2018;13:45;15.5;4.62;10.3
Sat;9;6;2018;14:00;16.0;5.81;9.3
Sat;9;6;2018;14:15;16.0;5.18;9.26
Sat;9;6;2018;14:30;15.0;3.43;9.32
Sat;9;6;2018;14:45;14.0;3.62;10.27
Sat;9;6;2018;15:00;15.0;3.81;9.32
Sat;9;6;2018;15:15;16.5;5.95;9.29
Sat;9;6;2018;15:30;16.0;5.24;9.28
Sat;9;6;2018;15:45;14.5;3.47;10.29
Sat;9;6;2018;16:00;14.0;3.61;9.31
Sat;9;6;2018;16:15;15.0;4.16;9.3
Sat;9;6;2018;16:30;17.0;5.87;9.31
Sat;9;6;2018;16:45;15.0;4.72;9.3
Sat;9;6;2018;17:00;14.5;3.53;10.28
Sat;9;6;2018;17:15;14.5;3.61;9.31
Sat;9;6;2018;17:30;15.5;4.79;9.31
Sat;9;6;2018;17:45;16.5;5.75;9.31
Sat;9;6;2018;18:00;15.0;4.27;10.29
Sat;9;6;2018;18:15;14.5;3.56;9.29
Sat;9;6;2018;18:30;14.5;3.61;9.31
Sat;9;6;2018;18:45;16.0;5.22;9.32
Sat;9;6;2018;19:00;16.5;5.69;10.32
Sat;9;6;2018;19:15;14.5;3.84;9.27
Sat;9;6;2018;19:30;14.5;3.58;9.32
Sat;9;6;2018;19:45;14.5;3.66;9.29
Sat;9;6;2018;20:00;16.0;5.65;10.3
Sat;9;6;2018;20:15;16.0;5.13;9.31
Sat;9;6;2018;20:30;14.0;3.49;9.29
Sat;9;6;2018;20:45;14.5;3.59;9.29
Sat;9;6;2018;21:00;15.5;4.8;10.33
Sat;9;6;2018;21:15;16.5;5.68;9.27
Sat;9;6;2018;21:30;15.0;4.25;9.29
Sat;9;6;2018;21:45;14.5;3.54;9.29
Sat;9;6;2018;22:00;14.0;3.6;9.28
Sat;9;6;2018;22:15;16.0;5.15;10.31
Sat;9;6;2018;22:30;17.0;5.63;9.29
Sat;9;6;2018;22:45;16.0;4.95;9.28
Sat;9;6;2018;23:00;13.5;3.36;9.27
Sat;9;6;2018;23:15;14.5;3.58;10.31
Sat;9;6;2018;23:30;15.0;3.64;9.29
Sat;9;6;2018;23:45;15.5;5.55;9.29
Sun;10;6;2018;00:00;16.0;5.05;9.28
Sun;10;6;2018;00:15;14.5;3.48;10.27
Sun;10;6;2018;00:30;14.0;3.59;9.3
Sun;10;6;2018;00:45;15.5;4.41;9.26
Sun;10;6;2018;01:00;16.5;5.7;9.28
Sun;10;6;2018;01:15;15.0;5.01;10.25
Sun;10;6;2018;01:30;15.0;3.43;9.28
Sun;10;6;2018;01:45;14.0;3.57;9.26
Sun;10;6;2018;02:00;15.0;3.78;9.29
Sun;10;6;2018;02:15;16.0;5.8;10.26
Sun;10;6;2018;02:30;16.0;5.11;9.28
Sun;10;6;2018;02:45;14.0;3.4;9.25
Sun;10;6;2018;03:00;14.5;3.6;9.28
Sun;10;6;2018;03:15;14.5;3.7;9.26
Sun;10;6;2018;03:30;16.5;5.7;10.28
Sun;10;6;2018;03:45;16.5;5.41;9.28
Sun;10;6;2018;04:00;15.0;4.11;9.25
Sun;10;6;2018;04:15;13.5;3.47;9.27
Sun;10;6;2018;04:30;14.5;3.59;10.29
Sun;10;6;2018;04:45;15.0;3.93;9.27
Sun;10;6;2018;05:00;16.0;5.75;9.28
Sun;10;6;2018;05:15;16.5;5.36;9.27
Sun;10;6;2018;05:30;13.5;3.32;10.28
Sun;10;6;2018;05:45;15.0;3.53;9.26
Sun;10;6;2018;06:00;14.0;3.6;9.3
Sun;10;6;2018;06:15;15.5;4.92;9.28
Sun;10;6;2018;06:30;16.5;5.5;10.29
Sun;10;6;2018;06:45;15.0;4.66;9.24
Sun;10;6;2018;07:00;14.5;3.39;9.29
Sun;10;6;2018;07:15;14.5;3.61;9.29
Sun;10;6;2018;07:30;14.0;3.69;10.27
Sun;10;6;2018;07:45;16.5;5.72;9.28
Sun;10;6;2018;08:00;16.0;5.29;9.26
Sun;10;6;2018;08:15;14.5;3.34;9.29
Sun;10;6;2018;08:30;14.0;3.6;9.29
Sun;10;6;2018;08:45;14.5;3.73;10.29
Sun;10;6;2018;09:00;16.5;5.72;9.29
Sun;10;6;2018;09:15;16.0;5.47;9.29
Sun;10;6;2018;09:30;14.5;3.77;9.27
Sun;10;6;2018;09:45;14.5;3.52;10.28
Sun;10;6;2018;10:00;14.0;3.63;9.32
Sun;10;6;2018;10:15;16.0;4.92;9.28
Sun;10;6;2018;10:30;17.0;5.61;9.31
Sun;10;6;2018;10:45;15.0;4.77;10.3
Sun;10;6;2018;11:00;14.5;3.41;9.28
Sun;10;6;2018;11:15;14.5;3.61;9.29
Sun;10;6;2018;11:30;14.0;3.72;9.31
Sun;10;6;2018;11:45;17.0;5.85;10.3
Sun;10;6;2018;12:00;16.5;5.5;9.29
Sun;10;6;2018;12:15;14.5;3.76;9.3
Sun;10;6;2018;12:30;14.0;3.5;9.28
Sun;10;6;2018;12:45;14.5;3.61;10.31
Sun;10;6;2018;13:00;15.0;4.38;9.3
Sun;10;6;2018;13:15;16.5;5.76;9.31
Sun;10;6;2018;13:30;15.5;4.43;9.29
Sun;10;6;2018;13:45;14.5;3.51;9.28
Sun;10;6;2018;14:00;14.0;3.61;10.3
Sun;10;6;2018;14:15;16.0;4.91;9.32
Sun;10;6;2018;14:30;16.5;5.67;9.32
Sun;10;6;2018;14:45;15.5;4.35;9.28
Sun;10;6;2018;15:00;14.0;3.54;10.29
Sun;10;6;2018;15:15;14.0;3.62;9.31
Sun;10;6;2018;15:30;15.5;4.39;9.3
Sun;10;6;2018;15:45;16.5;5.77;9.3
Sun;10;6;2018;16:00;16.0;5.23;10.29
Sun;10;6;2018;16:15;14.5;3.33;9.29
Sun;10;6;2018;16:30;14.5;3.59;9.3
Sun;10;6;2018;16:45;14.0;3.7;9.32
Sun;10;6;2018;17:00;17.0;5.68;10.32
Sun;10;6;2018;17:15;16.0;5.52;9.3
Sun;10;6;2018;17:30;15.0;4.26;9.28
Sun;10;6;2018;17:45;14.5;3.47;9.3
Sun;10;6;2018;18:00;14.5;3.61;10.32
Sun;10;6;2018;18:15;15.0;3.82;9.31
Sun;10;6;2018;18:30;16.5;5.94;9.32
Sun;10;6;2018;18:45;15.5;4.77;9.29
Sun;10;6;2018;19:00;14.0;3.49;9.32
Sun;10;6;2018;19:15;14.0;3.61;10.3
Sun;10;6;2018;19:30;16.0;4.72;9.31
Sun;10;6;2018;19:45;16.5;5.71;9.32
Sun;10;6;2018;20:00;14.5;4.32;9.3
Sun;10;6;2018;20:15;15.0;3.52;10.3
Sun;10;6;2018;20:30;14.0;3.6;9.31
Sun;10;6;2018;20:45;15.5;4.67;9.31
Sun;10;6;2018;21:00;16.5;5.69;9.3
Sun;10;6;2018;21:15;15.0;4.21;10.31
Sun;10;6;2018;21:30;14.0;3.53;9.3
Sun;10;6;2018;21:45;14.5;3.6;9.3
Sun;10;6;2018;22:00;15.5;4.86;9.3
Sun;10;6;2018;22:15;17.0;5.59;10.3
Sun;10;6;2018;22:30;14.5;4.03;9.29
Sun;10;6;2018;22:45;14.5;3.85;9.31
Sun;10;6;2018;23:00;17.0;6.27;9.31
Sun;10;6;2018;23:15;17.0;5.96;10.28
Sun;10;6;2018;23:30;17.0;5.84;9.3
Sun;10;6;2018;23:45;16.0;5.73;9.28
Mon;11;6;2018;00:00;16.5;5.63;9.28
Mon;11;6;2018;00:15;15.5;4.71;9.27
Mon;11;6;2018;00:30;14.0;3.34;10.29
Mon;11;6;2018;00:45;14.0;3.55;9.3
Mon;11;6;2018;01:00;14.5;3.57;9.29
Mon;11;6;2018;01:15;14.5;3.62;9.29
Mon;11;6;2018;01:30;14.0;3.75;10.29
Mon;11;6;2018;01:45;15.0;3.87;9.3
Mon;11;6;2018;02:00;16.0;5.71;9.29
Mon;11;6;2018;02:15;17.0;6.06;9.28
Mon;11;6;2018;02:30;17.0;5.82;10.28
Mon;11;6;2018;02:45;16.0;5.81;9.27
Mon;11;6;2018;03:00;17.0;5.79;9.29
Mon;11;6;2018;03:15;16.0;5.03;9.26
Mon;11;6;2018;03:30;14.0;3.46;10.27
Mon;11;6;2018;03:45;14.0;3.54;9.27
Mon;11;6;2018;04:00;15.0;3.58;9.28
Mon;11;6;2018;04:15;14.0;3.65;9.3
Mon;11;6;2018;04:30;14.0;3.78;10.31
Mon;11;6;2018;04:45;16.0;4.57;9.29
Mon;11;6;2018;05:00;17.0;6.22;9.26
Mon;11;6;2018;05:15;16.5;5.91;9.29
Mon;11;6;2018;05:30;16.5;5.85;9.28
Mon;11;6;2018;05:45;17.0;5.85;10.27
Mon;11;6;2018;06:00;14.5;4.0;9.27
Mon;11;6;2018;06:15;14.5;3.55;9.3
Mon;11;6;2018;06:30;14.0;3.57;9.27
Mon;11;6;2018;06:45;14.5;3.64;10.29
Mon;11;6;2018;07:00;14.5;3.74;9.31
Mon;11;6;2018;07:15;14.5;3.87;9.31
Mon;11;6;2018;07:30;16.5;5.75;9.3
Mon;11;6;2018;07:45;17.0;6.14;10.29
Mon;11;6;2018;08:00;17.0;5.9;9.29
Mon;11;6;2018;08:15;17.0;5.89;9.3
Mon;11;6;2018;08:30;16.5;5.86;9.28
Mon;11;6;2018;08:45;14.5;3.63;10.3
Mon;11;6;2018;09:00;15.0;3.57;9.31
Mon;11;6;2018;09:15;15.0;3.59;9.3
Mon;11;6;2018;09:30;15.0;3.67;9.32
Mon;11;6;2018;09:45;15.0;3.77;10.31
Mon;11;6;2018;10:00;15.5;4.29;9.34
Mon;11;6;2018;10:15;18.5;6.37;9.3
Mon;11;6;2018;10:30;17.0;6.03;9.29
Mon;11;6;2018;10:45;17.0;5.99;10.32
Mon;11;6;2018;11:00;18.0;5.92;9.28
Mon;11;6;2018;11:15;17.0;5.85;9.29
Mon;11;6;2018;11:30;17.0;5.74;10.3
Mon;11;6;2018;11:45;14.5;3.36;9.3
Mon;11;6;2018;12:00;14.5;3.56;9.3
Mon;11;6;2018;12:15;15.0;3.6;9.3
Mon;11;6;2018;12:30;15.0;3.6;10.32
Mon;11;6;2018;12:45;15.0;3.67;9.31
Mon;11;6;2018;13:00;15.0;3.79;9.32
Mon;11;6;2018;13:15;15.0;3.85;9.31
Mon;11;6;2018;13:30;15.0;4.32;10.32
Mon;11;6;2018;13:45;18.0;6.45;9.31
Mon;11;6;2018;14:00;17.0;6.17;9.3
Mon;11;6;2018;14:15;18.0;5.98;9.31
Mon;11;6;2018;14:30;17.0;5.98;10.31
Mon;11;6;2018;14:45;17.0;5.92;9.28
Mon;11;6;2018;15:00;17.0;5.44;9.3
Mon;11;6;2018;15:15;15.0;3.5;9.3
Mon;11;6;2018;15:30;14.5;3.63;10.29
Mon;11;6;2018;15:45;15.0;3.65;9.32
Mon;11;6;2018;16:00;14.5;3.66;9.32
Mon;11;6;2018;16:15;15.0;3.74;9.3
Mon;11;6;2018;16:30;15.0;3.84;10.34
Mon;11;6;2018;16:45;15.0;3.86;9.28
Mon;11;6;2018;17:00;17.5;5.8;9.34
Mon;11;6;2018;17:15;17.5;6.37;9.32
Mon;11;6;2018;17:30;17.0;6.03;10.29
Mon;11;6;2018;17:45;17.0;5.98;9.32
Mon;11;6;2018;18:00;16.5;5.93;9.29
Mon;11;6;2018;18:15;16.5;5.79;10.29
Mon;11;6;2018;18:30;15.0;3.58;9.3
Mon;11;6;2018;18:45;14.5;3.6;9.3
Mon;11;6;2018;19:00;14.5;3.62;9.33
Mon;11;6;2018;19:15;14.0;3.63;9.29
Mon;11;6;2018;19:30;15.0;3.71;10.32
Mon;11;6;2018;19:45;14.0;3.8;9.32
Mon;11;6;2018;20:00;15.0;3.84;9.3
Mon;11;6;2018;20:15;15.0;4.6;9.34
Mon;11;6;2018;20:30;17.0;6.43;10.27
Mon;11;6;2018;20:45;17.0;6.16;9.32
Mon;11;6;2018;21:00;17.0;5.9;9.28
Mon;11;6;2018;21:15;17.0;5.93;9.3
Mon;11;6;2018;21:30;16.5;5.86;10.29
Mon;11;6;2018;21:45;15.5;5.01;9.29
Mon;11;6;2018;22:00;14.0;3.49;9.3
Mon;11;6;2018;22:15;15.0;3.59;9.27
Mon;11;6;2018;22:30;14.0;3.57;10.3
Mon;11;6;2018;22:45;14.0;3.6;9.31
Mon;11;6;2018;23:00;15.0;3.71;9.31
Mon;11;6;2018;23:15;15.0;3.79;9.3
Mon;11;6;2018;23:30;15.5;5.01;10.3
Mon;11;6;2018;23:45;17.0;6.33;9.29
Tue;12;6;2018;00:00;17.0;5.98;9.3
Tue;12;6;2018;00:15;16.5;5.86;9.26
Tue;12;6;2018;00:30;16.5;5.89;9.26
Tue;12;6;2018;00:45;16.0;5.12;10.26
Tue;12;6;2018;01:00;14.0;3.5;9.27
Tue;12;6;2018;01:15;14.5;3.57;9.28
Tue;12;6;2018;01:30;14.0;3.56;9.26
Tue;12;6;2018;01:45;15.0;3.59;10.28
Tue;12;6;2018;02:00;14.0;3.75;9.28
Tue;12;6;2018;02:15;15.0;3.82;9.25
Tue;12;6;2018;02:30;14.0;3.87;9.3
Tue;12;6;2018;02:45;17.0;5.72;10.28
Tue;12;6;2018;03:00;17.0;6.3;9.28
Tue;12;6;2018;03:15;17.0;5.94;9.24
Tue;12;6;2018;03:30;16.5;5.86;9.28
Tue;12;6;2018;03:45;16.5;5.89;10.24
Tue;12;6;2018;04:00;17.0;5.83;9.26
Tue;12;6;2018;04:15;14.0;3.85;9.26
Tue;12;6;2018;04:30;14.0;3.57;9.25
Tue;12;6;2018;04:45;15.0;3.57;10.28
Tue;12;6;2018;05:00;14.0;3.57;9.28
Tue;12;6;2018;05:15;14.0;3.67;9.29
Tue;12;6;2018;05:30;15.0;3.77;9.27
Tue;12;6;2018;05:45;15.0;3.81;10.28
Tue;12;6;2018;06:00;14.5;4.31;9.31
Tue;12;6;2018;06:15;17.5;6.36;9.28
Tue;12;6;2018;06:30;16.5;6.12;9.28
Tue;12;6;2018;06:45;16.5;5.87;9.26
Tue;12;6;2018;07:00;17.0;5.88;10.29
Tue;12;6;2018;07:15;16.5;5.88;9.27
Tue;12;6;2018;07:30;16.5;5.54;9.27
Tue;12;6;2018;07:45;14.0;3.46;9.26
Tue;12;6;2018;08:00;14.5;3.57;10.3
Tue;12;6;2018;08:15;14.5;3.56;9.29
Tue;12;6;2018;08:30;14.0;3.58;9.3
Tue;12;6;2018;08:45;15.0;3.7;9.3
Tue;12;6;2018;09:00;15.0;3.78;10.32
