weekday;day;month;year;time;CONSUMO_TOTAL ALF1P-1;AVAC ALF1P-1;IT ALF1P-1
Thu;7;7;2016;19:30;87.0;33.86;53.63
Thu;7;7;2016;19:45;90.0;36.93;52.42
Thu;7;7;2016;20:00;87.0;33.42;53.53
Thu;7;7;2016;20:15;88.0;35.94;53.43
Thu;7;7;2016;20:30;86.0;33.5;52.45
Thu;7;7;2016;20:45;89.0;35.45;53.55
Thu;7;7;2016;21:00;89.0;36.26;52.41
Thu;7;7;2016;21:15;86.0;33.45;53.5
Thu;7;7;2016;21:30;88.0;34.63;53.44
Thu;7;7;2016;21:45;84.0;32.36;52.51
Thu;7;7;2016;22:00;83.0;29.57;53.39
Thu;7;7;2016;22:15;85.0;32.64;52.61
Thu;7;7;2016;22:30;86.0;32.95;53.49
Thu;7;7;2016;22:45;88.0;34.78;53.46
Thu;7;7;2016;23:00;87.0;33.13;52.45
Thu;7;7;2016;23:15;85.0;33.09;53.47
Thu;7;7;2016;23:30;84.0;31.37;52.42
Thu;7;7;2016;23:45;83.0;29.99;53.46
Fri;8;7;2016;00:00;84.0;32.04;52.43
Fri;8;7;2016;00:15;83.0;29.21;53.52
Fri;8;7;2016;00:30;82.0;30.16;53.36
Fri;8;7;2016;00:45;89.0;35.76;52.31
Fri;8;7;2016;01:00;86.0;33.04;53.32
Fri;8;7;2016;01:15;85.0;32.4;52.34
Fri;8;7;2016;01:30;83.0;31.77;53.33
Fri;8;7;2016;01:45;86.0;32.81;52.23
Fri;8;7;2016;02:00;85.0;32.55;53.42
Fri;8;7;2016;02:15;84.0;31.7;53.25
Fri;8;7;2016;02:30;85.0;32.51;52.25
Fri;8;7;2016;02:45;86.0;32.65;53.18
Fri;8;7;2016;03:00;85.0;32.6;52.41
Fri;8;7;2016;03:15;85.0;32.96;53.31
Fri;8;7;2016;03:30;84.0;31.63;52.24
Fri;8;7;2016;03:45;84.0;32.01;53.37
Fri;8;7;2016;04:00;87.0;33.92;52.16
Fri;8;7;2016;04:15;84.0;31.0;53.26
Fri;8;7;2016;04:30;85.0;32.97;52.17
Fri;8;7;2016;04:45;85.0;32.93;53.28
Fri;8;7;2016;05:00;85.0;32.06;52.24
Fri;8;7;2016;05:15;85.0;32.03;53.24
Fri;8;7;2016;05:30;84.0;32.99;52.18
Fri;8;7;2016;05:45;86.0;32.54;53.26
Fri;8;7;2016;06:00;84.0;31.7;53.23
Fri;8;7;2016;06:15;85.0;32.55;52.21
Fri;8;7;2016;06:30;86.0;33.08;53.29
Fri;8;7;2016;06:45;83.0;31.5;52.19
Fri;8;7;2016;07:00;89.0;35.43;53.26
Fri;8;7;2016;07:15;87.0;34.91;52.27
Fri;8;7;2016;07:30;83.0;31.59;53.2
Fri;8;7;2016;07:45;84.0;30.81;52.29
Fri;8;7;2016;08:00;83.0;31.0;53.32
Fri;8;7;2016;08:15;84.0;31.51;52.31
Fri;8;7;2016;08:30;84.0;30.52;53.42
Fri;8;7;2016;08:45;84.0;31.32;53.38
Fri;8;7;2016;09:00;85.0;32.03;52.37
Fri;8;7;2016;09:15;83.0;30.21;53.54
Fri;8;7;2016;09:30;90.0;35.53;52.57
Fri;8;7;2016;09:45;86.0;32.91;53.46
Fri;8;7;2016;10:00;87.0;33.22;53.57
Fri;8;7;2016;10:15;91.0;35.7;52.58
Fri;8;7;2016;10:30;87.0;33.7;53.59
Fri;8;7;2016;10:45;87.0;33.73;53.68
Fri;8;7;2016;11:00;91.0;35.8;52.61
Fri;8;7;2016;11:15;92.0;38.06;53.53
Fri;8;7;2016;11:30;89.0;36.35;52.62
Fri;8;7;2016;11:45;93.0;38.51;53.64
Fri;8;7;2016;12:00;92.0;37.55;53.51
Fri;8;7;2016;12:15;92.0;38.42;52.48
Fri;8;7;2016;12:30;90.0;37.5;53.48
Fri;8;7;2016;12:45;91.0;37.76;53.6
Fri;8;7;2016;13:00;91.0;37.79;52.6
Fri;8;7;2016;13:15;91.0;38.08;53.44
Fri;8;7;2016;13:30;91.0;37.69;52.37
Fri;8;7;2016;13:45;91.0;36.68;53.66
Fri;8;7;2016;14:00;87.0;34.4;53.59
Fri;8;7;2016;14:15;89.0;34.54;52.69
Fri;8;7;2016;14:30;90.0;34.82;53.62
Fri;8;7;2016;14:45;93.0;39.93;53.48
Fri;8;7;2016;15:00;95.0;40.04;52.67
Fri;8;7;2016;15:15;94.0;39.6;53.64
Fri;8;7;2016;15:30;93.0;39.32;53.54
Fri;8;7;2016;15:45;93.0;38.92;52.6
Fri;8;7;2016;16:00;92.0;38.59;53.52
Fri;8;7;2016;16:15;93.0;38.46;52.55
Fri;8;7;2016;16:30;92.0;39.04;53.59
Fri;8;7;2016;16:45;92.0;38.38;53.56
Fri;8;7;2016;17:00;92.0;37.99;52.59
Fri;8;7;2016;17:15;90.0;37.6;53.67
Fri;8;7;2016;17:30;91.0;38.07;53.47
Fri;8;7;2016;17:45;89.0;36.52;52.52
Fri;8;7;2016;18:00;87.0;33.65;53.53
Fri;8;7;2016;18:15;86.0;33.13;53.51
Fri;8;7;2016;18:30;86.0;32.84;52.59
Fri;8;7;2016;18:45;85.0;32.49;53.56
Fri;8;7;2016;19:00;86.0;33.0;52.58
Fri;8;7;2016;19:15;86.0;33.32;53.58
Fri;8;7;2016;19:30;85.0;32.09;53.56
Fri;8;7;2016;19:45;87.0;33.61;52.64
Fri;8;7;2016;20:00;86.0;33.02;53.57
Fri;8;7;2016;20:15;87.0;34.56;52.53
Fri;8;7;2016;20:30;87.0;34.81;53.6
Fri;8;7;2016;20:45;88.0;34.49;53.44
Fri;8;7;2016;21:00;85.0;32.7;52.57
Fri;8;7;2016;21:15;90.0;36.45;53.44
Fri;8;7;2016;21:30;85.0;33.35;52.52
Fri;8;7;2016;21:45;89.0;34.72;53.54
Fri;8;7;2016;22:00;85.0;32.58;53.51
Fri;8;7;2016;22:15;87.0;34.26;52.35
Fri;8;7;2016;22:30;88.0;35.52;53.62
Fri;8;7;2016;22:45;85.0;32.57;52.47
Fri;8;7;2016;23:00;87.0;34.36;53.36
Fri;8;7;2016;23:15;85.0;31.87;53.52
Fri;8;7;2016;23:30;82.0;29.52;52.48
Fri;8;7;2016;23:45;85.0;32.31;53.45
Sat;9;7;2016;00:00;84.0;31.08;52.5
Sat;9;7;2016;00:15;83.0;30.24;53.47
Sat;9;7;2016;00:30;84.0;31.88;53.42
Sat;9;7;2016;00:45;88.0;33.54;52.51
Sat;9;7;2016;01:00;88.0;35.29;53.29
Sat;9;7;2016;01:15;85.0;31.73;52.33
Sat;9;7;2016;01:30;87.0;34.28;53.39
Sat;9;7;2016;01:45;86.0;33.96;52.19
Sat;9;7;2016;02:00;87.0;33.24;53.52
Sat;9;7;2016;02:15;83.0;31.13;52.16
Sat;9;7;2016;02:30;86.0;32.75;53.45
Sat;9;7;2016;02:45;90.0;36.83;52.28
Sat;9;7;2016;03:00;86.0;34.08;53.24
Sat;9;7;2016;03:15;84.0;32.93;52.32
Sat;9;7;2016;03:30;83.0;30.41;53.22
Sat;9;7;2016;03:45;82.0;29.54;53.36
Sat;9;7;2016;04:00;84.0;30.74;52.28
Sat;9;7;2016;04:15;84.0;31.37;53.19
Sat;9;7;2016;04:30;83.0;30.57;52.25
Sat;9;7;2016;04:45;82.0;29.96;53.23
Sat;9;7;2016;05:00;84.0;31.66;52.26
Sat;9;7;2016;05:15;82.0;29.25;53.23
Sat;9;7;2016;05:30;84.0;31.95;52.19
Sat;9;7;2016;05:45;83.0;29.93;53.29
Sat;9;7;2016;06:00;84.0;31.34;52.2
Sat;9;7;2016;06:15;83.0;31.19;53.18
Sat;9;7;2016;06:30;84.0;30.95;52.33
Sat;9;7;2016;06:45;83.0;30.37;53.19
Sat;9;7;2016;07:00;84.0;32.03;52.35
Sat;9;7;2016;07:15;82.0;29.44;53.28
Sat;9;7;2016;07:30;84.0;31.86;52.22
Sat;9;7;2016;07:45;83.0;30.8;53.19
Sat;9;7;2016;08:00;83.0;30.11;52.36
Sat;9;7;2016;08:15;84.0;32.24;53.33
Sat;9;7;2016;08:30;84.0;30.98;53.3
Sat;9;7;2016;08:45;90.0;37.56;52.39
Sat;9;7;2016;09:00;87.0;34.95;53.27
Sat;9;7;2016;09:15;87.0;34.21;52.36
Sat;9;7;2016;09:30;86.0;34.53;53.42
Sat;9;7;2016;09:45;90.0;35.93;52.45
Sat;9;7;2016;10:00;89.0;37.75;53.4
Sat;9;7;2016;10:15;89.0;36.23;52.45
Sat;9;7;2016;10:30;88.0;35.78;53.47
Sat;9;7;2016;10:45;89.0;37.03;53.43
Sat;9;7;2016;11:00;86.0;33.21;52.36
Sat;9;7;2016;11:15;85.0;32.7;52.94
Sat;9;7;2016;11:30;85.0;32.7;52.96
Sat;9;7;2016;11:45;87.0;33.87;53.61
Sat;9;7;2016;12:00;84.0;31.64;53.59
Sat;9;7;2016;12:15;88.0;34.94;52.5
Sat;9;7;2016;12:30;87.0;34.46;53.54
Sat;9;7;2016;12:45;89.0;36.85;52.48
Sat;9;7;2016;13:00;91.0;38.29;53.48
Sat;9;7;2016;13:15;92.0;38.41;53.58
Sat;9;7;2016;13:30;90.0;38.34;52.45
Sat;9;7;2016;13:45;91.0;38.25;53.38
Sat;9;7;2016;14:00;91.0;38.48;52.5
Sat;9;7;2016;14:15;90.0;38.13;53.56
Sat;9;7;2016;14:30;85.0;32.59;53.39
Sat;9;7;2016;14:45;88.0;34.74;52.51
Sat;9;7;2016;15:00;84.0;31.9;53.44
Sat;9;7;2016;15:15;88.0;34.83;52.5
Sat;9;7;2016;15:30;87.0;35.33;53.57
Sat;9;7;2016;15:45;90.0;36.68;53.55
Sat;9;7;2016;16:00;91.0;38.62;52.47
Sat;9;7;2016;16:15;91.0;38.9;53.44
Sat;9;7;2016;16:30;91.0;38.13;52.38
Sat;9;7;2016;16:45;92.0;38.76;53.79
Sat;9;7;2016;17:00;90.0;38.01;52.3
Sat;9;7;2016;17:15;92.0;38.62;53.47
Sat;9;7;2016;17:30;90.0;37.68;53.54
Sat;9;7;2016;17:45;86.0;33.76;52.4
Sat;9;7;2016;18:00;85.0;33.25;53.4
Sat;9;7;2016;18:15;85.0;31.05;52.46
Sat;9;7;2016;18:30;87.0;34.49;53.65
Sat;9;7;2016;18:45;86.0;32.42;53.48
Sat;9;7;2016;19:00;86.0;33.6;52.52
Sat;9;7;2016;19:15;87.0;34.46;53.66
Sat;9;7;2016;19:30;85.0;32.78;52.41
Sat;9;7;2016;19:45;90.0;35.31;53.54
Sat;9;7;2016;20:00;90.0;37.07;53.41
Sat;9;7;2016;20:15;90.0;37.38;52.53
Sat;9;7;2016;20:30;88.0;36.94;53.4
Sat;9;7;2016;20:45;90.0;36.9;52.41
Sat;9;7;2016;21:00;91.0;37.37;53.5
Sat;9;7;2016;21:15;86.0;34.2;52.41
Sat;9;7;2016;21:30;86.0;32.41;53.46
Sat;9;7;2016;21:45;84.0;32.17;53.52
Sat;9;7;2016;22:00;84.0;30.66;52.6
Sat;9;7;2016;22:15;84.0;32.11;53.51
Sat;9;7;2016;22:30;83.0;30.07;52.45
Sat;9;7;2016;22:45;86.0;33.72;53.48
Sat;9;7;2016;23:00;86.0;32.25;53.56
Sat;9;7;2016;23:15;83.0;30.27;52.46
Sat;9;7;2016;23:30;87.0;33.14;53.54
Sat;9;7;2016;23:45;89.0;36.91;52.42
Sun;10;7;2016;00:00;88.0;35.37;53.41
Sun;10;7;2016;00:15;87.0;34.92;52.33
Sun;10;7;2016;00:30;86.0;33.55;53.47
Sun;10;7;2016;00:45;85.0;31.47;53.35
Sun;10;7;2016;01:00;82.0;29.72;52.39
Sun;10;7;2016;01:15;84.0;31.93;53.32
Sun;10;7;2016;01:30;85.0;31.77;52.36
Sun;10;7;2016;01:45;82.0;29.55;53.36
Sun;10;7;2016;02:00;83.0;30.45;52.31
Sun;10;7;2016;02:15;84.0;31.75;53.43
Sun;10;7;2016;02:30;84.0;31.34;52.32
Sun;10;7;2016;02:45;85.0;32.55;53.22
Sun;10;7;2016;03:00;84.0;30.04;52.39
Sun;10;7;2016;03:15;82.0;30.71;53.4
Sun;10;7;2016;03:30;86.0;32.39;53.19
Sun;10;7;2016;03:45;82.0;29.7;52.29
Sun;10;7;2016;04:00;83.0;30.23;53.34
Sun;10;7;2016;04:15;84.0;31.99;52.3
Sun;10;7;2016;04:30;84.0;31.36;53.26
Sun;10;7;2016;04:45;87.0;34.26;52.24
Sun;10;7;2016;05:00;85.0;33.0;53.16
Sun;10;7;2016;05:15;85.0;32.35;52.27
Sun;10;7;2016;05:30;88.0;36.28;53.3
Sun;10;7;2016;05:45;84.0;31.16;52.11
Sun;10;7;2016;06:00;84.0;31.96;53.25
Sun;10;7;2016;06:15;86.0;33.4;52.21
Sun;10;7;2016;06:30;82.0;30.15;53.25
Sun;10;7;2016;06:45;87.0;35.1;52.07
Sun;10;7;2016;07:00;88.0;34.55;53.3
Sun;10;7;2016;07:15;82.0;29.25;52.18
Sun;10;7;2016;07:30;86.0;34.56;53.23
Sun;10;7;2016;07:45;85.0;32.25;52.16
Sun;10;7;2016;08:00;83.0;31.67;53.23
Sun;10;7;2016;08:15;90.0;36.64;52.3
Sun;10;7;2016;08:30;83.0;31.01;53.29
Sun;10;7;2016;08:45;84.0;33.03;52.25
Sun;10;7;2016;09:00;89.0;36.04;53.35
Sun;10;7;2016;09:15;88.0;35.73;52.33
Sun;10;7;2016;09:30;83.0;30.49;53.46
Sun;10;7;2016;09:45;87.0;34.28;53.26
Sun;10;7;2016;10:00;89.0;36.48;52.46
Sun;10;7;2016;10:15;88.0;36.2;53.35
Sun;10;7;2016;10:30;87.0;34.27;52.39
Sun;10;7;2016;10:45;86.0;33.4;53.47
Sun;10;7;2016;11:00;88.0;35.71;52.4
Sun;10;7;2016;11:15;89.0;35.6;53.49
Sun;10;7;2016;11:30;90.0;38.24;53.46
Sun;10;7;2016;11:45;91.0;37.74;52.43
Sun;10;7;2016;12:00;84.0;32.76;53.38
Sun;10;7;2016;12:15;85.0;32.82;52.33
Sun;10;7;2016;12:30;86.0;33.31;53.6
Sun;10;7;2016;12:45;86.0;33.1;52.48
Sun;10;7;2016;13:00;86.0;33.27;53.38
Sun;10;7;2016;13:15;86.0;34.24;53.57
Sun;10;7;2016;13:30;86.0;33.33;52.58
Sun;10;7;2016;13:45;85.0;33.27;53.4
Sun;10;7;2016;14:00;92.0;37.81;52.65
Sun;10;7;2016;14:15;91.0;38.23;53.41
Sun;10;7;2016;14:30;91.0;37.85;53.5
Sun;10;7;2016;14:45;91.0;38.25;52.6
Sun;10;7;2016;15:00;89.0;37.56;53.37
Sun;10;7;2016;15:15;91.0;38.3;52.55
Sun;10;7;2016;15:30;91.0;37.98;53.43
Sun;10;7;2016;15:45;87.0;34.91;52.42
Sun;10;7;2016;16:00;85.0;33.23;53.4
Sun;10;7;2016;16:15;86.0;33.09;53.52
Sun;10;7;2016;16:30;86.0;33.31;52.58
Sun;10;7;2016;16:45;87.0;34.53;53.43
Sun;10;7;2016;17:00;86.0;33.6;52.72
Sun;10;7;2016;17:15;87.0;33.94;53.36
Sun;10;7;2016;17:30;90.0;37.94;53.65
Sun;10;7;2016;17:45;89.0;36.71;52.49
Sun;10;7;2016;18:00;90.0;36.37;53.52
Sun;10;7;2016;18:15;91.0;38.39;52.48
Sun;10;7;2016;18:30;88.0;35.63;53.33
Sun;10;7;2016;18:45;88.0;35.03;53.59
Sun;10;7;2016;19:00;85.0;32.13;52.48
Sun;10;7;2016;19:15;86.0;33.62;53.49
Sun;10;7;2016;19:30;85.0;32.46;52.49
Sun;10;7;2016;19:45;85.0;31.86;53.52
Sun;10;7;2016;20:00;85.0;32.0;52.44
Sun;10;7;2016;20:15;89.0;35.92;53.38
Sun;10;7;2016;20:30;87.0;34.65;53.39
Sun;10;7;2016;20:45;89.0;36.68;52.4
Sun;10;7;2016;21:00;89.0;36.52;53.44
Sun;10;7;2016;21:15;84.0;32.26;52.25
Sun;10;7;2016;21:30;83.0;29.98;53.58
Sun;10;7;2016;21:45;84.0;31.3;52.34
Sun;10;7;2016;22:00;85.0;32.05;53.4
Sun;10;7;2016;22:15;83.0;29.69;52.28
Sun;10;7;2016;22:30;85.0;32.48;53.62
Sun;10;7;2016;22:45;82.0;30.22;53.48
Sun;10;7;2016;23:00;86.0;32.38;52.65
Sun;10;7;2016;23:15;83.0;30.57;53.47
Sun;10;7;2016;23:30;87.0;32.94;52.42
Sun;10;7;2016;23:45;89.0;36.48;53.48
Mon;11;7;2016;00:00;89.0;36.03;52.45
Mon;11;7;2016;00:15;84.0;31.78;53.49
Mon;11;7;2016;00:30;88.0;36.2;53.35
Mon;11;7;2016;00:45;87.0;34.27;52.39
Mon;11;7;2016;01:00;85.0;31.99;53.41
Mon;11;7;2016;01:15;87.0;34.31;52.41
Mon;11;7;2016;01:30;87.0;34.67;53.35
Mon;11;7;2016;01:45;85.0;31.83;52.23
Mon;11;7;2016;02:00;86.0;34.12;53.37
Mon;11;7;2016;02:15;85.0;33.07;52.26
Mon;11;7;2016;02:30;84.0;31.23;53.27
Mon;11;7;2016;02:45;88.0;36.06;52.34
Mon;11;7;2016;03:00;84.0;31.2;53.24
Mon;11;7;2016;03:15;84.0;31.31;52.29
Mon;11;7;2016;03:30;88.0;34.74;53.29
Mon;11;7;2016;03:45;85.0;32.51;52.2
Mon;11;7;2016;04:00;86.0;32.72;53.34
Mon;11;7;2016;04:15;85.0;34.13;53.2
Mon;11;7;2016;04:30;82.0;30.2;52.19
Mon;11;7;2016;04:45;88.0;33.98;53.25
Mon;11;7;2016;05:00;86.0;33.39;52.15
Mon;11;7;2016;05:15;82.0;30.82;53.17
Mon;11;7;2016;05:30;86.0;33.35;52.22
Mon;11;7;2016;05:45;84.0;32.51;53.24
Mon;11;7;2016;06:00;84.0;31.03;52.21
Mon;11;7;2016;06:15;88.0;34.96;53.24
Mon;11;7;2016;06:30;82.0;29.81;52.19
Mon;11;7;2016;06:45;86.0;32.93;53.27
Mon;11;7;2016;07:00;84.0;32.01;52.73
Mon;11;7;2016;07:15;84.0;32.02;52.73
Mon;11;7;2016;07:30;87.0;33.87;52.29
Mon;11;7;2016;07:45;86.0;34.62;53.31
Mon;11;7;2016;08:00;82.0;29.66;52.27
Mon;11;7;2016;08:15;87.0;34.01;53.35
Mon;11;7;2016;08:30;85.0;32.86;52.33
Mon;11;7;2016;08:45;85.0;31.61;53.42
Mon;11;7;2016;09:00;88.0;36.49;53.41
Mon;11;7;2016;09:15;86.0;32.87;52.52
Mon;11;7;2016;09:30;87.0;32.67;53.44
Mon;11;7;2016;09:45;90.0;36.72;52.53
Mon;11;7;2016;10:00;83.0;30.32;53.51
Mon;11;7;2016;10:15;87.0;33.02;53.47
Mon;11;7;2016;10:30;87.0;32.46;52.66
Mon;11;7;2016;10:45;86.0;32.62;53.52
Mon;11;7;2016;11:00;86.0;32.76;52.49
Mon;11;7;2016;11:15;88.0;33.51;53.6
Mon;11;7;2016;11:30;87.0;33.07;53.56
Mon;11;7;2016;11:45;87.0;32.51;52.54
Mon;11;7;2016;12:00;87.0;33.79;53.6
Mon;11;7;2016;12:15;85.0;31.97;52.57
Mon;11;7;2016;12:30;86.0;32.76;53.51
Mon;11;7;2016;12:45;83.0;30.4;53.61
Mon;11;7;2016;13:00;87.0;32.61;52.63
Mon;11;7;2016;13:15;86.0;32.59;53.57
Mon;11;7;2016;13:30;86.0;31.25;53.6
Mon;11;7;2016;13:45;85.0;31.15;52.55
Mon;11;7;2016;14:00;88.0;33.92;53.61
Mon;11;7;2016;14:15;89.0;34.33;52.56
Mon;11;7;2016;14:30;89.0;35.42;53.73
Mon;11;7;2016;14:45;89.0;35.18;53.54
Mon;11;7;2016;15:00;91.0;36.67;52.63
Mon;11;7;2016;15:15;87.0;33.55;53.64
Mon;11;7;2016;15:30;90.0;35.53;53.59
Mon;11;7;2016;15:45;88.0;34.39;53.52
Mon;11;7;2016;16:00;86.0;31.15;52.99
Mon;11;7;2016;16:15;86.0;32.8;53.01
Mon;11;7;2016;16:30;89.0;35.13;53.63
Mon;11;7;2016;16:45;89.0;34.49;52.62
Mon;11;7;2016;17:00;88.5;34.83;53.61
Mon;11;7;2016;17:15;88.5;34.81;53.61
Mon;11;7;2016;17:30;88.0;35.46;52.43
Mon;11;7;2016;17:45;88.0;34.68;53.56
Mon;11;7;2016;18:00;91.0;36.55;52.53
Mon;11;7;2016;18:15;86.0;34.38;53.53
Mon;11;7;2016;18:30;89.0;34.56;53.53
Mon;11;7;2016;18:45;87.0;34.85;52.55
Mon;11;7;2016;19:00;87.0;33.83;53.54
Mon;11;7;2016;19:15;89.0;35.16;53.53
Mon;11;7;2016;19:30;86.0;34.3;52.47
Mon;11;7;2016;19:45;88.0;35.35;53.54
Mon;11;7;2016;20:00;87.0;32.96;52.57
Mon;11;7;2016;20:15;88.0;35.41;53.35
Mon;11;7;2016;20:30;88.0;34.49;53.53
Mon;11;7;2016;20:45;88.0;34.82;52.59
Mon;11;7;2016;21:00;86.0;33.63;53.31
Mon;11;7;2016;21:15;87.0;34.66;52.48
Mon;11;7;2016;21:30;86.0;32.98;53.54
Mon;11;7;2016;21:45;86.0;33.14;53.39
Mon;11;7;2016;22:00;87.0;34.52;52.6
Mon;11;7;2016;22:15;86.0;32.83;53.46
Mon;11;7;2016;22:30;84.0;31.36;53.5
Mon;11;7;2016;22:45;85.0;32.65;52.52
Mon;11;7;2016;23:00;85.0;32.64;53.39
Mon;11;7;2016;23:15;89.0;34.78;52.55
Mon;11;7;2016;23:30;86.0;33.97;53.42
Mon;11;7;2016;23:45;85.0;33.08;53.44
Tue;12;7;2016;00:00;84.0;30.63;52.44
Tue;12;7;2016;00:15;87.0;33.74;53.41
Tue;12;7;2016;00:30;85.0;32.93;52.48
Tue;12;7;2016;00:45;86.0;33.33;53.3
Tue;12;7;2016;01:00;84.5;32.25;52.82
Tue;12;7;2016;01:15;84.5;32.25;52.81
Tue;12;7;2016;01:30;85.0;31.71;53.42
Tue;12;7;2016;01:45;86.0;33.13;52.29
Tue;12;7;2016;02:00;82.0;29.54;53.27
Tue;12;7;2016;02:15;85.0;33.6;52.22
Tue;12;7;2016;02:30;86.0;33.23;53.31
Tue;12;7;2016;02:45;84.0;32.0;52.26
Tue;12;7;2016;03:00;84.0;31.24;53.23
Tue;12;7;2016;03:15;86.0;32.97;52.31
Tue;12;7;2016;03:30;85.0;33.02;53.2
Tue;12;7;2016;03:45;81.0;29.41;52.26
Tue;12;7;2016;04:00;86.0;32.78;53.19
Tue;12;7;2016;04:15;85.0;32.88;53.27
Tue;12;7;2016;04:30;85.0;31.89;52.34
Tue;12;7;2016;04:45;83.0;30.92;53.1
Tue;12;7;2016;05:00;84.0;32.27;52.2
Tue;12;7;2016;05:15;87.0;33.77;53.25
Tue;12;7;2016;05:30;82.0;30.14;52.23
Tue;12;7;2016;05:45;85.0;32.89;53.26
Tue;12;7;2016;06:00;85.0;32.75;52.07
Tue;12;7;2016;06:15;84.0;31.84;53.24
Tue;12;7;2016;06:30;85.0;31.38;52.28
Tue;12;7;2016;06:45;84.0;32.39;53.17
Tue;12;7;2016;07:00;84.0;31.02;52.27
Tue;12;7;2016;07:15;84.0;31.47;53.24
Tue;12;7;2016;07:30;86.0;33.01;53.31
Tue;12;7;2016;07:45;83.0;31.11;52.16
Tue;12;7;2016;08:00;84.0;30.9;53.38
Tue;12;7;2016;08:15;86.0;34.4;52.36
Tue;12;7;2016;08:30;86.0;32.6;53.36
Tue;12;7;2016;08:45;83.0;32.22;52.35
Tue;12;7;2016;09:00;85.0;31.48;53.45
Tue;12;7;2016;09:15;86.0;33.38;53.39
Tue;12;7;2016;09:30;86.0;33.83;52.46
Tue;12;7;2016;09:45;88.0;33.17;53.45
Tue;12;7;2016;10:00;87.0;34.04;52.56
Tue;12;7;2016;10:15;87.0;33.45;53.52
Tue;12;7;2016;10:30;89.0;34.99;53.47
Tue;12;7;2016;10:45;86.0;33.12;52.5
Tue;12;7;2016;11:00;90.0;35.85;53.57
Tue;12;7;2016;11:15;87.0;32.77;53.49
Tue;12;7;2016;11:30;88.0;34.58;52.59
Tue;12;7;2016;11:45;91.0;36.33;53.52
Tue;12;7;2016;12:00;88.0;34.21;53.65
Tue;12;7;2016;12:15;88.0;33.9;52.61
Tue;12;7;2016;12:30;91.0;36.24;53.52
Tue;12;7;2016;12:45;86.0;33.88;52.58
Tue;12;7;2016;13:00;87.0;34.47;53.54
Tue;12;7;2016;13:15;87.0;33.86;53.61
Tue;12;7;2016;13:30;87.0;33.61;52.59
Tue;12;7;2016;13:45;88.0;34.5;53.55
Tue;12;7;2016;14:00;87.0;32.74;53.65
Tue;12;7;2016;14:15;87.0;32.45;52.53
Tue;12;7;2016;14:30;86.0;33.26;53.69
Tue;12;7;2016;14:45;88.0;33.01;53.61
Tue;12;7;2016;15:00;87.0;33.15;52.67
Tue;12;7;2016;15:15;91.0;36.79;53.66
Tue;12;7;2016;15:30;90.0;35.41;53.61
Tue;12;7;2016;15:45;91.0;36.6;52.7
Tue;12;7;2016;16:00;87.0;33.43;53.44
Tue;12;7;2016;16:15;92.0;37.46;52.69
Tue;12;7;2016;16:30;90.0;36.78;53.51
Tue;12;7;2016;16:45;88.0;34.91;52.52
Tue;12;7;2016;17:00;90.0;35.65;53.55
Tue;12;7;2016;17:15;89.0;35.62;53.51
Tue;12;7;2016;17:30;88.0;35.02;52.61
Tue;12;7;2016;17:45;88.0;35.07;53.53
Tue;12;7;2016;18:00;88.0;34.45;52.58
Tue;12;7;2016;18:15;86.0;33.99;53.57
Tue;12;7;2016;18:30;88.0;34.56;52.63
Tue;12;7;2016;18:45;87.0;33.82;53.58
Tue;12;7;2016;19:00;86.0;33.24;52.68
Tue;12;7;2016;19:15;86.0;33.78;53.56
Tue;12;7;2016;19:30;88.0;35.27;52.49
Tue;12;7;2016;19:45;87.0;33.98;53.48
Tue;12;7;2016;20:00;85.0;32.3;52.55
Tue;12;7;2016;20:15;85.0;33.12;53.51
Tue;12;7;2016;20:30;86.0;32.85;52.55
Tue;12;7;2016;20:45;87.0;33.93;53.48
Tue;12;7;2016;21:00;85.0;32.45;52.63
Tue;12;7;2016;21:15;85.0;33.34;53.55
Tue;12;7;2016;21:30;86.0;32.07;53.54
Tue;12;7;2016;21:45;87.0;34.43;52.63
Tue;12;7;2016;22:00;83.0;29.98;53.55
Tue;12;7;2016;22:15;86.0;32.27;52.66
Tue;12;7;2016;22:30;84.0;32.11;53.32
Tue;12;7;2016;22:45;87.0;33.3;52.55
Tue;12;7;2016;23:00;85.0;32.55;53.57
Tue;12;7;2016;23:15;82.0;29.6;53.56
Tue;12;7;2016;23:30;85.0;31.78;52.47
Tue;12;7;2016;23:45;86.0;33.34;53.57
Wed;13;7;2016;00:00;86.0;33.27;52.56
Wed;13;7;2016;00:15;85.0;32.02;53.42
Wed;13;7;2016;00:30;83.0;31.38;53.45
Wed;13;7;2016;00:45;83.0;30.29;52.28
Wed;13;7;2016;01:00;86.0;33.02;53.49
Wed;13;7;2016;01:15;86.0;32.8;52.35
Wed;13;7;2016;01:30;82.0;30.98;53.33
Wed;13;7;2016;01:45;82.0;29.44;52.41
Wed;13;7;2016;02:00;86.0;32.83;53.26
Wed;13;7;2016;02:15;86.0;33.23;53.4
Wed;13;7;2016;02:30;83.0;30.08;52.22
Wed;13;7;2016;02:45;82.0;30.28;53.37
Wed;13;7;2016;03:00;85.0;32.88;52.37
Wed;13;7;2016;03:15;86.0;32.44;53.28
Wed;13;7;2016;03:30;84.0;32.26;52.31
Wed;13;7;2016;03:45;84.0;30.41;53.34
Wed;13;7;2016;04:00;83.0;30.93;52.25
Wed;13;7;2016;04:15;85.0;32.76;53.24
