weekday;day;month;year;time;CONSUMO_TOTAL CMB;AVAC CMB;IT CMB
Wed;13;9;2017;06:45;24.0;7.22;16.06
Wed;13;9;2017;07:00;24.0;7.14;16.06
Wed;13;9;2017;07:15;24.0;7.07;16.07
Wed;13;9;2017;07:30;24.0;7.01;16.06
Wed;13;9;2017;07:45;25.0;7.01;16.06
Wed;13;9;2017;08:00;24.0;6.94;16.07
Wed;13;9;2017;08:15;24.0;6.88;16.07
Wed;13;9;2017;08:30;24.0;6.95;16.09
Wed;13;9;2017;08:45;24.0;6.97;16.09
Wed;13;9;2017;09:00;25.0;6.91;16.12
Wed;13;9;2017;09:15;25.0;6.88;16.12
Wed;13;9;2017;09:30;25.0;6.88;16.14
Wed;13;9;2017;09:45;25.0;6.87;16.13
Wed;13;9;2017;10:00;25.0;6.9;16.14
Wed;13;9;2017;10:15;24.0;6.96;16.14
Wed;13;9;2017;10:30;25.0;7.04;16.14
Wed;13;9;2017;10:45;25.0;7.13;16.14
Wed;13;9;2017;11:00;25.0;7.27;16.15
Wed;13;9;2017;11:15;26.0;7.42;16.14
Wed;13;9;2017;11:30;26.0;7.51;16.14
Wed;13;9;2017;11:45;25.0;7.56;16.16
Wed;13;9;2017;12:00;26.0;7.57;16.17
Wed;13;9;2017;12:15;25.0;7.6;16.21
Wed;13;9;2017;12:30;27.0;7.64;16.2
Wed;13;9;2017;12:45;26.0;7.66;16.19
Wed;13;9;2017;13:00;26.0;7.69;16.2
Wed;13;9;2017;13:15;27.0;7.7;16.2
Wed;13;9;2017;13:30;26.0;7.72;16.21
Wed;13;9;2017;13:45;27.0;8.61;16.21
Wed;13;9;2017;14:00;29.0;10.27;16.14
Wed;13;9;2017;14:15;27.0;8.35;16.15
Wed;13;9;2017;14:30;28.0;8.36;16.2
Wed;13;9;2017;14:45;27.0;8.36;16.2
Wed;13;9;2017;15:00;27.0;8.94;16.21
Wed;13;9;2017;15:15;30.0;10.87;16.15
Wed;13;9;2017;15:30;27.0;8.31;16.15
Wed;13;9;2017;15:45;27.0;8.33;16.17
Wed;13;9;2017;16:00;27.0;8.07;16.21
Wed;13;9;2017;16:15;27.0;8.0;16.2
Wed;13;9;2017;16:30;28.0;10.01;16.17
Wed;13;9;2017;16:45;27.0;7.97;16.15
Wed;13;9;2017;17:00;26.0;7.99;16.17
Wed;13;9;2017;17:15;27.0;8.0;16.2
Wed;13;9;2017;17:30;26.0;7.99;16.19
Wed;13;9;2017;17:45;29.0;10.01;16.16
Wed;13;9;2017;18:00;26.0;7.94;16.16
Wed;13;9;2017;18:15;26.0;7.91;16.15
Wed;13;9;2017;18:30;26.0;7.9;16.2
Wed;13;9;2017;18:45;26.0;7.86;16.18
Wed;13;9;2017;19:00;25.0;7.5;16.19
Wed;13;9;2017;19:15;24.0;7.38;16.19
Wed;13;9;2017;19:30;25.0;7.36;16.21
Wed;13;9;2017;19:45;25.0;7.35;16.19
Wed;13;9;2017;20:00;25.0;7.32;16.19
Wed;13;9;2017;20:15;24.0;7.32;16.19
Wed;13;9;2017;20:30;25.0;7.3;16.19
Wed;13;9;2017;20:45;24.0;7.3;16.2
Wed;13;9;2017;21:00;25.0;7.3;16.19
Wed;13;9;2017;21:15;24.0;7.31;16.19
Wed;13;9;2017;21:30;25.0;7.31;16.2
Wed;13;9;2017;21:45;25.0;7.3;16.18
Wed;13;9;2017;22:00;24.0;7.29;16.19
Wed;13;9;2017;22:15;25.0;7.3;16.2
Wed;13;9;2017;22:30;24.0;7.29;16.19
Wed;13;9;2017;22:45;25.0;7.28;16.19
Wed;13;9;2017;23:00;24.0;7.29;16.19
Wed;13;9;2017;23:15;25.0;7.29;16.19
Wed;13;9;2017;23:30;24.0;7.29;16.18
Wed;13;9;2017;23:45;25.0;7.28;16.17
Thu;14;9;2017;00:00;24.0;7.28;16.24
Thu;14;9;2017;00:15;25.0;7.28;16.18
Thu;14;9;2017;00:30;24.0;7.27;16.16
Thu;14;9;2017;00:45;25.0;7.25;16.16
Thu;14;9;2017;01:00;24.0;7.26;16.17
Thu;14;9;2017;01:15;25.0;7.29;16.13
Thu;14;9;2017;01:30;24.0;7.29;16.16
Thu;14;9;2017;01:45;25.0;7.28;16.13
Thu;14;9;2017;02:00;24.0;7.26;16.14
Thu;14;9;2017;02:15;24.0;7.26;16.14
Thu;14;9;2017;02:30;25.0;7.28;16.13
Thu;14;9;2017;02:45;24.0;7.27;16.13
Thu;14;9;2017;03:00;25.0;7.28;16.13
Thu;14;9;2017;03:15;24.0;7.28;16.12
Thu;14;9;2017;03:30;25.0;7.28;16.11
Thu;14;9;2017;03:45;24.0;7.3;16.13
Thu;14;9;2017;04:00;25.0;7.29;16.12
Thu;14;9;2017;04:15;24.0;7.28;16.11
Thu;14;9;2017;04:30;25.0;7.27;16.11
Thu;14;9;2017;04:45;24.0;7.28;16.1
Thu;14;9;2017;05:00;24.0;7.26;16.11
Thu;14;9;2017;05:15;25.0;7.25;16.12
Thu;14;9;2017;05:30;24.0;7.28;16.09
Thu;14;9;2017;05:45;25.0;7.28;16.08
Thu;14;9;2017;06:00;24.0;7.29;16.07
Thu;14;9;2017;06:15;24.0;7.29;16.09
Thu;14;9;2017;06:30;25.0;7.3;16.07
Thu;14;9;2017;06:45;24.0;7.29;16.07
Thu;14;9;2017;07:00;25.0;7.3;16.07
Thu;14;9;2017;07:15;24.0;7.28;16.07
Thu;14;9;2017;07:30;24.0;7.27;16.09
Thu;14;9;2017;07:45;25.0;7.26;16.08
Thu;14;9;2017;08:00;24.0;7.29;16.08
Thu;14;9;2017;08:15;25.0;7.28;16.09
Thu;14;9;2017;08:30;24.0;7.31;16.09
Thu;14;9;2017;08:45;25.0;7.38;16.11
Thu;14;9;2017;09:00;25.0;7.38;16.11
Thu;14;9;2017;09:15;25.0;7.36;16.12
Thu;14;9;2017;09:30;25.0;7.4;16.12
Thu;14;9;2017;09:45;26.0;7.44;16.12
Thu;14;9;2017;10:00;26.0;7.46;16.12
Thu;14;9;2017;10:15;25.0;7.47;16.17
Thu;14;9;2017;10:30;25.0;7.48;16.17
Thu;14;9;2017;10:45;25.0;7.51;16.16
Thu;14;9;2017;11:00;25.0;7.52;16.17
Thu;14;9;2017;11:15;25.0;7.52;16.17
Thu;14;9;2017;11:30;25.0;7.54;16.2
Thu;14;9;2017;11:45;26.0;7.58;16.19
Thu;14;9;2017;12:00;25.0;7.61;16.19
Thu;14;9;2017;12:15;26.0;7.63;16.18
Thu;14;9;2017;12:30;27.0;9.62;16.19
Thu;14;9;2017;12:45;25.0;7.57;16.13
Thu;14;9;2017;13:00;25.0;7.62;16.17
Thu;14;9;2017;13:15;25.0;7.62;16.17
Thu;14;9;2017;13:30;25.0;7.6;16.17
Thu;14;9;2017;13:45;26.0;8.44;16.19
Thu;14;9;2017;14:00;28.0;8.84;16.14
Thu;14;9;2017;14:15;26.0;7.61;16.15
Thu;14;9;2017;14:30;26.0;7.63;16.19
Thu;14;9;2017;14:45;27.0;7.6;16.18
Thu;14;9;2017;15:00;27.0;8.31;16.2
Thu;14;9;2017;15:15;28.0;8.89;16.14
Thu;14;9;2017;15:30;26.0;7.59;16.14
Thu;14;9;2017;15:45;27.0;7.57;16.17
Thu;14;9;2017;16:00;26.0;7.57;16.18
Thu;14;9;2017;16:15;26.0;7.57;16.18
Thu;14;9;2017;16:30;27.0;7.55;16.2
Thu;14;9;2017;16:45;26.0;7.55;16.19
Thu;14;9;2017;17:00;26.0;7.55;16.2
Thu;14;9;2017;17:15;26.0;7.54;16.2
Thu;14;9;2017;17:30;27.0;8.81;16.2
Thu;14;9;2017;17:45;27.0;7.95;16.17
Thu;14;9;2017;18:00;25.0;7.5;16.16
Thu;14;9;2017;18:15;26.0;7.49;16.19
Thu;14;9;2017;18:30;26.0;7.48;16.2
Thu;14;9;2017;18:45;26.0;7.48;16.21
Thu;14;9;2017;19:00;25.0;7.32;16.19
Thu;14;9;2017;19:15;25.0;7.3;16.19
Thu;14;9;2017;19:30;24.0;7.3;16.19
Thu;14;9;2017;19:45;25.0;7.29;16.19
Thu;14;9;2017;20:00;25.0;7.28;16.21
Thu;14;9;2017;20:15;25.0;7.28;16.2
Thu;14;9;2017;20:30;25.0;7.26;16.2
Thu;14;9;2017;20:45;25.0;7.27;16.2
Thu;14;9;2017;21:00;25.0;7.26;16.19
Thu;14;9;2017;21:15;25.0;7.28;16.21
Thu;14;9;2017;21:30;25.0;7.25;16.2
Thu;14;9;2017;21:45;25.0;7.27;16.19
Thu;14;9;2017;22:00;25.0;7.25;16.19
Thu;14;9;2017;22:15;24.0;7.25;16.18
Thu;14;9;2017;22:30;25.0;7.26;16.2
Thu;14;9;2017;22:45;25.0;7.24;16.19
Thu;14;9;2017;23:00;24.0;7.24;16.18
Thu;14;9;2017;23:15;25.0;7.22;16.18
Thu;14;9;2017;23:30;24.0;7.23;16.17
Thu;14;9;2017;23:45;25.0;7.22;16.17
Fri;15;9;2017;00:00;24.0;7.26;16.28
Fri;15;9;2017;00:15;25.0;7.19;16.16
Fri;15;9;2017;00:30;24.0;7.21;16.17
Fri;15;9;2017;00:45;25.0;7.19;16.14
Fri;15;9;2017;01:00;24.0;7.19;16.15
Fri;15;9;2017;01:15;24.0;7.18;16.14
Fri;15;9;2017;01:30;25.0;7.19;16.13
Fri;15;9;2017;01:45;22.0;4.76;16.14
Fri;15;9;2017;02:00;19.0;2.17;16.2
Fri;15;9;2017;02:15;19.0;2.31;16.18
Fri;15;9;2017;02:30;20.0;2.19;16.18
Fri;15;9;2017;02:45;19.0;2.3;16.18
Fri;15;9;2017;03:00;21.0;3.0;16.18
Fri;15;9;2017;03:15;20.0;3.21;16.2
Fri;15;9;2017;03:30;20.0;2.69;16.16
Fri;15;9;2017;03:45;20.0;2.47;16.16
Fri;15;9;2017;04:00;20.0;2.58;16.16
Fri;15;9;2017;04:15;19.0;2.58;16.16
Fri;15;9;2017;04:30;20.0;2.42;16.18
Fri;15;9;2017;04:45;20.0;2.49;16.15
Fri;15;9;2017;05:00;19.0;2.47;16.16
Fri;15;9;2017;05:15;20.0;2.53;16.15
Fri;15;9;2017;05:30;20.0;2.42;16.16
Fri;15;9;2017;05:45;19.0;2.38;16.17
Fri;15;9;2017;06:00;20.0;2.4;16.17
Fri;15;9;2017;06:15;19.0;2.41;16.17
Fri;15;9;2017;06:30;20.0;2.39;16.17
Fri;15;9;2017;06:45;20.0;2.51;16.16
Fri;15;9;2017;07:00;19.0;2.57;16.18
Fri;15;9;2017;07:15;20.0;2.54;16.17
Fri;15;9;2017;07:30;20.0;2.59;16.18
Fri;15;9;2017;07:45;20.0;2.67;16.19
Fri;15;9;2017;08:00;20.0;2.57;16.21
Fri;15;9;2017;08:15;20.0;2.83;16.19
Fri;15;9;2017;08:30;20.0;2.67;16.2
Fri;15;9;2017;08:45;21.0;2.75;16.21
Fri;15;9;2017;09:00;20.0;2.47;16.22
Fri;15;9;2017;09:15;21.0;2.64;16.24
Fri;15;9;2017;09:30;23.0;5.17;16.26
Fri;15;9;2017;09:45;23.0;4.99;16.23
Fri;15;9;2017;10:00;22.0;4.01;16.25
Fri;15;9;2017;10:15;24.0;6.1;16.27
Fri;15;9;2017;10:30;28.0;10.22;16.23
Fri;15;9;2017;10:45;25.0;7.25;16.19
Fri;15;9;2017;11:00;25.0;7.15;16.2
Fri;15;9;2017;11:15;26.0;7.41;16.18
Fri;15;9;2017;11:30;25.0;7.48;16.18
Fri;15;9;2017;11:45;26.0;7.47;16.2
Fri;15;9;2017;12:00;25.0;7.48;16.18
Fri;15;9;2017;12:15;26.0;7.49;16.18
Fri;15;9;2017;12:30;25.0;7.48;16.18
Fri;15;9;2017;12:45;25.0;7.05;16.17
Fri;15;9;2017;13:00;27.0;8.31;16.14
Fri;15;9;2017;13:15;29.0;11.28;16.14
Fri;15;9;2017;13:30;26.0;8.27;16.12
Fri;15;9;2017;13:45;26.0;8.27;16.13
Fri;15;9;2017;14:00;27.0;8.26;16.14
Fri;15;9;2017;14:15;26.0;8.27;16.15
Fri;15;9;2017;14:30;27.0;8.27;16.15
Fri;15;9;2017;14:45;28.0;10.23;16.14
Fri;15;9;2017;15:00;28.0;9.05;16.13
Fri;15;9;2017;15:15;26.0;8.23;16.13
Fri;15;9;2017;15:30;27.0;8.24;16.15
Fri;15;9;2017;15:45;26.0;8.24;16.13
Fri;15;9;2017;16:00;26.0;8.24;16.14
Fri;15;9;2017;16:15;27.0;8.24;16.14
Fri;15;9;2017;16:30;26.0;8.28;16.14
Fri;15;9;2017;16:45;26.0;8.27;16.15
Fri;15;9;2017;17:00;29.0;10.75;16.13
Fri;15;9;2017;17:15;26.0;8.22;16.14
Fri;15;9;2017;17:30;26.0;8.21;16.14
Fri;15;9;2017;17:45;27.0;8.19;16.14
Fri;15;9;2017;18:00;26.0;8.21;16.14
Fri;15;9;2017;18:15;26.0;8.24;16.16
Fri;15;9;2017;18:30;26.0;8.24;16.15
Fri;15;9;2017;18:45;26.0;8.24;16.15
Fri;15;9;2017;19:00;25.0;8.1;16.15
Fri;15;9;2017;19:15;26.0;8.06;16.16
Fri;15;9;2017;19:30;26.0;8.06;16.14
Fri;15;9;2017;19:45;25.0;8.04;16.14
Fri;15;9;2017;20:00;26.0;8.03;16.15
Fri;15;9;2017;20:15;25.0;8.03;16.15
Fri;15;9;2017;20:30;25.0;7.79;16.16
Fri;15;9;2017;20:45;25.0;7.56;16.15
Fri;15;9;2017;21:00;25.0;7.58;16.16
Fri;15;9;2017;21:15;25.0;7.58;16.16
Fri;15;9;2017;21:30;25.0;7.38;16.16
Fri;15;9;2017;21:45;24.0;7.23;16.17
Fri;15;9;2017;22:00;25.0;7.21;16.16
Fri;15;9;2017;22:15;24.0;7.2;16.15
Fri;15;9;2017;22:30;25.0;7.22;16.16
Fri;15;9;2017;22:45;24.0;7.21;16.15
Fri;15;9;2017;23:00;24.0;7.2;16.15
Fri;15;9;2017;23:15;25.0;7.19;16.16
Fri;15;9;2017;23:30;24.0;7.19;16.15
Fri;15;9;2017;23:45;25.0;7.18;16.14
Sat;16;9;2017;00:00;24.0;7.21;16.22
Sat;16;9;2017;00:15;21.0;3.36;16.18
Sat;16;9;2017;00:30;19.0;2.21;16.22
Sat;16;9;2017;00:45;19.0;2.08;16.23
Sat;16;9;2017;01:00;20.0;2.16;16.24
Sat;16;9;2017;01:15;20.0;2.4;16.22
Sat;16;9;2017;01:30;21.0;4.02;16.24
Sat;16;9;2017;01:45;20.0;2.9;16.21
Sat;16;9;2017;02:00;20.0;2.53;16.2
Sat;16;9;2017;02:15;19.0;2.39;16.2
Sat;16;9;2017;02:30;20.0;2.28;16.2
Sat;16;9;2017;02:45;19.0;2.22;16.19
Sat;16;9;2017;03:00;20.0;2.28;16.2
Sat;16;9;2017;03:15;19.0;2.14;16.18
Sat;16;9;2017;03:30;19.0;2.08;16.18
Sat;16;9;2017;03:45;20.0;2.07;16.18
Sat;16;9;2017;04:00;19.0;2.08;16.19
Sat;16;9;2017;04:15;19.0;2.06;16.18
Sat;16;9;2017;04:30;19.0;2.01;16.17
Sat;16;9;2017;04:45;20.0;1.99;16.17
Sat;16;9;2017;05:00;19.0;1.97;16.17
Sat;16;9;2017;05:15;19.0;2.01;16.18
Sat;16;9;2017;05:30;19.0;1.97;16.17
Sat;16;9;2017;05:45;19.0;1.96;16.17
Sat;16;9;2017;06:00;19.0;1.96;16.17
Sat;16;9;2017;06:15;20.0;1.91;16.17
Sat;16;9;2017;06:30;19.0;1.91;16.18
Sat;16;9;2017;06:45;19.0;1.92;16.17
Sat;16;9;2017;07:00;19.0;1.89;16.17
Sat;16;9;2017;07:15;19.0;1.88;16.16
Sat;16;9;2017;07:30;19.0;1.88;16.17
Sat;16;9;2017;07:45;19.0;2.17;16.2
Sat;16;9;2017;08:00;19.0;1.89;16.19
Sat;16;9;2017;08:15;20.0;2.36;16.21
Sat;16;9;2017;08:30;20.0;2.39;16.2
Sat;16;9;2017;08:45;19.0;2.22;16.2
Sat;16;9;2017;09:00;20.0;2.32;16.21
Sat;16;9;2017;09:15;19.0;2.38;16.23
Sat;16;9;2017;09:30;20.0;2.64;16.21
Sat;16;9;2017;09:45;20.0;2.7;16.23
Sat;16;9;2017;10:00;20.0;2.95;16.24
Sat;16;9;2017;10:15;21.0;3.15;16.27
Sat;16;9;2017;10:30;20.0;2.91;16.26
Sat;16;9;2017;10:45;21.0;3.46;16.28
Sat;16;9;2017;11:00;27.0;10.37;16.25
Sat;16;9;2017;11:15;28.0;10.46;16.17
Sat;16;9;2017;11:30;25.0;7.64;16.14
Sat;16;9;2017;11:45;24.0;7.34;16.14
Sat;16;9;2017;12:00;25.0;7.31;16.14
Sat;16;9;2017;12:15;24.0;7.33;16.14
Sat;16;9;2017;12:30;25.0;7.34;16.14
Sat;16;9;2017;12:45;24.0;7.33;16.14
Sat;16;9;2017;13:00;25.0;7.33;16.15
Sat;16;9;2017;13:15;24.0;7.34;16.14
Sat;16;9;2017;13:30;25.0;7.36;16.14
Sat;16;9;2017;13:45;24.0;7.35;16.13
Sat;16;9;2017;14:00;25.0;7.35;16.16
Sat;16;9;2017;14:15;24.0;7.34;16.14
Sat;16;9;2017;14:30;25.0;7.32;16.14
Sat;16;9;2017;14:45;24.0;7.36;16.14
Sat;16;9;2017;15:00;25.0;7.35;16.16
Sat;16;9;2017;15:15;24.0;7.34;16.15
Sat;16;9;2017;15:30;25.0;7.33;16.15
Sat;16;9;2017;15:45;24.0;7.32;16.14
Sat;16;9;2017;16:00;25.0;7.31;16.14
Sat;16;9;2017;16:15;24.0;7.33;16.14
Sat;16;9;2017;16:30;25.0;7.3;16.14
Sat;16;9;2017;16:45;24.0;7.34;16.15
Sat;16;9;2017;17:00;25.0;7.34;16.13
Sat;16;9;2017;17:15;24.0;7.32;16.13
Sat;16;9;2017;17:30;25.0;7.33;16.15
Sat;16;9;2017;17:45;24.0;7.34;16.13
Sat;16;9;2017;18:00;25.0;7.34;16.14
Sat;16;9;2017;18:15;24.0;7.31;16.14
Sat;16;9;2017;18:30;25.0;7.31;16.13
Sat;16;9;2017;18:45;24.0;7.31;16.15
Sat;16;9;2017;19:00;24.0;7.31;16.14
Sat;16;9;2017;19:15;25.0;7.3;16.13
Sat;16;9;2017;19:30;24.0;7.28;16.14
Sat;16;9;2017;19:45;25.0;7.25;16.14
Sat;16;9;2017;20:00;24.0;7.26;16.13
Sat;16;9;2017;20:15;25.0;7.27;16.14
Sat;16;9;2017;20:30;24.0;7.27;16.13
Sat;16;9;2017;20:45;25.0;7.24;16.13
Sat;16;9;2017;21:00;24.0;7.23;16.14
Sat;16;9;2017;21:15;24.0;7.24;16.14
Sat;16;9;2017;21:30;25.0;7.23;16.15
Sat;16;9;2017;21:45;24.0;7.22;16.14
Sat;16;9;2017;22:00;25.0;7.19;16.14
Sat;16;9;2017;22:15;24.0;7.2;16.13
Sat;16;9;2017;22:30;24.0;7.21;16.14
Sat;16;9;2017;22:45;25.0;7.2;16.16
Sat;16;9;2017;23:00;24.0;7.19;16.14
Sat;16;9;2017;23:15;24.0;7.2;16.14
Sat;16;9;2017;23:30;25.0;7.18;16.14
Sat;16;9;2017;23:45;24.0;7.19;16.13
Sun;17;9;2017;00:00;25.0;7.25;16.24
Sun;17;9;2017;00:15;22.0;5.48;16.13
Sun;17;9;2017;00:30;20.0;2.05;16.2
Sun;17;9;2017;00:45;19.0;2.01;16.22
Sun;17;9;2017;01:00;19.0;2.12;16.24
Sun;17;9;2017;01:15;20.0;2.18;16.22
Sun;17;9;2017;01:30;20.0;2.96;16.22
Sun;17;9;2017;01:45;21.0;3.33;16.22
Sun;17;9;2017;02:00;20.0;2.7;16.22
Sun;17;9;2017;02:15;19.0;2.47;16.19
Sun;17;9;2017;02:30;20.0;2.57;16.19
Sun;17;9;2017;02:45;20.0;2.48;16.19
Sun;17;9;2017;03:00;19.0;2.51;16.19
Sun;17;9;2017;03:15;20.0;2.4;16.18
Sun;17;9;2017;03:30;20.0;2.35;16.19
Sun;17;9;2017;03:45;19.0;2.27;16.17
Sun;17;9;2017;04:00;20.0;2.29;16.17
Sun;17;9;2017;04:15;19.0;2.37;16.17
Sun;17;9;2017;04:30;20.0;2.35;16.19
Sun;17;9;2017;04:45;20.0;2.46;16.17
Sun;17;9;2017;05:00;19.0;2.41;16.18
Sun;17;9;2017;05:15;20.0;2.53;16.18
Sun;17;9;2017;05:30;20.0;2.49;16.18
Sun;17;9;2017;05:45;20.0;2.55;16.19
Sun;17;9;2017;06:00;19.0;2.54;16.18
Sun;17;9;2017;06:15;20.0;2.64;16.17
Sun;17;9;2017;06:30;20.0;2.57;16.18
Sun;17;9;2017;06:45;20.0;2.33;16.18
Sun;17;9;2017;07:00;19.0;2.6;16.19
Sun;17;9;2017;07:15;20.0;2.38;16.17
Sun;17;9;2017;07:30;20.0;2.39;16.18
Sun;17;9;2017;07:45;19.0;2.4;16.18
Sun;17;9;2017;08:00;20.0;2.41;16.19
Sun;17;9;2017;08:15;19.0;2.37;16.19
Sun;17;9;2017;08:30;20.0;2.36;16.21
Sun;17;9;2017;08:45;20.0;2.4;16.2
Sun;17;9;2017;09:00;19.0;2.31;16.21
Sun;17;9;2017;09:15;20.0;2.49;16.21
Sun;17;9;2017;09:30;20.0;2.57;16.22
Sun;17;9;2017;09:45;20.0;2.78;16.24
Sun;17;9;2017;10:00;20.0;3.07;16.24
Sun;17;9;2017;10:15;20.0;2.9;16.25
Sun;17;9;2017;10:30;21.0;3.48;16.26
Sun;17;9;2017;10:45;20.0;3.3;16.29
Sun;17;9;2017;11:00;21.0;3.48;16.29
Sun;17;9;2017;11:15;27.0;9.73;16.27
Sun;17;9;2017;11:30;28.0;10.54;16.19
Sun;17;9;2017;11:45;25.0;7.91;16.16
Sun;17;9;2017;12:00;25.0;7.34;16.14
Sun;17;9;2017;12:15;24.0;7.33;16.16
Sun;17;9;2017;12:30;25.0;7.36;16.15
Sun;17;9;2017;12:45;24.0;7.36;16.14
Sun;17;9;2017;13:00;25.0;7.34;16.13
Sun;17;9;2017;13:15;24.0;7.38;16.13
Sun;17;9;2017;13:30;25.0;7.36;16.14
Sun;17;9;2017;13:45;24.0;7.38;16.13
Sun;17;9;2017;14:00;25.0;7.39;16.14
Sun;17;9;2017;14:15;24.0;7.36;16.14
Sun;17;9;2017;14:30;25.0;7.35;16.15
Sun;17;9;2017;14:45;24.0;7.37;16.14
Sun;17;9;2017;15:00;25.0;7.37;16.14
Sun;17;9;2017;15:15;24.0;7.35;16.14
Sun;17;9;2017;15:30;25.0;7.35;16.14
Sun;17;9;2017;15:45;24.0;7.33;16.14
Sun;17;9;2017;16:00;25.0;7.35;16.15
Sun;17;9;2017;16:15;24.0;7.33;16.14
Sun;17;9;2017;16:30;25.0;7.31;16.14
Sun;17;9;2017;16:45;25.0;7.32;16.14
Sun;17;9;2017;17:00;24.0;7.31;16.14
Sun;17;9;2017;17:15;24.0;7.31;16.15
Sun;17;9;2017;17:30;25.0;7.3;16.13
Sun;17;9;2017;17:45;24.0;7.28;16.14
Sun;17;9;2017;18:00;25.0;7.28;16.14
Sun;17;9;2017;18:15;24.0;7.25;16.15
Sun;17;9;2017;18:30;25.0;7.25;16.14
Sun;17;9;2017;18:45;24.0;7.24;16.14
Sun;17;9;2017;19:00;24.0;7.27;16.15
Sun;17;9;2017;19:15;25.0;7.26;16.14
Sun;17;9;2017;19:30;24.0;7.24;16.16
Sun;17;9;2017;19:45;25.0;7.21;16.14
Sun;17;9;2017;20:00;24.0;7.21;16.15
Sun;17;9;2017;20:15;24.0;7.21;16.14
Sun;17;9;2017;20:30;25.0;7.23;16.14
Sun;17;9;2017;20:45;24.0;7.24;16.14
Sun;17;9;2017;21:00;25.0;7.22;16.16
Sun;17;9;2017;21:15;24.0;7.23;16.15
Sun;17;9;2017;21:30;25.0;7.25;16.14
Sun;17;9;2017;21:45;24.0;7.23;16.14
Sun;17;9;2017;22:00;24.0;7.23;16.16
Sun;17;9;2017;22:15;25.0;7.23;16.14
Sun;17;9;2017;22:30;24.0;7.22;16.14
Sun;17;9;2017;22:45;25.0;7.25;16.14
Sun;17;9;2017;23:00;24.0;7.2;16.14
Sun;17;9;2017;23:15;24.0;7.21;16.13
Sun;17;9;2017;23:30;25.0;7.19;16.15
Sun;17;9;2017;23:45;24.0;7.2;16.13
Mon;18;9;2017;00:00;25.0;7.23;16.2
Mon;18;9;2017;00:15;23.0;6.46;16.12
Mon;18;9;2017;00:30;20.0;2.15;16.17
Mon;18;9;2017;00:45;19.0;2.06;16.21
Mon;18;9;2017;01:00;19.0;2.14;16.2
Mon;18;9;2017;01:15;20.0;2.34;16.21
Mon;18;9;2017;01:30;20.0;2.31;16.21
Mon;18;9;2017;01:45;20.0;3.4;16.22
Mon;18;9;2017;02:00;21.0;3.14;16.21
Mon;18;9;2017;02:15;20.0;2.78;16.2
Mon;18;9;2017;02:30;20.0;2.58;16.19
Mon;18;9;2017;02:45;19.0;2.72;16.19
Mon;18;9;2017;03:00;20.0;2.57;16.21
Mon;18;9;2017;03:15;20.0;2.53;16.18
Mon;18;9;2017;03:30;20.0;2.65;16.18
Mon;18;9;2017;03:45;20.0;2.49;16.18
Mon;18;9;2017;04:00;20.0;2.67;16.18
Mon;18;9;2017;04:15;20.0;2.56;16.19
Mon;18;9;2017;04:30;20.0;2.72;16.18
Mon;18;9;2017;04:45;19.0;2.58;16.18
Mon;18;9;2017;05:00;20.0;2.74;16.18
Mon;18;9;2017;05:15;20.0;2.65;16.18
Mon;18;9;2017;05:30;20.0;2.95;16.18
Mon;18;9;2017;05:45;20.0;2.82;16.2
Mon;18;9;2017;06:00;20.0;2.68;16.18
Mon;18;9;2017;06:15;21.0;3.17;16.19
Mon;18;9;2017;06:30;20.0;2.78;16.19
Mon;18;9;2017;06:45;20.0;2.79;16.19
Mon;18;9;2017;07:00;20.0;2.78;16.18
Mon;18;9;2017;07:15;20.0;2.84;16.19
Mon;18;9;2017;07:30;20.0;3.05;16.2
Mon;18;9;2017;07:45;20.0;3.02;16.22
Mon;18;9;2017;08:00;20.0;2.85;16.21
Mon;18;9;2017;08:15;21.0;3.19;16.21
Mon;18;9;2017;08:30;20.0;2.78;16.22
Mon;18;9;2017;08:45;21.0;3.23;16.22
Mon;18;9;2017;09:00;20.0;2.72;16.24
Mon;18;9;2017;09:15;21.0;2.41;16.25
Mon;18;9;2017;09:30;22.0;3.97;16.27
Mon;18;9;2017;09:45;23.0;5.24;16.26
Mon;18;9;2017;10:00;23.0;4.61;16.26
Mon;18;9;2017;10:15;21.0;3.2;16.28
Mon;18;9;2017;10:30;21.0;3.32;16.28
Mon;18;9;2017;10:45;22.0;3.57;16.28
Mon;18;9;2017;11:00;22.0;3.62;16.3
Mon;18;9;2017;11:15;24.0;6.47;16.3
Mon;18;9;2017;11:30;29.0;10.94;16.25
Mon;18;9;2017;11:45;29.0;10.63;16.18
Mon;18;9;2017;12:00;25.0;7.59;16.16
Mon;18;9;2017;12:15;26.0;7.42;16.19
Mon;18;9;2017;12:30;25.0;7.44;16.2
Mon;18;9;2017;12:45;25.0;7.47;16.19
Mon;18;9;2017;13:00;26.0;7.5;16.22
Mon;18;9;2017;13:15;25.0;7.53;16.2
Mon;18;9;2017;13:30;25.0;7.52;16.2
Mon;18;9;2017;13:45;26.0;7.53;16.2
Mon;18;9;2017;14:00;26.0;7.55;16.22
Mon;18;9;2017;14:15;26.0;7.55;16.2
Mon;18;9;2017;14:30;26.0;7.55;16.21
Mon;18;9;2017;14:45;26.0;7.55;16.21
Mon;18;9;2017;15:00;27.0;7.56;16.2
Mon;18;9;2017;15:15;26.0;7.57;16.2
Mon;18;9;2017;15:30;26.0;7.57;16.21
