weekday;day;month;year;time;EA+ GERAL PDG (KWh);EA+ AVAC PDG (KWh);EA+ IT PDG (KWh)
Thu;12;5;2016;13:45;7.0;2.6;3.92
Thu;12;5;2016;14:00;6.0;1.7;3.95
Thu;12;5;2016;14:15;8.0;3.16;3.96
Thu;12;5;2016;14:30;7.0;2.18;3.96
Thu;12;5;2016;14:45;7.0;2.1;3.95
Thu;12;5;2016;15:00;7.0;2.91;3.96
Thu;12;5;2016;15:15;7.0;1.98;3.96
Thu;12;5;2016;15:30;7.0;2.63;3.96
Thu;12;5;2016;15:45;7.0;2.29;3.96
Thu;12;5;2016;16:00;7.0;2.18;3.96
Thu;12;5;2016;16:15;7.0;2.8;3.96
Thu;12;5;2016;16:30;7.0;1.88;3.95
Thu;12;5;2016;16:45;8.0;2.71;3.95
Thu;12;5;2016;17:00;7.0;2.33;3.96
Thu;12;5;2016;17:15;6.0;1.78;3.94
Thu;12;5;2016;17:30;7.0;2.81;3.93
Thu;12;5;2016;17:45;7.0;2.16;3.94
Thu;12;5;2016;18:00;6.0;1.94;3.92
Thu;12;5;2016;18:15;7.0;2.59;3.92
Thu;12;5;2016;18:30;6.0;1.81;3.92
Thu;12;5;2016;18:45;6.0;2.01;3.92
Thu;12;5;2016;19:00;6.0;2.44;3.92
Thu;12;5;2016;19:15;7.0;2.58;3.92
Thu;12;5;2016;19:30;6.0;1.9;3.92
Thu;12;5;2016;19:45;6.0;2.02;3.91
Thu;12;5;2016;20:00;7.0;2.76;3.91
Thu;12;5;2016;20:15;6.0;2.22;3.92
Thu;12;5;2016;20:30;6.0;1.92;3.92
Thu;12;5;2016;20:45;6.0;2.68;3.91
Thu;12;5;2016;21:00;7.0;2.2;3.91
Thu;12;5;2016;21:15;5.0;1.88;3.92
Thu;12;5;2016;21:30;7.0;2.25;3.91
Thu;12;5;2016;21:45;7.0;2.65;3.92
Thu;12;5;2016;22:00;5.0;1.76;3.91
Thu;12;5;2016;22:15;7.0;2.57;3.92
Thu;12;5;2016;22:30;6.0;2.45;3.91
Thu;12;5;2016;22:45;6.0;1.89;3.92
Thu;12;5;2016;23:00;6.0;2.24;3.92
Thu;12;5;2016;23:15;7.0;2.7;3.91
Thu;12;5;2016;23:30;6.0;1.72;3.91
Thu;12;5;2016;23:45;6.0;2.26;3.91
Fri;13;5;2016;00:00;7.0;2.68;3.92
Fri;13;5;2016;00:15;6.0;1.96;3.91
Fri;13;5;2016;00:30;6.0;1.99;3.91
Fri;13;5;2016;00:45;7.0;2.78;3.91
Fri;13;5;2016;01:00;5.0;1.75;3.92
Fri;13;5;2016;01:15;7.0;2.68;3.91
Fri;13;5;2016;01:30;7.0;2.07;3.91
Fri;13;5;2016;01:45;5.0;1.84;3.91
Fri;13;5;2016;02:00;7.0;2.83;3.91
Fri;13;5;2016;02:15;6.0;2.1;3.91
Fri;13;5;2016;02:30;7.0;2.11;3.91
Fri;13;5;2016;02:45;6.0;2.88;3.91
Fri;13;5;2016;03:00;6.0;1.54;3.91
Fri;13;5;2016;03:15;7.0;2.78;3.91
Fri;13;5;2016;03:30;6.0;1.76;3.91
Fri;13;5;2016;03:45;7.0;3.17;3.91
Fri;13;5;2016;04:00;5.0;1.17;3.91
Fri;13;5;2016;04:15;8.0;3.34;3.91
Fri;13;5;2016;04:30;5.0;0.97;3.91
Fri;13;5;2016;04:45;7.0;3.07;3.91
Fri;13;5;2016;05:00;5.0;1.91;3.91
Fri;13;5;2016;05:15;7.0;2.21;3.91
Fri;13;5;2016;05:30;7.0;2.92;3.91
Fri;13;5;2016;05:45;5.0;1.29;3.91
Fri;13;5;2016;06:00;7.0;3.15;3.91
Fri;13;5;2016;06:15;6.0;1.42;3.91
Fri;13;5;2016;06:30;7.0;3.34;3.91
Fri;13;5;2016;06:45;5.0;0.92;3.91
Fri;13;5;2016;07:00;7.0;3.02;3.91
Fri;13;5;2016;07:15;6.0;1.86;3.91
Fri;13;5;2016;07:30;6.0;2.34;3.91
Fri;13;5;2016;07:45;7.0;2.39;3.91
Fri;13;5;2016;08:00;5.0;1.72;3.91
Fri;13;5;2016;08:15;8.0;3.33;3.91
Fri;13;5;2016;08:30;4.0;0.8;3.91
Fri;13;5;2016;08:45;8.0;3.33;3.91
Fri;13;5;2016;09:00;6.0;1.71;3.91
Fri;13;5;2016;09:15;6.0;2.54;3.91
Fri;13;5;2016;09:30;7.0;2.57;3.91
Fri;13;5;2016;09:45;5.0;1.4;3.93
Fri;13;5;2016;10:00;8.0;3.31;3.94
Fri;13;5;2016;10:15;6.0;1.27;3.95
Fri;13;5;2016;10:30;8.0;2.76;3.95
Fri;13;5;2016;10:45;7.0;2.44;3.95
Fri;13;5;2016;11:00;6.0;1.65;3.96
Fri;13;5;2016;11:15;8.0;3.34;3.95
Fri;13;5;2016;11:30;6.0;0.92;3.94
Fri;13;5;2016;11:45;8.0;3.32;3.96
Fri;13;5;2016;12:00;7.0;1.79;3.95
Fri;13;5;2016;12:15;7.0;2.47;3.94
Fri;13;5;2016;12:30;8.0;2.89;3.94
Fri;13;5;2016;12:45;5.0;1.47;3.93
Fri;13;5;2016;13:00;8.0;3.33;3.93
Fri;13;5;2016;13:15;5.0;1.97;3.92
Fri;13;5;2016;13:30;7.0;2.56;3.93
Fri;13;5;2016;13:45;6.0;1.15;3.92
Fri;13;5;2016;14:00;7.0;2.95;3.93
Fri;13;5;2016;14:15;8.0;3.17;3.93
Fri;13;5;2016;14:30;7.0;2.27;3.94
Fri;13;5;2016;14:45;7.0;2.42;3.93
Fri;13;5;2016;15:00;8.0;3.15;3.94
Fri;13;5;2016;15:15;6.0;1.32;3.93
Fri;13;5;2016;15:30;8.0;3.13;3.94
Fri;13;5;2016;15:45;8.0;2.88;3.94
Fri;13;5;2016;16:00;6.0;1.59;3.97
Fri;13;5;2016;16:15;8.0;3.13;3.96
Fri;13;5;2016;16:30;7.0;2.08;3.93
Fri;13;5;2016;16:45;7.0;2.44;3.93
Fri;13;5;2016;17:00;8.0;3.13;3.93
Fri;13;5;2016;17:15;7.0;1.42;3.94
Fri;13;5;2016;17:30;8.0;3.14;3.93
Fri;13;5;2016;17:45;7.0;2.23;3.93
Fri;13;5;2016;18:00;7.0;2.35;3.92
Fri;13;5;2016;18:15;6.0;1.85;3.92
Fri;13;5;2016;18:30;6.0;2.72;3.92
Fri;13;5;2016;18:45;6.0;2.26;3.91
Fri;13;5;2016;19:00;7.0;2.27;3.92
Fri;13;5;2016;19:15;7.0;2.65;3.91
Fri;13;5;2016;19:30;6.0;2.12;3.92
Fri;13;5;2016;19:45;6.0;2.59;3.92
Fri;13;5;2016;20:00;7.0;2.17;3.92
Fri;13;5;2016;20:15;6.0;2.01;3.91
Fri;13;5;2016;20:30;6.0;2.72;3.91
Fri;13;5;2016;20:45;6.0;1.94;3.92
Fri;13;5;2016;21:00;7.0;2.78;3.91
Fri;13;5;2016;21:15;6.0;1.78;3.91
Fri;13;5;2016;21:30;7.0;2.97;3.92
Fri;13;5;2016;21:45;6.0;1.56;3.91
Fri;13;5;2016;22:00;7.0;3.14;3.91
Fri;13;5;2016;22:15;5.0;1.68;3.91
Fri;13;5;2016;22:30;8.0;2.98;3.92
Fri;13;5;2016;22:45;5.0;1.76;3.91
Fri;13;5;2016;23:00;7.0;3.1;3.91
Fri;13;5;2016;23:15;6.0;1.4;3.91
Fri;13;5;2016;23:30;7.0;3.15;3.92
Fri;13;5;2016;23:45;6.0;1.46;3.91
Sat;14;5;2016;00:00;7.0;3.16;3.91
Sat;14;5;2016;00:15;5.0;1.66;3.92
Sat;14;5;2016;00:30;7.0;2.74;3.91
Sat;14;5;2016;00:45;6.0;2.09;3.91
Sat;14;5;2016;01:00;7.0;2.11;3.91
Sat;14;5;2016;01:15;6.0;2.65;3.92
Sat;14;5;2016;01:30;6.0;2.21;3.91
Sat;14;5;2016;01:45;7.0;2.44;3.91
Sat;14;5;2016;02:00;6.0;1.75;3.91
Sat;14;5;2016;02:15;7.0;3.04;3.91
Sat;14;5;2016;02:30;6.0;1.82;3.91
Sat;14;5;2016;02:45;7.0;3.36;3.91
Sat;14;5;2016;03:00;5.0;1.06;3.91
Sat;14;5;2016;03:15;7.0;3.13;3.91
Sat;14;5;2016;03:30;6.0;1.77;3.91
Sat;14;5;2016;03:45;7.0;2.47;3.91
Sat;14;5;2016;04:00;6.0;2.66;3.91
Sat;14;5;2016;04:15;6.0;1.68;3.91
Sat;14;5;2016;04:30;7.0;3.35;3.91
Sat;14;5;2016;04:45;6.0;1.27;3.91
Sat;14;5;2016;05:00;6.0;2.86;3.91
Sat;14;5;2016;05:15;7.0;2.76;3.91
Sat;14;5;2016;05:30;5.0;1.05;3.91
Sat;14;5;2016;05:45;8.0;3.34;3.91
Sat;14;5;2016;06:00;5.0;1.36;3.91
Sat;14;5;2016;06:15;7.0;2.91;3.91
Sat;14;5;2016;06:30;6.0;2.1;3.91
Sat;14;5;2016;06:45;6.0;1.95;3.91
Sat;14;5;2016;07:00;7.0;3.29;3.91
Sat;14;5;2016;07:15;5.0;0.75;3.91
Sat;14;5;2016;07:30;8.0;3.3;3.91
Sat;14;5;2016;07:45;6.0;1.98;3.91
Sat;14;5;2016;08:00;6.0;1.98;3.91
Sat;14;5;2016;08:15;7.0;3.2;3.91
Sat;14;5;2016;08:30;5.0;1.04;3.92
Sat;14;5;2016;08:45;7.0;3.32;3.91
Sat;14;5;2016;09:00;5.0;0.84;3.91
Sat;14;5;2016;09:15;7.0;3.27;3.92
Sat;14;5;2016;09:30;7.0;2.22;3.91
Sat;14;5;2016;09:45;5.0;1.7;3.91
Sat;14;5;2016;10:00;8.0;3.32;3.91
Sat;14;5;2016;10:15;5.0;1.14;3.91
Sat;14;5;2016;10:30;7.0;2.94;3.91
Sat;14;5;2016;10:45;6.0;2.3;3.91
Sat;14;5;2016;11:00;6.0;1.87;3.92
Sat;14;5;2016;11:15;7.0;3.33;3.91
Sat;14;5;2016;11:30;5.0;0.83;3.91
Sat;14;5;2016;11:45;8.0;3.32;3.91
Sat;14;5;2016;12:00;6.0;2.04;3.92
Sat;14;5;2016;12:15;6.0;2.35;3.91
Sat;14;5;2016;12:30;7.0;3.04;3.91
Sat;14;5;2016;12:45;5.0;1.02;3.91
Sat;14;5;2016;13:00;8.0;3.32;3.91
Sat;14;5;2016;13:15;5.0;1.57;3.92
Sat;14;5;2016;13:30;8.0;2.83;3.91
Sat;14;5;2016;13:45;7.0;3.15;3.91
Sat;14;5;2016;14:00;5.0;0.91;3.92
Sat;14;5;2016;14:15;7.0;3.17;3.91
Sat;14;5;2016;14:30;6.0;1.84;3.91
Sat;14;5;2016;14:45;7.0;2.7;3.92
Sat;14;5;2016;15:00;6.0;2.29;3.91
Sat;14;5;2016;15:15;7.0;2.7;3.91
Sat;14;5;2016;15:30;6.0;2.23;3.91
Sat;14;5;2016;15:45;7.0;2.79;3.92
Sat;14;5;2016;16:00;6.0;2.1;3.91
Sat;14;5;2016;16:15;7.0;2.68;3.91
Sat;14;5;2016;16:30;6.0;2.33;3.91
Sat;14;5;2016;16:45;6.0;2.04;3.91
Sat;14;5;2016;17:00;8.0;3.14;3.91
Sat;14;5;2016;17:15;5.0;1.87;3.91
Sat;14;5;2016;17:30;8.0;3.15;3.92
Sat;14;5;2016;17:45;6.0;1.79;3.91
Sat;14;5;2016;18:00;7.0;2.86;3.91
Sat;14;5;2016;18:15;6.0;2.32;3.91
Sat;14;5;2016;18:30;6.0;2.07;3.91
Sat;14;5;2016;18:45;7.0;3.05;3.91
Sat;14;5;2016;19:00;6.0;1.75;3.91
Sat;14;5;2016;19:15;7.0;3.15;3.92
Sat;14;5;2016;19:30;6.0;1.89;3.91
Sat;14;5;2016;19:45;7.0;3.06;3.91
Sat;14;5;2016;20:00;6.0;1.88;3.91
Sat;14;5;2016;20:15;7.0;2.63;3.92
Sat;14;5;2016;20:30;6.0;2.39;3.91
Sat;14;5;2016;20:45;6.0;1.98;3.91
Sat;14;5;2016;21:00;8.0;3.15;3.92
Sat;14;5;2016;21:15;5.0;1.66;3.91
Sat;14;5;2016;21:30;7.0;3.15;3.91
Sat;14;5;2016;21:45;6.0;1.7;3.91
Sat;14;5;2016;22:00;7.0;3.14;3.92
Sat;14;5;2016;22:15;6.0;1.62;3.91
Sat;14;5;2016;22:30;7.0;3.14;3.91
Sat;14;5;2016;22:45;6.0;1.61;3.91
Sat;14;5;2016;23:00;7.0;3.14;3.92
Sat;14;5;2016;23:15;6.0;1.53;3.91
Sat;14;5;2016;23:30;7.0;3.07;3.92
Sat;14;5;2016;23:45;5.0;1.73;3.91
Sun;15;5;2016;00:00;7.0;2.63;3.91
Sun;15;5;2016;00:15;6.0;2.15;3.91
Sun;15;5;2016;00:30;7.0;2.33;3.91
Sun;15;5;2016;00:45;6.0;2.46;3.91
Sun;15;5;2016;01:00;6.0;1.89;3.91
Sun;15;5;2016;01:15;7.0;2.78;3.91
Sun;15;5;2016;01:30;6.0;1.61;3.91
Sun;15;5;2016;01:45;7.0;3.14;3.91
Sun;15;5;2016;02:00;6.0;1.83;3.91
Sun;15;5;2016;02:15;6.0;2.59;3.91
Sun;15;5;2016;02:30;6.0;1.92;3.91
Sun;15;5;2016;02:45;7.0;2.89;3.91
Sun;15;5;2016;03:00;6.0;1.24;3.91
Sun;15;5;2016;03:15;7.0;3.35;3.91
Sun;15;5;2016;03:30;6.0;1.83;3.91
Sun;15;5;2016;03:45;6.0;2.41;3.91
Sun;15;5;2016;04:00;7.0;2.85;3.91
Sun;15;5;2016;04:15;6.0;1.39;3.91
Sun;15;5;2016;04:30;7.0;3.33;3.91
Sun;15;5;2016;04:45;5.0;1.07;3.91
Sun;15;5;2016;05:00;7.0;3.15;3.91
Sun;15;5;2016;05:15;6.0;1.81;3.91
Sun;15;5;2016;05:30;6.0;2.24;3.91
Sun;15;5;2016;05:45;7.0;2.92;3.91
Sun;15;5;2016;06:00;6.0;1.43;3.91
Sun;15;5;2016;06:15;7.0;3.24;3.91
Sun;15;5;2016;06:30;5.0;0.99;3.91
Sun;15;5;2016;06:45;8.0;3.33;3.91
Sun;15;5;2016;07:00;5.0;1.36;3.91
Sun;15;5;2016;07:15;7.0;2.77;3.91
Sun;15;5;2016;07:30;6.0;2.63;3.91
Sun;15;5;2016;07:45;6.0;1.36;3.91
Sun;15;5;2016;08:00;7.0;3.34;3.91
Sun;15;5;2016;08:15;5.0;1.46;3.91
Sun;15;5;2016;08:30;7.0;2.48;3.91
Sun;15;5;2016;08:45;7.0;3.14;3.91
Sun;15;5;2016;09:00;5.0;0.94;3.91
Sun;15;5;2016;09:15;8.0;3.33;3.91
Sun;15;5;2016;09:30;5.0;1.35;3.91
Sun;15;5;2016;09:45;7.0;2.82;3.91
Sun;15;5;2016;10:00;7.0;2.92;3.91
Sun;15;5;2016;10:15;5.0;1.08;3.91
Sun;15;5;2016;10:30;7.0;3.35;3.91
Sun;15;5;2016;10:45;6.0;1.35;3.91
Sun;15;5;2016;11:00;7.0;3.01;3.91
Sun;15;5;2016;11:15;6.0;2.57;3.91
Sun;15;5;2016;11:30;6.0;1.52;3.91
Sun;15;5;2016;11:45;7.0;3.34;3.91
Sun;15;5;2016;12:00;6.0;1.47;3.91
Sun;15;5;2016;12:15;6.0;2.68;3.92
Sun;15;5;2016;12:30;7.0;2.61;3.91
Sun;15;5;2016;12:45;6.0;1.66;3.91
Sun;15;5;2016;13:00;7.0;3.34;3.91
Sun;15;5;2016;13:15;5.0;0.93;3.92
Sun;15;5;2016;13:30;7.0;3.27;3.91
Sun;15;5;2016;13:45;7.0;2.41;3.91
Sun;15;5;2016;14:00;5.0;1.27;3.91
Sun;15;5;2016;14:15;8.0;3.17;3.92
Sun;15;5;2016;14:30;5.0;1.78;3.91
Sun;15;5;2016;14:45;7.0;3.16;3.92
Sun;15;5;2016;15:00;6.0;1.75;3.91
Sun;15;5;2016;15:15;8.0;3.15;3.91
Sun;15;5;2016;15:30;5.0;1.87;3.91
Sun;15;5;2016;15:45;8.0;3.16;3.92
Sun;15;5;2016;16:00;6.0;1.89;3.91
Sun;15;5;2016;16:15;7.0;3.15;3.91
Sun;15;5;2016;16:30;6.0;1.85;3.91
Sun;15;5;2016;16:45;7.0;2.96;3.91
Sun;15;5;2016;17:00;6.0;2.15;3.91
Sun;15;5;2016;17:15;7.0;2.61;3.91
Sun;15;5;2016;17:30;6.0;2.29;3.92
Sun;15;5;2016;17:45;7.0;2.77;3.91
Sun;15;5;2016;18:00;7.0;2.35;3.91
Sun;15;5;2016;18:15;6.0;1.94;3.91
Sun;15;5;2016;18:30;7.0;3.12;3.91
Sun;15;5;2016;18:45;6.0;2.0;3.91
Sun;15;5;2016;19:00;7.0;3.05;3.91
Sun;15;5;2016;19:15;6.0;2.0;3.91
Sun;15;5;2016;19:30;7.0;2.63;3.91
Sun;15;5;2016;19:45;6.0;2.33;3.91
Sun;15;5;2016;20:00;6.0;2.37;3.91
Sun;15;5;2016;20:15;7.0;2.64;3.91
Sun;15;5;2016;20:30;6.0;1.9;3.91
Sun;15;5;2016;20:45;7.0;3.15;3.91
Sun;15;5;2016;21:00;6.0;1.71;3.91
Sun;15;5;2016;21:15;7.0;3.04;3.91
Sun;15;5;2016;21:30;6.0;1.76;3.91
Sun;15;5;2016;21:45;7.0;2.95;3.91
Sun;15;5;2016;22:00;6.0;1.91;3.91
Sun;15;5;2016;22:15;6.0;2.25;3.92
Sun;15;5;2016;22:30;7.0;2.65;3.91
Sun;15;5;2016;22:45;6.0;1.84;3.91
Sun;15;5;2016;23:00;7.0;2.94;3.91
Sun;15;5;2016;23:15;6.0;1.72;3.92
Sun;15;5;2016;23:30;7.0;3.15;3.91
Sun;15;5;2016;23:45;6.0;1.59;3.92
Mon;16;5;2016;00:00;7.0;3.08;3.91
Mon;16;5;2016;00:15;6.0;1.81;3.91
Mon;16;5;2016;00:30;7.0;2.66;3.91
Mon;16;5;2016;00:45;6.0;2.18;3.91
Mon;16;5;2016;01:00;6.0;2.61;3.91
Mon;16;5;2016;01:15;7.0;2.01;3.91
Mon;16;5;2016;01:30;6.0;2.58;3.91
Mon;16;5;2016;01:45;6.0;2.21;3.91
Mon;16;5;2016;02:00;7.0;2.28;3.91
Mon;16;5;2016;02:15;6.0;2.5;3.91
Mon;16;5;2016;02:30;6.0;2.3;3.91
Mon;16;5;2016;02:45;7.0;2.22;3.91
Mon;16;5;2016;03:00;6.0;1.96;3.91
Mon;16;5;2016;03:15;7.0;3.27;3.91
Mon;16;5;2016;03:30;5.0;1.01;3.91
Mon;16;5;2016;03:45;7.0;3.34;3.91
Mon;16;5;2016;04:00;6.0;1.32;3.91
Mon;16;5;2016;04:15;7.0;3.1;3.91
Mon;16;5;2016;04:30;6.0;2.16;3.9
Mon;16;5;2016;04:45;7.0;2.11;3.91
Mon;16;5;2016;05:00;7.0;3.34;3.91
Mon;16;5;2016;05:15;5.0;0.9;3.91
Mon;16;5;2016;05:30;7.0;3.34;3.91
Mon;16;5;2016;05:45;6.0;1.45;3.9
Mon;16;5;2016;06:00;6.0;2.49;3.91
Mon;16;5;2016;06:15;7.0;2.6;3.91
Mon;16;5;2016;06:30;5.0;1.52;3.91
Mon;16;5;2016;06:45;8.0;3.34;3.91
Mon;16;5;2016;07:00;6.0;1.91;3.9
Mon;16;5;2016;07:15;6.0;2.05;3.91
Mon;16;5;2016;07:30;7.0;3.32;3.9
Mon;16;5;2016;07:45;5.0;0.75;3.91
Mon;16;5;2016;08:00;7.0;3.24;3.91
Mon;16;5;2016;08:15;6.0;2.23;3.9
Mon;16;5;2016;08:30;6.0;1.67;3.91
Mon;16;5;2016;08:45;7.0;3.33;3.91
Mon;16;5;2016;09:00;6.0;1.71;3.91
Mon;16;5;2016;09:15;6.0;2.09;3.91
Mon;16;5;2016;09:30;7.0;2.96;3.91
Mon;16;5;2016;09:45;6.0;1.35;3.91
Mon;16;5;2016;10:00;7.0;3.33;3.91
Mon;16;5;2016;10:15;6.0;1.82;3.91
Mon;16;5;2016;10:30;6.0;1.78;3.91
Mon;16;5;2016;10:45;7.0;3.33;3.91
Mon;16;5;2016;11:00;5.0;1.11;3.91
Mon;16;5;2016;11:15;8.0;3.31;3.91
Mon;16;5;2016;11:30;6.0;2.25;3.91
Mon;16;5;2016;11:45;5.0;1.51;3.91
Mon;16;5;2016;12:00;8.0;3.31;3.91
Mon;16;5;2016;12:15;5.0;1.42;3.91
Mon;16;5;2016;12:30;7.0;2.84;3.91
Mon;16;5;2016;12:45;7.0;3.0;3.91
Mon;16;5;2016;13:00;6.0;1.37;3.91
Mon;16;5;2016;13:15;7.0;3.32;3.92
Mon;16;5;2016;13:30;7.0;2.29;3.91
Mon;16;5;2016;13:45;5.0;1.78;3.91
Mon;16;5;2016;14:00;7.0;2.94;3.91
Mon;16;5;2016;14:15;7.0;2.59;3.91
Mon;16;5;2016;14:30;6.0;2.17;3.91
Mon;16;5;2016;14:45;7.0;3.16;3.91
Mon;16;5;2016;15:00;6.0;1.48;3.92
Mon;16;5;2016;15:15;7.0;3.15;3.91
Mon;16;5;2016;15:30;6.0;1.94;3.91
Mon;16;5;2016;15:45;7.0;2.71;3.91
Mon;16;5;2016;16:00;7.0;2.85;3.91
Mon;16;5;2016;16:15;6.0;1.81;3.92
Mon;16;5;2016;16:30;7.0;3.15;3.91
Mon;16;5;2016;16:45;6.0;1.57;3.91
Mon;16;5;2016;17:00;8.0;3.15;3.92
Mon;16;5;2016;17:15;6.0;2.64;3.91
Mon;16;5;2016;17:30;6.0;2.21;3.91
Mon;16;5;2016;17:45;8.0;2.94;3.91
Mon;16;5;2016;18:00;5.0;1.77;3.92
Mon;16;5;2016;18:15;8.0;3.15;3.91
Mon;16;5;2016;18:30;6.0;1.78;3.91
Mon;16;5;2016;18:45;7.0;3.15;3.92
Mon;16;5;2016;19:00;5.0;1.58;3.91
Mon;16;5;2016;19:15;8.0;3.14;3.91
Mon;16;5;2016;19:30;5.0;1.65;3.91
Mon;16;5;2016;19:45;7.0;3.16;3.92
Mon;16;5;2016;20:00;6.0;1.9;3.91
Mon;16;5;2016;20:15;7.0;2.85;3.91
Mon;16;5;2016;20:30;6.0;1.94;3.92
Mon;16;5;2016;20:45;7.0;2.3;3.91
Mon;16;5;2016;21:00;6.0;2.66;3.91
Mon;16;5;2016;21:15;6.0;1.68;3.91
Mon;16;5;2016;21:30;7.0;3.15;3.92
Mon;16;5;2016;21:45;6.0;1.63;3.91
Mon;16;5;2016;22:00;7.0;3.14;3.91
Mon;16;5;2016;22:15;6.0;1.63;3.91
Mon;16;5;2016;22:30;7.0;2.89;3.92
Mon;16;5;2016;22:45;6.0;2.03;3.91
Mon;16;5;2016;23:00;6.0;2.01;3.91
Mon;16;5;2016;23:15;7.0;2.89;3.92
Mon;16;5;2016;23:30;5.0;1.62;3.91
Mon;16;5;2016;23:45;7.0;3.12;3.91
Tue;17;5;2016;00:00;6.0;1.89;3.91
Tue;17;5;2016;00:15;6.0;2.04;3.92
Tue;17;5;2016;00:30;7.0;2.82;3.91
Tue;17;5;2016;00:45;6.0;1.87;3.91
Tue;17;5;2016;01:00;6.0;2.16;3.91
Tue;17;5;2016;01:15;7.0;2.76;3.91
Tue;17;5;2016;01:30;6.0;1.89;3.91
Tue;17;5;2016;01:45;6.0;2.23;3.91
Tue;17;5;2016;02:00;7.0;2.7;3.92
Tue;17;5;2016;02:15;6.0;1.65;3.91
Tue;17;5;2016;02:30;7.0;2.81;3.91
Tue;17;5;2016;02:45;5.0;1.7;3.91
Tue;17;5;2016;03:00;7.0;2.29;3.91
Tue;17;5;2016;03:15;6.0;2.51;3.91
Tue;17;5;2016;03:30;6.0;2.22;3.91
Tue;17;5;2016;03:45;7.0;2.69;3.91
Tue;17;5;2016;04:00;6.0;1.85;3.91
Tue;17;5;2016;04:15;7.0;3.09;3.91
Tue;17;5;2016;04:30;5.0;1.25;3.91
Tue;17;5;2016;04:45;7.0;3.07;3.91
Tue;17;5;2016;05:00;6.0;1.59;3.91
Tue;17;5;2016;05:15;7.0;3.06;3.91
Tue;17;5;2016;05:30;6.0;1.58;3.91
Tue;17;5;2016;05:45;7.0;3.33;3.91
Tue;17;5;2016;06:00;5.0;0.8;3.91
Tue;17;5;2016;06:15;7.0;3.32;3.91
Tue;17;5;2016;06:30;6.0;1.8;3.91
Tue;17;5;2016;06:45;7.0;2.3;3.91
Tue;17;5;2016;07:00;6.0;2.54;3.91
Tue;17;5;2016;07:15;6.0;2.03;3.91
Tue;17;5;2016;07:30;7.0;2.8;3.91
Tue;17;5;2016;07:45;5.0;1.31;3.91
Tue;17;5;2016;08:00;8.0;3.33;3.91
Tue;17;5;2016;08:15;5.0;1.32;3.91
Tue;17;5;2016;08:30;7.0;3.25;3.91
Tue;17;5;2016;08:45;6.0;2.07;3.91
Tue;17;5;2016;09:00;6.0;1.98;3.91
Tue;17;5;2016;09:15;7.0;2.3;3.92
Tue;17;5;2016;09:30;6.0;2.2;3.91
Tue;17;5;2016;09:45;7.0;2.74;3.93
Tue;17;5;2016;10:00;6.0;1.6;3.93
Tue;17;5;2016;10:15;8.0;3.14;3.93
Tue;17;5;2016;10:30;6.0;1.24;3.93
Tue;17;5;2016;10:45;7.0;3.32;3.93
Tue;17;5;2016;11:00;6.0;1.16;3.94
Tue;17;5;2016;11:15;8.0;3.31;3.95
Tue;17;5;2016;11:30;6.0;1.56;3.97
Tue;17;5;2016;11:45;8.0;2.85;3.97
Tue;17;5;2016;12:00;7.0;2.4;3.95
Tue;17;5;2016;12:15;7.0;1.91;3.94
Tue;17;5;2016;12:30;7.0;3.27;3.93
Tue;17;5;2016;12:45;5.0;0.97;3.93
Tue;17;5;2016;13:00;8.0;3.32;3.93
Tue;17;5;2016;13:15;5.0;1.61;3.92
Tue;17;5;2016;13:30;8.0;3.32;3.92
Tue;17;5;2016;13:45;5.0;1.53;3.93
Tue;17;5;2016;14:00;7.0;2.32;3.92
Tue;17;5;2016;14:15;7.0;3.16;3.92
Tue;17;5;2016;14:30;6.0;1.63;3.93
Tue;17;5;2016;14:45;8.0;3.15;3.95
Tue;17;5;2016;15:00;7.0;2.31;3.95
Tue;17;5;2016;15:15;7.0;2.2;3.96
Tue;17;5;2016;15:30;8.0;3.13;3.96
Tue;17;5;2016;15:45;6.0;1.33;3.96
Tue;17;5;2016;16:00;8.0;3.14;3.96
Tue;17;5;2016;16:15;6.0;1.92;3.95
Tue;17;5;2016;16:30;8.0;2.7;3.94
Tue;17;5;2016;16:45;8.0;2.78;3.94
Tue;17;5;2016;17:00;6.0;1.71;3.95
Tue;17;5;2016;17:15;8.0;3.14;3.96
Tue;17;5;2016;17:30;6.0;1.55;3.96
Tue;17;5;2016;17:45;8.0;3.14;3.95
Tue;17;5;2016;18:00;7.0;2.15;3.94
Tue;17;5;2016;18:15;8.0;2.47;3.94
Tue;17;5;2016;18:30;7.0;2.2;3.92
Tue;17;5;2016;18:45;7.0;2.55;3.93
Tue;17;5;2016;19:00;8.0;3.01;3.93
Tue;17;5;2016;19:15;6.0;1.73;3.92
Tue;17;5;2016;19:30;8.0;3.15;3.92
Tue;17;5;2016;19:45;6.0;1.33;3.92
Tue;17;5;2016;20:00;8.0;2.7;3.92
Tue;17;5;2016;20:15;6.0;2.01;3.92
Tue;17;5;2016;20:30;6.0;2.42;3.92
Tue;17;5;2016;20:45;6.0;2.17;3.92
Tue;17;5;2016;21:00;7.0;2.5;3.92
Tue;17;5;2016;21:15;6.0;2.22;3.92
Tue;17;5;2016;21:30;6.0;2.14;3.92
Tue;17;5;2016;21:45;7.0;2.55;3.92
Tue;17;5;2016;22:00;6.0;2.43;3.92
Tue;17;5;2016;22:15;7.0;2.2;3.92
Tue;17;5;2016;22:30;6.0;2.55;3.92
