weekday;day;month;year;time;CONSUMO_TOTAL MAT;AVAC MAT;IT MAT
Fri;8;6;2018;20:45;47.0;12.09;33.22
Fri;8;6;2018;21:00;46.0;11.83;33.27
Fri;8;6;2018;21:15;48.0;13.7;33.25
Fri;8;6;2018;21:30;46.0;11.61;33.21
Fri;8;6;2018;21:45;47.0;11.64;33.22
Fri;8;6;2018;22:00;47.0;12.57;33.22
Fri;8;6;2018;22:15;44.0;10.24;33.21
Fri;8;6;2018;22:30;48.0;13.22;33.25
Fri;8;6;2018;22:45;46.0;11.63;33.08
Fri;8;6;2018;23:00;46.0;10.86;33.23
Fri;8;6;2018;23:15;46.0;12.36;33.12
Fri;8;6;2018;23:30;46.0;10.78;33.16
Fri;8;6;2018;23:45;44.0;10.21;33.1
Sat;9;6;2018;00:00;47.0;12.78;33.15
Sat;9;6;2018;00:15;46.0;11.26;33.08
Sat;9;6;2018;00:30;44.0;10.04;34.07
Sat;9;6;2018;00:45;47.0;11.84;33.08
Sat;9;6;2018;01:00;46.0;12.01;33.07
Sat;9;6;2018;01:15;44.0;10.04;33.02
Sat;9;6;2018;01:30;44.0;10.05;33.03
Sat;9;6;2018;01:45;48.0;13.17;33.07
Sat;9;6;2018;02:00;44.0;10.06;32.95
Sat;9;6;2018;02:15;45.0;10.07;32.95
Sat;9;6;2018;02:30;46.0;12.14;32.95
Sat;9;6;2018;02:45;45.0;10.46;32.95
Sat;9;6;2018;03:00;44.0;10.09;32.94
Sat;9;6;2018;03:15;45.0;10.11;32.98
Sat;9;6;2018;03:30;45.0;11.43;32.89
Sat;9;6;2018;03:45;45.0;10.75;32.92
Sat;9;6;2018;04:00;44.0;10.1;32.89
Sat;9;6;2018;04:15;45.0;10.92;32.94
Sat;9;6;2018;04:30;46.0;11.55;32.9
Sat;9;6;2018;04:45;44.0;10.14;32.91
Sat;9;6;2018;05:00;46.0;11.38;32.91
Sat;9;6;2018;05:15;45.0;10.89;32.9
Sat;9;6;2018;05:30;44.0;10.02;32.94
Sat;9;6;2018;05:45;45.0;11.09;32.89
Sat;9;6;2018;06:00;46.0;11.23;32.92
Sat;9;6;2018;06:15;44.0;10.0;32.9
Sat;9;6;2018;06:30;44.0;10.01;32.87
Sat;9;6;2018;06:45;44.0;9.99;32.86
Sat;9;6;2018;07:00;45.0;10.8;32.86
Sat;9;6;2018;07:15;45.0;10.2;32.92
Sat;9;6;2018;07:30;44.0;9.96;32.88
Sat;9;6;2018;07:45;44.0;9.94;32.9
Sat;9;6;2018;08:00;45.0;10.3;32.89
Sat;9;6;2018;08:15;45.0;10.83;33.93
Sat;9;6;2018;08:30;44.0;9.94;32.94
Sat;9;6;2018;08:45;44.0;9.93;32.93
Sat;9;6;2018;09:00;45.0;10.73;33.0
Sat;9;6;2018;09:15;46.0;11.34;32.95
Sat;9;6;2018;09:30;44.0;10.07;33.01
Sat;9;6;2018;09:45;46.0;11.15;33.02
Sat;9;6;2018;10:00;46.0;11.62;33.06
Sat;9;6;2018;10:15;45.0;10.03;33.07
Sat;9;6;2018;10:30;47.0;12.77;33.19
Sat;9;6;2018;10:45;46.0;11.16;33.05
Sat;9;6;2018;11:00;46.0;11.7;33.18
Sat;9;6;2018;11:15;48.0;13.98;33.22
Sat;9;6;2018;11:30;50.0;15.11;33.18
Sat;9;6;2018;11:45;68.0;33.53;33.18
Sat;9;6;2018;12:00;66.0;31.11;33.11
Sat;9;6;2018;12:15;66.0;31.11;33.09
Sat;9;6;2018;12:30;65.0;31.04;33.07
Sat;9;6;2018;12:45;66.0;31.06;33.13
Sat;9;6;2018;13:00;63.0;28.75;33.01
Sat;9;6;2018;13:15;61.0;26.64;33.09
Sat;9;6;2018;13:30;66.0;31.01;33.09
Sat;9;6;2018;13:45;60.0;25.97;33.08
Sat;9;6;2018;14:00;63.0;28.95;33.01
Sat;9;6;2018;14:15;63.0;28.08;33.09
Sat;9;6;2018;14:30;60.0;26.08;33.09
Sat;9;6;2018;14:45;64.0;29.9;33.01
Sat;9;6;2018;15:00;59.0;25.59;33.06
Sat;9;6;2018;15:15;64.0;28.92;33.06
Sat;9;6;2018;15:30;61.0;27.04;33.08
Sat;9;6;2018;15:45;60.0;25.89;33.08
Sat;9;6;2018;16:00;64.0;29.9;34.06
Sat;9;6;2018;16:15;60.0;25.56;33.02
Sat;9;6;2018;16:30;63.0;28.53;33.07
Sat;9;6;2018;16:45;61.0;27.21;33.11
Sat;9;6;2018;17:00;60.0;26.25;33.06
Sat;9;6;2018;17:15;64.0;29.4;33.03
Sat;9;6;2018;17:30;60.0;25.5;33.09
Sat;9;6;2018;17:45;63.0;29.16;33.03
Sat;9;6;2018;18:00;61.0;26.55;33.09
Sat;9;6;2018;18:15;60.0;26.36;33.06
Sat;9;6;2018;18:30;64.0;29.08;33.07
Sat;9;6;2018;18:45;59.0;25.41;33.06
Sat;9;6;2018;19:00;64.0;29.21;33.1
Sat;9;6;2018;19:15;54.0;19.74;33.09
Sat;9;6;2018;19:30;48.0;13.54;33.18
Sat;9;6;2018;19:45;49.0;14.4;33.17
Sat;9;6;2018;20:00;47.0;12.98;33.2
Sat;9;6;2018;20:15;48.0;12.95;33.17
Sat;9;6;2018;20:30;45.0;10.54;33.19
Sat;9;6;2018;20:45;47.0;13.64;33.2
Sat;9;6;2018;21:00;48.0;13.23;33.2
Sat;9;6;2018;21:15;47.0;11.76;33.19
Sat;9;6;2018;21:30;46.0;12.02;33.23
Sat;9;6;2018;21:45;48.0;13.42;33.17
Sat;9;6;2018;22:00;46.0;11.18;33.18
Sat;9;6;2018;22:15;47.0;12.42;33.21
Sat;9;6;2018;22:30;46.0;11.73;33.16
Sat;9;6;2018;22:45;45.0;10.56;33.14
Sat;9;6;2018;23:00;48.0;13.34;33.1
Sat;9;6;2018;23:15;45.0;10.73;33.14
Sat;9;6;2018;23:30;45.0;10.76;33.07
Sat;9;6;2018;23:45;47.0;13.0;33.12
Sun;10;6;2018;00:00;45.0;10.08;33.07
Sun;10;6;2018;00:15;44.0;10.11;33.08
Sun;10;6;2018;00:30;47.0;12.57;33.07
Sun;10;6;2018;00:45;45.0;10.69;33.02
Sun;10;6;2018;01:00;44.0;10.06;33.05
Sun;10;6;2018;01:15;45.0;10.26;33.06
Sun;10;6;2018;01:30;46.0;12.17;34.02
Sun;10;6;2018;01:45;44.0;10.08;32.99
Sun;10;6;2018;02:00;45.0;10.08;33.02
Sun;10;6;2018;02:15;46.0;11.82;32.93
Sun;10;6;2018;02:30;44.0;10.09;33.0
Sun;10;6;2018;02:45;44.0;10.04;32.9
Sun;10;6;2018;03:00;46.0;11.72;32.97
Sun;10;6;2018;03:15;45.0;10.32;33.01
Sun;10;6;2018;03:30;44.0;10.04;32.86
Sun;10;6;2018;03:45;45.0;10.88;32.92
Sun;10;6;2018;04:00;45.0;11.47;32.91
Sun;10;6;2018;04:15;45.0;10.05;32.87
Sun;10;6;2018;04:30;45.0;10.77;32.9
Sun;10;6;2018;04:45;46.0;11.76;32.9
Sun;10;6;2018;05:00;44.0;10.04;32.89
Sun;10;6;2018;05:15;45.0;10.53;32.91
Sun;10;6;2018;05:30;46.0;12.12;32.89
Sun;10;6;2018;05:45;44.0;10.07;32.91
Sun;10;6;2018;06:00;45.0;10.76;32.91
Sun;10;6;2018;06:15;46.0;11.91;32.83
Sun;10;6;2018;06:30;44.0;10.06;32.89
Sun;10;6;2018;06:45;45.0;10.58;32.91
Sun;10;6;2018;07:00;46.0;12.28;32.88
Sun;10;6;2018;07:15;44.0;9.62;32.88
Sun;10;6;2018;07:30;66.0;31.92;32.96
Sun;10;6;2018;07:45;62.0;28.69;32.83
Sun;10;6;2018;08:00;63.0;28.33;32.92
Sun;10;6;2018;08:15;58.0;23.71;32.85
Sun;10;6;2018;08:30;49.0;14.47;33.94
Sun;10;6;2018;08:45;48.0;12.96;32.96
Sun;10;6;2018;09:00;48.0;13.69;33.05
Sun;10;6;2018;09:15;45.0;10.22;32.95
Sun;10;6;2018;09:30;47.0;12.31;33.06
Sun;10;6;2018;09:45;47.0;12.95;33.06
Sun;10;6;2018;10:00;46.0;11.93;33.11
Sun;10;6;2018;10:15;46.0;11.0;33.03
Sun;10;6;2018;10:30;48.0;13.08;33.14
Sun;10;6;2018;10:45;47.0;12.74;33.11
Sun;10;6;2018;11:00;48.0;13.1;33.2
Sun;10;6;2018;11:15;49.0;14.89;33.2
Sun;10;6;2018;11:30;49.0;13.57;33.19
Sun;10;6;2018;11:45;49.0;14.94;33.28
Sun;10;6;2018;12:00;58.0;23.81;33.23
Sun;10;6;2018;12:15;68.0;33.47;33.13
Sun;10;6;2018;12:30;64.0;28.56;33.09
Sun;10;6;2018;12:45;66.0;31.47;33.05
Sun;10;6;2018;13:00;64.0;29.54;33.03
Sun;10;6;2018;13:15;62.0;28.36;33.04
Sun;10;6;2018;13:30;63.0;28.39;33.06
Sun;10;6;2018;13:45;63.0;28.64;33.07
Sun;10;6;2018;14:00;59.0;25.36;33.0
Sun;10;6;2018;14:15;62.0;27.54;33.07
Sun;10;6;2018;14:30;58.0;23.16;33.11
Sun;10;6;2018;14:45;61.0;27.72;32.98
Sun;10;6;2018;15:00;59.0;24.33;33.07
Sun;10;6;2018;15:15;59.0;25.16;33.06
Sun;10;6;2018;15:30;64.0;29.02;33.09
Sun;10;6;2018;15:45;57.0;23.58;33.09
Sun;10;6;2018;16:00;62.0;27.59;33.02
Sun;10;6;2018;16:15;57.0;23.03;33.06
Sun;10;6;2018;16:30;60.0;25.56;33.08
Sun;10;6;2018;16:45;59.0;25.32;34.07
Sun;10;6;2018;17:00;61.0;26.09;33.08
Sun;10;6;2018;17:15;62.0;27.58;33.08
Sun;10;6;2018;17:30;57.0;23.11;33.09
Sun;10;6;2018;17:45;58.0;24.02;33.05
Sun;10;6;2018;18:00;60.0;25.72;33.11
Sun;10;6;2018;18:15;52.0;17.23;33.13
Sun;10;6;2018;18:30;49.0;14.76;33.17
Sun;10;6;2018;18:45;49.0;14.98;33.16
Sun;10;6;2018;19:00;47.0;11.8;33.2
Sun;10;6;2018;19:15;49.0;14.1;33.28
Sun;10;6;2018;19:30;48.0;14.03;33.16
Sun;10;6;2018;19:45;48.0;12.82;33.27
Sun;10;6;2018;20:00;49.0;14.91;33.21
Sun;10;6;2018;20:15;47.0;12.8;33.29
Sun;10;6;2018;20:30;49.0;14.12;33.17
Sun;10;6;2018;20:45;48.0;12.95;33.29
Sun;10;6;2018;21:00;46.0;12.26;33.26
Sun;10;6;2018;21:15;50.0;14.97;33.33
Sun;10;6;2018;21:30;47.0;12.06;33.27
Sun;10;6;2018;21:45;48.0;13.62;33.29
Sun;10;6;2018;22:00;48.0;13.25;33.29
Sun;10;6;2018;22:15;47.0;12.61;33.33
Sun;10;6;2018;22:30;50.0;14.83;33.22
Sun;10;6;2018;22:45;45.0;10.9;33.23
Sun;10;6;2018;23:00;48.0;13.33;33.32
Sun;10;6;2018;23:15;48.0;13.59;33.17
Sun;10;6;2018;23:30;47.0;12.15;33.23
Sun;10;6;2018;23:45;49.0;14.5;33.17
Mon;11;6;2018;00:00;45.0;10.96;33.17
Mon;11;6;2018;00:15;48.0;13.37;33.18
Mon;11;6;2018;00:30;47.0;13.28;33.15
Mon;11;6;2018;00:45;47.0;11.48;33.11
Mon;11;6;2018;01:00;48.0;14.02;33.11
Mon;11;6;2018;01:15;46.0;11.98;33.09
Mon;11;6;2018;01:30;47.0;12.1;34.11
Mon;11;6;2018;01:45;48.0;14.43;33.05
Mon;11;6;2018;02:00;46.0;11.08;33.03
Mon;11;6;2018;02:15;47.0;12.37;33.05
Mon;11;6;2018;02:30;47.0;13.14;33.09
Mon;11;6;2018;02:45;45.0;11.08;32.98
Mon;11;6;2018;03:00;48.0;12.94;33.01
Mon;11;6;2018;03:15;45.0;11.74;33.03
Mon;11;6;2018;03:30;46.0;11.64;32.99
Mon;11;6;2018;03:45;45.0;10.68;32.94
Mon;11;6;2018;04:00;48.0;13.24;33.03
Mon;11;6;2018;04:15;44.0;10.55;32.95
Mon;11;6;2018;04:30;46.0;11.04;32.93
Mon;11;6;2018;04:45;45.0;11.14;32.95
Mon;11;6;2018;05:00;46.0;11.72;32.95
Mon;11;6;2018;05:15;45.0;11.27;32.94
Mon;11;6;2018;05:30;45.0;10.31;32.99
Mon;11;6;2018;05:45;47.0;12.74;32.9
Mon;11;6;2018;06:00;44.0;10.27;32.96
Mon;11;6;2018;06:15;45.0;11.17;32.9
Mon;11;6;2018;06:30;45.0;10.63;32.95
Mon;11;6;2018;06:45;48.0;12.83;32.94
Mon;11;6;2018;07:00;45.0;11.47;32.98
Mon;11;6;2018;07:15;45.0;11.09;32.97
Mon;11;6;2018;07:30;49.0;14.35;32.98
Mon;11;6;2018;07:45;46.0;10.92;32.96
Mon;11;6;2018;08:00;48.0;13.35;33.05
Mon;11;6;2018;08:15;46.0;12.19;33.02
Mon;11;6;2018;08:30;47.0;12.04;33.06
Mon;11;6;2018;08:45;48.0;14.17;33.12
Mon;11;6;2018;09:00;47.0;11.96;33.12
Mon;11;6;2018;09:15;48.0;14.16;33.13
Mon;11;6;2018;09:30;49.0;13.69;34.15
Mon;11;6;2018;09:45;48.0;13.45;33.23
Mon;11;6;2018;10:00;52.0;15.56;33.23
Mon;11;6;2018;10:15;50.0;13.27;33.32
Mon;11;6;2018;10:30;61.0;25.64;33.16
Mon;11;6;2018;10:45;71.0;34.41;33.17
Mon;11;6;2018;11:00;68.0;32.43;33.16
Mon;11;6;2018;11:15;70.0;32.33;33.14
Mon;11;6;2018;11:30;70.0;32.28;33.09
Mon;11;6;2018;11:45;70.0;32.35;33.11
Mon;11;6;2018;12:00;70.0;32.28;33.1
Mon;11;6;2018;12:15;68.0;32.28;33.08
Mon;11;6;2018;12:30;68.0;32.19;33.05
Mon;11;6;2018;12:45;68.0;32.21;33.07
Mon;11;6;2018;13:00;66.0;32.2;33.1
Mon;11;6;2018;13:15;69.0;32.17;33.04
Mon;11;6;2018;13:30;67.0;29.83;33.04
Mon;11;6;2018;13:45;68.0;30.36;33.08
Mon;11;6;2018;14:00;70.0;32.37;33.14
Mon;11;6;2018;14:15;66.0;29.87;33.03
Mon;11;6;2018;14:30;66.0;28.83;33.08
Mon;11;6;2018;14:45;70.0;32.32;33.09
Mon;11;6;2018;15:00;69.0;32.36;33.07
Mon;11;6;2018;15:15;70.0;32.37;33.11
Mon;11;6;2018;15:30;70.0;32.24;33.08
Mon;11;6;2018;15:45;69.0;32.33;33.12
Mon;11;6;2018;16:00;70.0;32.24;33.08
Mon;11;6;2018;16:15;70.0;32.29;33.13
Mon;11;6;2018;16:30;68.0;32.16;33.04
Mon;11;6;2018;16:45;65.0;29.76;33.09
Mon;11;6;2018;17:00;63.0;27.88;33.1
Mon;11;6;2018;17:15;63.0;29.35;33.12
Mon;11;6;2018;17:30;61.0;26.33;34.09
Mon;11;6;2018;17:45;66.0;31.9;33.15
Mon;11;6;2018;18:00;60.0;25.24;33.05
Mon;11;6;2018;18:15;62.0;28.25;33.17
Mon;11;6;2018;18:30;64.0;30.02;33.14
Mon;11;6;2018;18:45;59.0;24.33;33.12
Mon;11;6;2018;19:00;66.0;31.84;33.17
Mon;11;6;2018;19:15;61.0;26.83;33.1
Mon;11;6;2018;19:30;61.0;26.08;33.13
Mon;11;6;2018;19:45;63.0;28.97;33.15
Mon;11;6;2018;20:00;62.0;27.57;33.12
Mon;11;6;2018;20:15;64.0;29.59;33.13
Mon;11;6;2018;20:30;50.0;15.38;33.14
Mon;11;6;2018;20:45;48.0;13.88;33.23
Mon;11;6;2018;21:00;50.0;14.98;33.14
Mon;11;6;2018;21:15;48.0;13.94;33.25
Mon;11;6;2018;21:30;46.0;11.59;33.17
Mon;11;6;2018;21:45;48.0;12.89;33.27
Mon;11;6;2018;22:00;48.0;13.12;33.19
Mon;11;6;2018;22:15;48.0;13.57;33.25
Mon;11;6;2018;22:30;47.0;12.37;33.24
Mon;11;6;2018;22:45;48.0;13.59;33.27
Mon;11;6;2018;23:00;48.0;13.57;33.25
Mon;11;6;2018;23:15;48.0;12.96;33.19
Mon;11;6;2018;23:30;48.0;13.22;33.24
Mon;11;6;2018;23:45;48.0;13.6;33.21
Tue;12;6;2018;00:00;48.0;13.52;33.21
Tue;12;6;2018;00:15;49.0;14.95;33.22
Tue;12;6;2018;00:30;48.0;13.53;33.14
Tue;12;6;2018;00:45;49.0;14.16;33.1
Tue;12;6;2018;01:00;48.0;13.23;33.12
Tue;12;6;2018;01:15;48.0;14.19;33.1
Tue;12;6;2018;01:30;47.0;12.27;33.1
Tue;12;6;2018;01:45;48.0;13.53;33.08
Tue;12;6;2018;02:00;47.0;12.39;33.1
Tue;12;6;2018;02:15;48.0;13.44;33.06
Tue;12;6;2018;02:30;47.0;12.87;33.12
Tue;12;6;2018;02:45;47.0;13.05;34.02
Tue;12;6;2018;03:00;47.0;12.51;33.01
Tue;12;6;2018;03:15;48.0;13.17;33.08
Tue;12;6;2018;03:30;46.0;12.29;32.99
Tue;12;6;2018;03:45;48.0;13.31;33.05
Tue;12;6;2018;04:00;47.0;12.45;33.02
Tue;12;6;2018;04:15;46.0;12.49;33.0
Tue;12;6;2018;04:30;48.0;13.06;33.01
Tue;12;6;2018;04:45;46.0;12.24;33.03
Tue;12;6;2018;05:00;47.0;12.29;33.03
Tue;12;6;2018;05:15;47.0;13.15;33.07
Tue;12;6;2018;05:30;47.0;12.36;32.93
Tue;12;6;2018;05:45;46.0;12.77;33.02
Tue;12;6;2018;06:00;48.0;13.21;32.99
Tue;12;6;2018;06:15;47.0;12.88;33.0
Tue;12;6;2018;06:30;48.0;12.85;33.02
Tue;12;6;2018;06:45;47.0;13.46;33.01
Tue;12;6;2018;07:00;48.0;13.4;33.04
Tue;12;6;2018;07:15;49.0;14.13;33.03
Tue;12;6;2018;07:30;48.0;13.56;33.05
Tue;12;6;2018;07:45;48.0;14.05;33.04
Tue;12;6;2018;08:00;50.0;15.48;33.09
Tue;12;6;2018;08:15;47.0;12.8;33.03
Tue;12;6;2018;08:30;47.0;12.67;33.08
Tue;12;6;2018;08:45;50.0;14.55;33.09
Tue;12;6;2018;09:00;49.0;11.59;33.15
Tue;12;6;2018;09:15;53.0;15.32;33.16
Tue;12;6;2018;09:30;55.0;17.72;33.21
Tue;12;6;2018;09:45;53.0;17.2;33.2
Tue;12;6;2018;10:00;52.0;17.27;33.27
Tue;12;6;2018;10:15;53.0;16.84;33.24
Tue;12;6;2018;10:30;52.0;15.9;33.22
Tue;12;6;2018;10:45;55.0;17.98;34.28
Tue;12;6;2018;11:00;57.0;18.54;33.32
Tue;12;6;2018;11:15;55.0;17.57;33.28
Tue;12;6;2018;11:30;56.0;18.25;33.28
Tue;12;6;2018;11:45;57.0;18.61;33.29
Tue;12;6;2018;12:00;56.0;18.09;33.34
Tue;12;6;2018;12:15;62.0;25.31;33.28
Tue;12;6;2018;12:30;71.0;34.3;33.25
Tue;12;6;2018;12:45;68.0;32.46;33.18
Tue;12;6;2018;13:00;68.0;32.42;33.14
Tue;12;6;2018;13:15;68.0;32.35;33.1
Tue;12;6;2018;13:30;70.0;32.36;33.09
Tue;12;6;2018;13:45;70.0;32.31;33.17
Tue;12;6;2018;14:00;69.0;32.26;33.14
Tue;12;6;2018;14:15;70.0;32.29;33.15
Tue;12;6;2018;14:30;72.0;33.19;33.98
Tue;12;6;2018;14:45;72.0;33.22;34.01
Tue;12;6;2018;15:00;68.0;31.45;32.34
Tue;12;6;2018;15:15;70.0;32.23;33.17
Tue;12;6;2018;15:30;70.0;32.25;33.15
Tue;12;6;2018;15:45;69.0;32.24;33.24
Tue;12;6;2018;16:00;70.0;32.22;33.19
Tue;12;6;2018;16:15;70.0;32.29;33.22
Tue;12;6;2018;16:30;70.0;32.2;33.2
Tue;12;6;2018;16:45;70.0;32.2;33.17
Tue;12;6;2018;17:00;70.0;32.27;33.23
Tue;12;6;2018;17:15;70.0;32.26;33.21
Tue;12;6;2018;17:30;71.0;32.28;33.28
Tue;12;6;2018;17:45;70.0;32.19;34.15
Tue;12;6;2018;18:00;70.0;32.22;33.23
Tue;12;6;2018;18:15;70.0;32.22;33.27
Tue;12;6;2018;18:30;63.0;27.66;33.26
Tue;12;6;2018;18:45;53.0;17.12;33.22
Tue;12;6;2018;19:00;52.0;16.66;33.33
Tue;12;6;2018;19:15;48.0;13.77;33.32
Tue;12;6;2018;19:30;49.0;13.83;33.33
Tue;12;6;2018;19:45;48.0;13.26;33.37
Tue;12;6;2018;20:00;49.0;13.95;33.41
Tue;12;6;2018;20:15;48.0;13.41;33.28
Tue;12;6;2018;20:30;45.0;11.03;33.33
Tue;12;6;2018;20:45;50.0;14.94;33.32
Tue;12;6;2018;21:00;48.0;13.13;33.34
Tue;12;6;2018;21:15;46.0;11.14;33.34
Tue;12;6;2018;21:30;48.0;13.88;33.31
Tue;12;6;2018;21:45;47.0;11.45;33.34
Tue;12;6;2018;22:00;47.0;12.93;33.26
Tue;12;6;2018;22:15;48.0;13.37;33.32
Tue;12;6;2018;22:30;46.0;11.37;33.23
Tue;12;6;2018;22:45;48.0;13.01;33.27
Tue;12;6;2018;23:00;47.0;12.02;33.33
Tue;12;6;2018;23:15;46.0;11.78;33.19
Tue;12;6;2018;23:30;47.0;12.48;33.26
Tue;12;6;2018;23:45;45.0;10.79;33.22
Wed;13;6;2018;00:00;49.0;13.85;33.25
Wed;13;6;2018;00:15;45.0;10.5;33.16
Wed;13;6;2018;00:30;48.0;13.52;33.2
Wed;13;6;2018;00:45;46.0;11.99;33.13
Wed;13;6;2018;01:00;46.0;10.87;33.19
Wed;13;6;2018;01:15;47.0;12.8;33.08
Wed;13;6;2018;01:30;45.0;10.9;33.1
Wed;13;6;2018;01:45;47.0;12.11;33.15
Wed;13;6;2018;02:00;46.0;11.71;33.16
Wed;13;6;2018;02:15;46.0;10.86;32.97
Wed;13;6;2018;02:30;47.0;13.07;33.1
Wed;13;6;2018;02:45;46.0;11.05;34.02
Wed;13;6;2018;03:00;45.0;11.5;33.1
Wed;13;6;2018;03:15;47.0;12.42;33.01
Wed;13;6;2018;03:30;45.0;10.15;33.02
Wed;13;6;2018;03:45;47.0;12.5;33.03
Wed;13;6;2018;04:00;46.0;11.56;32.99
Wed;13;6;2018;04:15;44.0;10.07;33.01
Wed;13;6;2018;04:30;47.0;12.58;33.03
Wed;13;6;2018;04:45;46.0;11.78;32.98
Wed;13;6;2018;05:00;45.0;10.09;32.99
Wed;13;6;2018;05:15;46.0;12.5;33.01
Wed;13;6;2018;05:30;46.0;11.73;32.96
Wed;13;6;2018;05:45;45.0;10.16;33.0
Wed;13;6;2018;06:00;47.0;12.92;32.95
Wed;13;6;2018;06:15;46.0;11.65;33.02
Wed;13;6;2018;06:30;44.0;10.08;32.94
Wed;13;6;2018;06:45;48.0;12.83;33.07
Wed;13;6;2018;07:00;46.0;11.78;32.98
Wed;13;6;2018;07:15;44.0;10.27;33.02
Wed;13;6;2018;07:30;51.0;16.24;33.01
Wed;13;6;2018;07:45;69.0;34.15;33.01
Wed;13;6;2018;08:00;66.0;32.31;32.99
Wed;13;6;2018;08:15;66.0;31.72;33.01
Wed;13;6;2018;08:30;65.0;30.8;32.98
Wed;13;6;2018;08:45;67.0;30.73;33.02
Wed;13;6;2018;09:00;68.0;30.75;33.01
Wed;13;6;2018;09:15;68.0;30.87;33.05
Wed;13;6;2018;09:30;68.0;30.91;33.1
Wed;13;6;2018;09:45;68.0;30.92;33.03
Wed;13;6;2018;10:00;65.0;28.56;33.12
Wed;13;6;2018;10:15;64.0;27.87;33.07
Wed;13;6;2018;10:30;68.0;32.26;33.08
Wed;13;6;2018;10:45;66.0;29.79;33.12
Wed;13;6;2018;11:00;65.0;28.84;33.11
Wed;13;6;2018;11:15;69.0;32.54;33.12
Wed;13;6;2018;11:30;65.0;28.17;33.15
Wed;13;6;2018;11:45;66.0;30.02;33.12
Wed;13;6;2018;12:00;66.0;31.68;34.2
Wed;13;6;2018;12:15;63.0;27.07;33.12
Wed;13;6;2018;12:30;66.0;31.49;33.22
Wed;13;6;2018;12:45;63.0;27.77;33.09
Wed;13;6;2018;13:00;61.0;26.68;33.14
Wed;13;6;2018;13:15;67.0;31.32;33.17
Wed;13;6;2018;13:30;62.0;27.12;33.19
Wed;13;6;2018;13:45;65.0;28.6;33.16
Wed;13;6;2018;14:00;67.0;30.74;33.25
Wed;13;6;2018;14:15;63.0;27.46;33.15
Wed;13;6;2018;14:30;69.0;32.33;33.17
Wed;13;6;2018;14:45;65.0;28.86;33.2
Wed;13;6;2018;15:00;68.0;30.13;33.16
Wed;13;6;2018;15:15;70.0;32.61;33.15
Wed;13;6;2018;15:30;68.0;30.8;33.17
Wed;13;6;2018;15:45;66.0;29.13;33.19
Wed;13;6;2018;16:00;70.0;32.74;33.29
Wed;13;6;2018;16:15;68.0;32.58;33.11
Wed;13;6;2018;16:30;66.0;28.93;33.18
Wed;13;6;2018;16:45;68.0;30.37;33.19
Wed;13;6;2018;17:00;69.0;32.56;33.18
Wed;13;6;2018;17:15;64.0;28.51;33.19
Wed;13;6;2018;17:30;67.0;29.96;33.22
Wed;13;6;2018;17:45;69.0;32.49;33.15
Wed;13;6;2018;18:00;65.0;29.19;34.21
Wed;13;6;2018;18:15;63.0;29.2;33.17
Wed;13;6;2018;18:30;63.0;28.29;33.24
Wed;13;6;2018;18:45;60.0;25.57;33.15
Wed;13;6;2018;19:00;64.0;29.79;33.18
Wed;13;6;2018;19:15;60.0;25.51;33.18
Wed;13;6;2018;19:30;60.0;25.84;33.16
Wed;13;6;2018;19:45;64.0;29.3;33.18
Wed;13;6;2018;20:00;59.0;24.12;33.22
Wed;13;6;2018;20:15;50.0;15.47;33.2
Wed;13;6;2018;20:30;50.0;15.11;33.32
Wed;13;6;2018;20:45;50.0;15.8;33.25
Wed;13;6;2018;21:00;48.0;13.73;33.31
Wed;13;6;2018;21:15;48.0;13.71;33.34
Wed;13;6;2018;21:30;48.0;12.54;33.31
Wed;13;6;2018;21:45;49.0;14.48;33.31
Wed;13;6;2018;22:00;48.0;12.79;33.31
Wed;13;6;2018;22:15;47.0;12.57;33.33
Wed;13;6;2018;22:30;48.0;13.87;33.29
Wed;13;6;2018;22:45;49.0;13.62;33.25
Wed;13;6;2018;23:00;47.0;12.76;33.31
Wed;13;6;2018;23:15;48.0;13.38;33.26
Wed;13;6;2018;23:30;48.0;13.09;33.27
Wed;13;6;2018;23:45;47.0;12.2;33.19
Thu;14;6;2018;00:00;47.0;12.65;33.21
Thu;14;6;2018;00:15;49.0;14.03;33.23
Thu;14;6;2018;00:30;46.0;11.8;33.15
Thu;14;6;2018;00:45;47.0;12.58;33.16
Thu;14;6;2018;01:00;49.0;14.23;33.17
Thu;14;6;2018;01:15;46.0;11.86;33.13
Thu;14;6;2018;01:30;48.0;13.11;33.17
Thu;14;6;2018;01:45;48.0;13.21;33.13
Thu;14;6;2018;02:00;46.0;12.24;33.08
Thu;14;6;2018;02:15;48.0;13.02;33.1
Thu;14;6;2018;02:30;46.0;11.77;33.09
Thu;14;6;2018;02:45;48.0;13.78;33.06
Thu;14;6;2018;03:00;47.0;12.5;34.13
Thu;14;6;2018;03:15;46.0;11.5;33.04
Thu;14;6;2018;03:30;46.0;11.42;33.04
Thu;14;6;2018;03:45;46.0;12.26;33.0
Thu;14;6;2018;04:00;45.0;10.55;33.02
Thu;14;6;2018;04:15;46.0;11.61;33.03
Thu;14;6;2018;04:30;47.0;12.37;33.03
Thu;14;6;2018;04:45;45.0;10.62;32.99
Thu;14;6;2018;05:00;46.0;12.09;33.05
Thu;14;6;2018;05:15;47.0;11.86;32.95
Thu;14;6;2018;05:30;45.0;10.93;33.05
