weekday;day;month;year;time;CONSUMO_TOTAL FMC;AVAC FMC;IT FMC
Thu;18;5;2017;12:15;28.0;6.74;18.71
Thu;18;5;2017;12:30;29.0;6.82;18.7
Thu;18;5;2017;12:45;30.0;8.99;18.68
Thu;18;5;2017;13:00;30.0;8.87;18.64
Thu;18;5;2017;13:15;31.0;8.85;18.63
Thu;18;5;2017;13:30;30.0;8.23;18.61
Thu;18;5;2017;13:45;29.0;8.1;18.63
Thu;18;5;2017;14:00;30.0;8.95;18.63
Thu;18;5;2017;14:15;28.0;8.3;18.61
Thu;18;5;2017;14:30;29.0;7.9;18.62
Thu;18;5;2017;14:45;28.0;7.82;18.62
Thu;18;5;2017;15:00;28.0;7.87;18.63
Thu;18;5;2017;15:15;28.0;7.95;18.63
Thu;18;5;2017;15:30;28.0;7.89;18.63
Thu;18;5;2017;15:45;31.0;8.73;18.64
Thu;18;5;2017;16:00;29.0;8.78;18.64
Thu;18;5;2017;16:15;30.0;8.03;18.64
Thu;18;5;2017;16:30;29.0;7.9;18.66
Thu;18;5;2017;16:45;29.0;8.31;18.65
Thu;18;5;2017;17:00;30.0;8.39;18.65
Thu;18;5;2017;17:15;29.0;7.96;18.66
Thu;18;5;2017;17:30;28.0;7.54;18.65
Thu;18;5;2017;17:45;28.0;7.36;18.67
Thu;18;5;2017;18:00;28.0;7.35;18.67
Thu;18;5;2017;18:15;23.0;3.13;18.65
Thu;18;5;2017;18:30;23.0;2.78;18.69
Thu;18;5;2017;18:45;23.0;2.84;18.74
Thu;18;5;2017;19:00;23.0;2.94;18.75
Thu;18;5;2017;19:15;25.0;4.75;18.77
Thu;18;5;2017;19:30;26.0;5.25;18.73
Thu;18;5;2017;19:45;25.0;4.62;18.69
Thu;18;5;2017;20:00;23.0;3.51;18.69
Thu;18;5;2017;20:15;25.0;4.12;18.7
Thu;18;5;2017;20:30;24.0;3.51;18.71
Thu;18;5;2017;20:45;24.0;3.98;18.7
Thu;18;5;2017;21:00;24.0;3.76;18.72
Thu;18;5;2017;21:15;24.0;3.54;18.72
Thu;18;5;2017;21:30;24.0;4.1;18.74
Thu;18;5;2017;21:45;24.0;3.42;18.74
Thu;18;5;2017;22:00;24.0;4.27;18.72
Thu;18;5;2017;22:15;24.0;3.48;18.73
Thu;18;5;2017;22:30;25.0;4.15;18.73
Thu;18;5;2017;22:45;23.0;3.56;18.72
Thu;18;5;2017;23:00;25.0;4.03;18.71
Thu;18;5;2017;23:15;23.0;3.54;18.7
Thu;18;5;2017;23:30;25.0;4.01;18.7
Thu;18;5;2017;23:45;23.0;3.74;18.68
Fri;19;5;2017;00:00;24.0;3.81;18.65
Fri;19;5;2017;00:15;24.0;3.95;18.64
Fri;19;5;2017;00:30;24.0;3.5;18.61
Fri;19;5;2017;00:45;25.0;4.36;18.6
Fri;19;5;2017;01:00;23.0;3.43;18.6
Fri;19;5;2017;01:15;24.0;4.1;18.58
Fri;19;5;2017;01:30;24.0;3.95;18.57
Fri;19;5;2017;01:45;24.0;3.5;18.56
Fri;19;5;2017;02:00;24.0;4.12;18.55
Fri;19;5;2017;02:15;24.0;3.56;18.56
Fri;19;5;2017;02:30;24.0;3.89;18.55
Fri;19;5;2017;02:45;23.0;3.79;18.54
Fri;19;5;2017;03:00;24.0;3.58;18.55
Fri;19;5;2017;03:15;24.0;4.18;18.54
Fri;19;5;2017;03:30;24.0;3.57;18.53
Fri;19;5;2017;03:45;24.0;3.77;18.54
Fri;19;5;2017;04:00;23.0;3.94;18.53
Fri;19;5;2017;04:15;24.0;3.42;18.53
Fri;19;5;2017;04:30;24.0;4.16;18.53
Fri;19;5;2017;04:45;23.0;3.55;18.53
Fri;19;5;2017;05:00;24.0;3.97;18.52
Fri;19;5;2017;05:15;24.0;3.84;18.53
Fri;19;5;2017;05:30;24.0;3.48;18.52
Fri;19;5;2017;05:45;24.0;4.14;18.49
Fri;19;5;2017;06:00;23.0;3.64;18.52
Fri;19;5;2017;06:15;24.0;3.57;18.51
Fri;19;5;2017;06:30;24.0;4.04;18.54
Fri;19;5;2017;06:45;23.0;3.44;18.53
Fri;19;5;2017;07:00;24.0;4.13;18.54
Fri;19;5;2017;07:15;24.0;3.59;18.56
Fri;19;5;2017;07:30;24.0;3.54;18.58
Fri;19;5;2017;07:45;24.0;4.19;18.59
Fri;19;5;2017;08:00;23.0;3.36;18.6
Fri;19;5;2017;08:15;24.0;4.0;18.61
Fri;19;5;2017;08:30;24.0;3.7;18.61
Fri;19;5;2017;08:45;24.0;3.65;18.63
Fri;19;5;2017;09:00;26.0;5.2;18.65
Fri;19;5;2017;09:15;26.0;6.23;18.66
Fri;19;5;2017;09:30;26.0;5.9;18.62
Fri;19;5;2017;09:45;26.0;5.22;18.64
Fri;19;5;2017;10:00;25.0;5.27;18.64
Fri;19;5;2017;10:15;25.0;4.21;18.69
Fri;19;5;2017;10:30;27.0;5.9;18.74
Fri;19;5;2017;10:45;27.0;6.5;18.7
Fri;19;5;2017;11:00;28.0;6.83;18.77
Fri;19;5;2017;11:15;28.0;7.4;18.81
Fri;19;5;2017;11:30;29.0;7.87;18.82
Fri;19;5;2017;11:45;29.0;7.88;18.83
Fri;19;5;2017;12:00;28.0;7.95;18.83
Fri;19;5;2017;12:15;29.0;7.99;18.83
Fri;19;5;2017;12:30;29.0;8.02;18.85
Fri;19;5;2017;12:45;28.0;8.03;18.85
Fri;19;5;2017;13:00;29.0;8.07;18.86
Fri;19;5;2017;13:15;30.0;9.39;18.84
Fri;19;5;2017;13:30;31.0;9.49;18.78
Fri;19;5;2017;13:45;30.0;8.8;18.76
Fri;19;5;2017;14:00;28.0;7.75;18.79
Fri;19;5;2017;14:15;30.0;8.02;18.83
Fri;19;5;2017;14:30;30.0;8.63;18.84
Fri;19;5;2017;14:45;29.0;8.08;18.85
Fri;19;5;2017;15:00;30.0;8.85;18.87
Fri;19;5;2017;15:15;29.0;8.17;18.85
Fri;19;5;2017;15:30;32.0;11.31;18.84
Fri;19;5;2017;15:45;29.0;8.26;18.83
Fri;19;5;2017;16:00;31.0;10.41;18.81
Fri;19;5;2017;16:15;30.0;9.28;18.76
Fri;19;5;2017;16:30;29.0;8.5;18.8
Fri;19;5;2017;16:45;29.0;8.41;18.84
Fri;19;5;2017;17:00;29.0;9.11;18.84
Fri;19;5;2017;17:15;29.0;8.84;18.85
Fri;19;5;2017;17:30;32.0;10.97;18.84
Fri;19;5;2017;17:45;28.0;7.59;18.82
Fri;19;5;2017;18:00;30.0;8.87;18.85
Fri;19;5;2017;18:15;30.0;9.76;18.86
Fri;19;5;2017;18:30;30.0;9.59;18.84
Fri;19;5;2017;18:45;29.0;8.14;18.88
Fri;19;5;2017;19:00;30.0;8.57;18.87
Fri;19;5;2017;19:15;31.0;10.45;18.87
Fri;19;5;2017;19:30;29.0;8.19;18.85
Fri;19;5;2017;19:45;27.0;6.61;18.8
Fri;19;5;2017;20:00;26.0;5.91;18.76
Fri;19;5;2017;20:15;26.0;5.85;18.73
Fri;19;5;2017;20:30;25.0;4.61;18.73
Fri;19;5;2017;20:45;25.0;4.13;18.71
Fri;19;5;2017;21:00;23.0;3.52;18.73
Fri;19;5;2017;21:15;25.0;4.05;18.74
Fri;19;5;2017;21:30;24.0;3.52;18.73
Fri;19;5;2017;21:45;23.0;3.41;18.72
Fri;19;5;2017;22:00;24.0;3.08;18.73
Fri;19;5;2017;22:15;25.0;5.12;18.73
Fri;19;5;2017;22:30;24.0;3.8;18.73
Fri;19;5;2017;22:45;24.0;3.2;18.72
Fri;19;5;2017;23:00;23.0;2.66;18.71
Fri;19;5;2017;23:15;24.0;3.72;18.72
Fri;19;5;2017;23:30;22.0;2.2;18.69
Fri;19;5;2017;23:45;23.0;2.64;18.69
Sat;20;5;2017;00:00;22.0;2.37;18.67
Sat;20;5;2017;00:15;23.0;2.71;18.65
Sat;20;5;2017;00:30;22.0;2.21;18.62
Sat;20;5;2017;00:45;23.0;2.21;18.61
Sat;20;5;2017;01:00;22.0;2.21;18.59
Sat;20;5;2017;01:15;22.0;2.21;18.57
Sat;20;5;2017;01:30;22.0;2.21;18.57
Sat;20;5;2017;01:45;23.0;2.21;18.56
Sat;20;5;2017;02:00;22.0;2.17;18.54
Sat;20;5;2017;02:15;22.0;2.18;18.53
Sat;20;5;2017;02:30;22.0;2.18;18.51
Sat;20;5;2017;02:45;22.0;2.16;18.5
Sat;20;5;2017;03:00;22.0;2.13;18.49
Sat;20;5;2017;03:15;22.0;2.12;18.49
Sat;20;5;2017;03:30;22.0;2.11;18.49
Sat;20;5;2017;03:45;22.0;2.11;18.47
Sat;20;5;2017;04:00;22.0;2.05;18.47
Sat;20;5;2017;04:15;22.0;1.98;18.47
Sat;20;5;2017;04:30;21.0;1.96;18.46
Sat;20;5;2017;04:45;22.0;1.94;18.47
Sat;20;5;2017;05:00;22.0;1.92;18.45
Sat;20;5;2017;05:15;21.0;1.91;18.44
Sat;20;5;2017;05:30;22.0;1.91;18.44
Sat;20;5;2017;05:45;22.0;1.91;18.45
Sat;20;5;2017;06:00;22.0;1.89;18.45
Sat;20;5;2017;06:15;21.0;1.92;18.46
Sat;20;5;2017;06:30;22.0;1.92;18.45
Sat;20;5;2017;06:45;22.0;1.93;18.45
Sat;20;5;2017;07:00;21.0;1.95;18.47
Sat;20;5;2017;07:15;22.0;1.98;18.49
Sat;20;5;2017;07:30;22.0;2.07;18.49
Sat;20;5;2017;07:45;22.0;2.11;18.5
Sat;20;5;2017;08:00;22.0;2.16;18.52
Sat;20;5;2017;08:15;22.0;2.19;18.52
Sat;20;5;2017;08:30;24.0;3.52;18.55
Sat;20;5;2017;08:45;23.0;3.8;18.58
Sat;20;5;2017;09:00;26.0;5.38;18.63
Sat;20;5;2017;09:15;27.0;6.45;18.64
Sat;20;5;2017;09:30;26.0;6.5;18.65
Sat;20;5;2017;09:45;27.0;6.23;18.68
Sat;20;5;2017;10:00;28.0;7.5;18.73
Sat;20;5;2017;10:15;29.0;8.79;18.74
Sat;20;5;2017;10:30;30.0;8.2;18.72
Sat;20;5;2017;10:45;27.0;6.6;18.7
Sat;20;5;2017;11:00;29.0;7.82;18.72
Sat;20;5;2017;11:15;28.0;8.04;18.7
Sat;20;5;2017;11:30;28.0;6.92;18.71
Sat;20;5;2017;11:45;28.0;6.92;18.74
Sat;20;5;2017;12:00;28.0;8.1;18.71
Sat;20;5;2017;12:15;28.0;7.35;18.71
Sat;20;5;2017;12:30;27.0;6.71;18.71
Sat;20;5;2017;12:45;28.0;7.26;18.72
Sat;20;5;2017;13:00;28.0;8.2;18.75
Sat;20;5;2017;13:15;29.0;8.51;18.76
Sat;20;5;2017;13:30;27.0;6.82;18.72
Sat;20;5;2017;13:45;28.0;8.14;18.73
Sat;20;5;2017;14:00;29.0;8.21;18.72
Sat;20;5;2017;14:15;28.0;8.21;18.72
Sat;20;5;2017;14:30;28.0;7.68;18.74
Sat;20;5;2017;14:45;27.0;6.83;18.72
Sat;20;5;2017;15:00;28.0;7.82;18.72
Sat;20;5;2017;15:15;29.0;8.34;18.73
Sat;20;5;2017;15:30;28.0;7.51;18.72
Sat;20;5;2017;15:45;27.0;7.0;18.74
Sat;20;5;2017;16:00;28.0;7.62;18.74
Sat;20;5;2017;16:15;29.0;9.06;18.75
Sat;20;5;2017;16:30;30.0;9.06;18.73
Sat;20;5;2017;16:45;27.0;7.51;18.73
Sat;20;5;2017;17:00;28.0;7.56;18.72
Sat;20;5;2017;17:15;29.0;8.3;18.73
Sat;20;5;2017;17:30;28.0;8.23;18.72
Sat;20;5;2017;17:45;29.0;8.21;18.73
Sat;20;5;2017;18:00;28.0;8.23;18.73
Sat;20;5;2017;18:15;27.0;6.96;18.72
Sat;20;5;2017;18:30;28.0;7.13;18.73
Sat;20;5;2017;18:45;28.0;8.2;18.74
Sat;20;5;2017;19:00;29.0;9.02;18.74
Sat;20;5;2017;19:15;29.0;8.82;18.73
Sat;20;5;2017;19:30;27.0;6.78;18.72
Sat;20;5;2017;19:45;29.0;8.12;18.73
Sat;20;5;2017;20:00;28.0;8.15;18.74
Sat;20;5;2017;20:15;29.0;8.11;18.75
Sat;20;5;2017;20:30;28.0;8.11;18.73
Sat;20;5;2017;20:45;28.0;7.77;18.74
Sat;20;5;2017;21:00;27.0;6.65;18.73
Sat;20;5;2017;21:15;27.0;7.35;18.74
Sat;20;5;2017;21:30;29.0;8.65;18.76
Sat;20;5;2017;21:45;30.0;8.79;18.76
Sat;20;5;2017;22:00;29.0;8.58;18.75
Sat;20;5;2017;22:15;27.0;6.59;18.73
Sat;20;5;2017;22:30;28.0;7.86;18.74
Sat;20;5;2017;22:45;28.0;8.09;18.73
Sat;20;5;2017;23:00;29.0;8.02;18.74
Sat;20;5;2017;23:15;28.0;8.07;18.73
Sat;20;5;2017;23:30;29.0;8.0;18.73
Sat;20;5;2017;23:45;28.0;7.93;18.72
Sun;21;5;2017;00:00;29.0;7.91;18.72
Sun;21;5;2017;00:15;28.0;7.97;18.73
Sun;21;5;2017;00:30;28.0;7.96;18.71
Sun;21;5;2017;00:45;29.0;7.92;18.71
Sun;21;5;2017;01:00;28.0;7.95;18.69
Sun;21;5;2017;01:15;28.0;7.91;18.68
Sun;21;5;2017;01:30;29.0;7.94;18.68
Sun;21;5;2017;01:45;28.0;7.97;18.68
Sun;21;5;2017;02:00;28.0;7.92;18.67
Sun;21;5;2017;02:15;28.0;7.94;18.68
Sun;21;5;2017;02:30;29.0;8.04;18.66
Sun;21;5;2017;02:45;28.0;8.03;18.67
Sun;21;5;2017;03:00;29.0;8.02;18.67
Sun;21;5;2017;03:15;28.0;8.08;18.65
Sun;21;5;2017;03:30;29.0;8.12;18.64
Sun;21;5;2017;03:45;28.0;8.07;18.64
Sun;21;5;2017;04:00;28.0;8.12;18.63
Sun;21;5;2017;04:15;29.0;8.12;18.63
Sun;21;5;2017;04:30;28.0;8.08;18.63
Sun;21;5;2017;04:45;29.0;8.07;18.64
Sun;21;5;2017;05:00;28.0;8.05;18.62
Sun;21;5;2017;05:15;28.0;8.04;18.62
Sun;21;5;2017;05:30;29.0;8.09;18.61
Sun;21;5;2017;05:45;28.0;8.07;18.6
Sun;21;5;2017;06:00;28.0;8.05;18.62
Sun;21;5;2017;06:15;28.0;8.03;18.61
Sun;21;5;2017;06:30;28.0;8.02;18.6
Sun;21;5;2017;06:45;28.0;8.02;18.62
Sun;21;5;2017;07:00;28.0;8.02;18.6
Sun;21;5;2017;07:15;28.0;8.0;18.63
Sun;21;5;2017;07:30;28.0;7.99;18.62
Sun;21;5;2017;07:45;28.0;7.98;18.63
Sun;21;5;2017;08:00;28.0;8.01;18.63
Sun;21;5;2017;08:15;29.0;8.03;18.63
Sun;21;5;2017;08:30;28.0;8.05;18.65
Sun;21;5;2017;08:45;28.0;8.04;18.65
Sun;21;5;2017;09:00;29.0;8.09;18.67
Sun;21;5;2017;09:15;28.0;8.11;18.68
Sun;21;5;2017;09:30;29.0;8.16;18.68
Sun;21;5;2017;09:45;28.0;8.16;18.68
Sun;21;5;2017;10:00;28.0;8.17;18.7
Sun;21;5;2017;10:15;29.0;8.16;18.7
Sun;21;5;2017;10:30;28.0;8.19;18.71
Sun;21;5;2017;10:45;29.0;8.2;18.71
Sun;21;5;2017;11:00;29.0;8.27;18.71
Sun;21;5;2017;11:15;28.0;8.28;18.72
Sun;21;5;2017;11:30;29.0;8.32;18.71
Sun;21;5;2017;11:45;28.0;8.3;18.72
Sun;21;5;2017;12:00;29.0;8.35;18.71
Sun;21;5;2017;12:15;29.0;8.33;18.72
Sun;21;5;2017;12:30;28.0;8.4;18.71
Sun;21;5;2017;12:45;29.0;8.38;18.71
Sun;21;5;2017;13:00;29.0;8.4;18.71
Sun;21;5;2017;13:15;28.0;8.4;18.71
Sun;21;5;2017;13:30;29.0;8.37;18.71
Sun;21;5;2017;13:45;28.0;8.38;18.72
Sun;21;5;2017;14:00;29.0;8.41;18.72
Sun;21;5;2017;14:15;29.0;8.43;18.73
Sun;21;5;2017;14:30;28.0;8.45;18.75
Sun;21;5;2017;14:45;29.0;8.47;18.76
Sun;21;5;2017;15:00;29.0;8.49;18.77
Sun;21;5;2017;15:15;29.0;9.08;18.75
Sun;21;5;2017;15:30;28.0;7.38;18.72
Sun;21;5;2017;15:45;29.0;8.69;18.74
Sun;21;5;2017;16:00;29.0;8.71;18.76
Sun;21;5;2017;16:15;29.0;9.05;18.75
Sun;21;5;2017;16:30;29.0;8.74;18.75
Sun;21;5;2017;16:45;28.0;8.06;18.73
Sun;21;5;2017;17:00;28.0;7.92;18.72
Sun;21;5;2017;17:15;29.0;8.9;18.73
Sun;21;5;2017;17:30;29.0;8.42;18.74
Sun;21;5;2017;17:45;29.0;9.06;18.74
Sun;21;5;2017;18:00;29.0;8.41;18.74
Sun;21;5;2017;18:15;29.0;8.32;18.76
Sun;21;5;2017;18:30;28.0;8.29;18.76
Sun;21;5;2017;18:45;29.0;8.66;18.76
Sun;21;5;2017;19:00;28.0;7.68;18.72
Sun;21;5;2017;19:15;28.0;8.09;18.73
Sun;21;5;2017;19:30;29.0;8.49;18.74
Sun;21;5;2017;19:45;28.0;8.14;18.75
Sun;21;5;2017;20:00;29.0;8.12;18.75
Sun;21;5;2017;20:15;28.0;8.13;18.75
Sun;21;5;2017;20:30;29.0;8.52;18.76
Sun;21;5;2017;20:45;28.0;8.21;18.74
Sun;21;5;2017;21:00;29.0;8.12;18.74
Sun;21;5;2017;21:15;28.0;8.12;18.76
Sun;21;5;2017;21:30;29.0;8.13;18.75
Sun;21;5;2017;21:45;28.0;8.13;18.75
Sun;21;5;2017;22:00;28.0;8.05;18.75
Sun;21;5;2017;22:15;29.0;8.06;18.74
Sun;21;5;2017;22:30;28.0;8.07;18.73
Sun;21;5;2017;22:45;29.0;8.04;18.76
Sun;21;5;2017;23:00;28.0;8.03;18.73
Sun;21;5;2017;23:15;29.0;8.04;18.73
Sun;21;5;2017;23:30;28.0;8.0;18.72
Sun;21;5;2017;23:45;28.0;8.01;18.72
Mon;22;5;2017;00:00;29.0;7.96;18.72
Mon;22;5;2017;00:15;28.0;7.95;18.72
Mon;22;5;2017;00:30;28.0;7.95;18.72
Mon;22;5;2017;00:45;29.0;7.97;18.7
Mon;22;5;2017;01:00;28.0;7.97;18.69
Mon;22;5;2017;01:15;28.0;7.94;18.68
Mon;22;5;2017;01:30;29.0;7.92;18.68
Mon;22;5;2017;01:45;28.0;7.89;18.68
Mon;22;5;2017;02:00;28.0;7.87;18.68
Mon;22;5;2017;02:15;29.0;7.89;18.67
Mon;22;5;2017;02:30;28.0;7.87;18.66
Mon;22;5;2017;02:45;28.0;7.85;18.65
Mon;22;5;2017;03:00;28.0;7.87;18.66
Mon;22;5;2017;03:15;25.0;5.14;18.64
Mon;22;5;2017;03:30;23.0;2.87;18.59
Mon;22;5;2017;03:45;23.0;2.87;18.59
Mon;22;5;2017;04:00;23.0;2.87;18.58
Mon;22;5;2017;04:15;23.0;2.88;18.59
Mon;22;5;2017;04:30;23.0;2.88;18.57
Mon;22;5;2017;04:45;22.0;2.89;18.57
Mon;22;5;2017;05:00;23.0;2.89;18.56
Mon;22;5;2017;05:15;23.0;2.89;18.55
Mon;22;5;2017;05:30;23.0;2.89;18.56
Mon;22;5;2017;05:45;23.0;2.88;18.57
Mon;22;5;2017;06:00;23.0;2.88;18.56
Mon;22;5;2017;06:15;23.0;2.88;18.57
Mon;22;5;2017;06:30;22.0;2.88;18.58
Mon;22;5;2017;06:45;23.0;2.88;18.59
Mon;22;5;2017;07:00;23.0;2.88;18.6
Mon;22;5;2017;07:15;23.0;2.87;18.62
Mon;22;5;2017;07:30;23.0;2.88;18.62
Mon;22;5;2017;07:45;23.0;2.91;18.63
Mon;22;5;2017;08:00;23.0;2.89;18.63
Mon;22;5;2017;08:15;23.0;2.98;18.64
Mon;22;5;2017;08:30;23.0;3.51;18.68
Mon;22;5;2017;08:45;30.0;8.64;18.75
Mon;22;5;2017;09:00;30.0;10.06;18.71
Mon;22;5;2017;09:15;30.0;9.16;18.71
Mon;22;5;2017;09:30;29.0;9.15;18.72
Mon;22;5;2017;09:45;30.0;9.49;18.73
Mon;22;5;2017;10:00;31.0;9.99;18.73
Mon;22;5;2017;10:15;30.0;9.43;18.72
Mon;22;5;2017;10:30;30.0;9.79;18.72
Mon;22;5;2017;10:45;30.0;9.35;18.73
Mon;22;5;2017;11:00;31.0;10.04;18.72
Mon;22;5;2017;11:15;31.0;9.97;18.75
Mon;22;5;2017;11:30;30.0;9.44;18.72
Mon;22;5;2017;11:45;32.0;10.18;18.73
Mon;22;5;2017;12:00;31.0;10.58;18.73
Mon;22;5;2017;12:15;31.0;9.79;18.72
Mon;22;5;2017;12:30;31.0;10.32;18.71
Mon;22;5;2017;12:45;31.0;10.36;18.71
Mon;22;5;2017;13:00;30.0;9.69;18.71
Mon;22;5;2017;13:15;32.0;10.6;18.71
Mon;22;5;2017;13:30;31.0;10.31;18.72
Mon;22;5;2017;13:45;31.0;10.17;18.73
Mon;22;5;2017;14:00;30.0;10.05;18.72
Mon;22;5;2017;14:15;31.0;10.23;18.73
Mon;22;5;2017;14:30;31.0;10.3;18.73
Mon;22;5;2017;14:45;31.0;10.22;18.74
Mon;22;5;2017;15:00;32.0;10.69;18.75
Mon;22;5;2017;15:15;31.0;10.31;18.72
Mon;22;5;2017;15:30;31.0;10.32;18.73
Mon;22;5;2017;15:45;30.0;10.1;18.73
Mon;22;5;2017;16:00;31.0;9.94;18.73
Mon;22;5;2017;16:15;30.0;10.17;18.73
Mon;22;5;2017;16:30;31.0;10.46;18.75
Mon;22;5;2017;16:45;31.0;10.15;18.76
Mon;22;5;2017;17:00;31.0;10.35;18.74
Mon;22;5;2017;17:15;30.0;9.6;18.74
Mon;22;5;2017;17:30;31.0;10.43;18.73
Mon;22;5;2017;17:45;31.0;10.23;18.74
Mon;22;5;2017;18:00;30.0;9.78;18.75
Mon;22;5;2017;18:15;31.0;10.61;18.74
Mon;22;5;2017;18:30;31.0;10.28;18.74
Mon;22;5;2017;18:45;31.0;9.97;18.75
Mon;22;5;2017;19:00;30.0;9.51;18.73
Mon;22;5;2017;19:15;30.0;9.72;18.74
Mon;22;5;2017;19:30;30.0;9.53;18.75
Mon;22;5;2017;19:45;30.0;9.69;18.74
Mon;22;5;2017;20:00;30.0;8.96;18.74
Mon;22;5;2017;20:15;30.0;9.54;18.73
Mon;22;5;2017;20:30;30.0;9.36;18.74
Mon;22;5;2017;20:45;30.0;9.17;18.76
Mon;22;5;2017;21:00;29.0;9.01;18.77
Mon;22;5;2017;21:15;31.0;9.68;18.75
Mon;22;5;2017;21:30;29.0;9.09;18.76
Mon;22;5;2017;21:45;30.0;9.49;18.76
Mon;22;5;2017;22:00;31.0;9.74;18.75
Mon;22;5;2017;22:15;29.0;8.92;18.77
Mon;22;5;2017;22:30;30.0;9.42;18.76
Mon;22;5;2017;22:45;30.0;9.61;18.75
Mon;22;5;2017;23:00;30.0;8.88;18.75
Mon;22;5;2017;23:15;30.0;9.47;18.74
Mon;22;5;2017;23:30;30.0;9.32;18.74
Mon;22;5;2017;23:45;29.0;9.17;18.74
Tue;23;5;2017;00:00;30.0;9.37;18.73
Tue;23;5;2017;00:15;30.0;8.87;18.7
Tue;23;5;2017;00:30;29.0;9.04;18.7
Tue;23;5;2017;00:45;30.0;9.36;18.69
Tue;23;5;2017;01:00;30.0;9.45;18.68
Tue;23;5;2017;01:15;29.0;9.1;18.66
Tue;23;5;2017;01:30;30.0;9.39;18.66
Tue;23;5;2017;01:45;30.0;9.0;18.65
Tue;23;5;2017;02:00;29.0;9.2;18.64
Tue;23;5;2017;02:15;30.0;9.31;18.64
Tue;23;5;2017;02:30;29.0;8.84;18.65
Tue;23;5;2017;02:45;30.0;9.51;18.63
Tue;23;5;2017;03:00;30.0;9.4;18.63
Tue;23;5;2017;03:15;25.0;5.51;18.63
Tue;23;5;2017;03:30;25.0;3.98;18.61
Tue;23;5;2017;03:45;23.0;3.74;18.61
Tue;23;5;2017;04:00;24.0;3.73;18.59
Tue;23;5;2017;04:15;24.0;3.73;18.59
Tue;23;5;2017;04:30;24.0;3.72;18.58
Tue;23;5;2017;04:45;23.0;3.72;18.59
Tue;23;5;2017;05:00;24.0;3.73;18.59
Tue;23;5;2017;05:15;24.0;3.72;18.58
Tue;23;5;2017;05:30;24.0;3.73;18.57
Tue;23;5;2017;05:45;23.0;3.72;18.58
Tue;23;5;2017;06:00;24.0;3.73;18.57
Tue;23;5;2017;06:15;24.0;3.73;18.58
Tue;23;5;2017;06:30;24.0;3.73;18.59
Tue;23;5;2017;06:45;23.0;3.74;18.59
Tue;23;5;2017;07:00;25.0;4.08;18.61
Tue;23;5;2017;07:15;28.0;8.3;18.69
Tue;23;5;2017;07:30;31.0;9.99;18.67
Tue;23;5;2017;07:45;29.0;9.12;18.66
Tue;23;5;2017;08:00;30.0;8.98;18.66
Tue;23;5;2017;08:15;29.0;9.01;18.66
Tue;23;5;2017;08:30;29.0;8.99;18.66
Tue;23;5;2017;08:45;30.0;9.12;18.66
Tue;23;5;2017;09:00;30.0;9.71;18.68
Tue;23;5;2017;09:15;30.0;9.71;18.67
Tue;23;5;2017;09:30;30.0;9.71;18.68
Tue;23;5;2017;09:45;31.0;9.78;18.67
Tue;23;5;2017;10:00;30.0;9.82;18.68
Tue;23;5;2017;10:15;30.0;9.8;18.68
Tue;23;5;2017;10:30;30.0;9.8;18.69
Tue;23;5;2017;10:45;30.0;9.81;18.68
Tue;23;5;2017;11:00;31.0;9.82;18.68
Tue;23;5;2017;11:15;30.0;9.87;18.69
Tue;23;5;2017;11:30;30.0;9.86;18.69
Tue;23;5;2017;11:45;30.0;9.9;18.7
Tue;23;5;2017;12:00;31.0;9.97;18.69
Tue;23;5;2017;12:15;30.0;10.03;18.68
Tue;23;5;2017;12:30;31.0;10.1;18.68
Tue;23;5;2017;12:45;30.0;10.08;18.7
Tue;23;5;2017;13:00;30.0;10.24;18.69
Tue;23;5;2017;13:15;32.0;10.84;18.7
Tue;23;5;2017;13:30;30.0;9.98;18.69
Tue;23;5;2017;13:45;30.0;9.99;18.7
Tue;23;5;2017;14:00;31.0;9.99;18.71
Tue;23;5;2017;14:15;30.0;10.04;18.72
Tue;23;5;2017;14:30;31.0;10.55;18.71
Tue;23;5;2017;14:45;30.0;10.11;18.64
Tue;23;5;2017;15:00;31.0;10.12;18.7
Tue;23;5;2017;15:15;31.0;10.51;18.7
Tue;23;5;2017;15:30;30.0;10.1;18.7
Tue;23;5;2017;15:45;31.0;10.54;18.71
Tue;23;5;2017;16:00;31.0;10.14;18.7
Tue;23;5;2017;16:15;31.0;10.15;18.71
Tue;23;5;2017;16:30;31.0;10.17;18.71
Tue;23;5;2017;16:45;31.0;10.61;18.72
Tue;23;5;2017;17:00;31.0;10.21;18.72
Tue;23;5;2017;17:15;31.0;10.65;18.72
Tue;23;5;2017;17:30;30.0;10.21;18.7
Tue;23;5;2017;17:45;31.0;10.27;18.71
Tue;23;5;2017;18:00;31.0;10.7;18.72
Tue;23;5;2017;18:15;31.0;9.89;18.7
Tue;23;5;2017;18:30;29.0;9.56;18.72
Tue;23;5;2017;18:45;31.0;9.97;18.72
Tue;23;5;2017;19:00;30.0;9.57;18.71
Tue;23;5;2017;19:15;30.0;9.92;18.7
Tue;23;5;2017;19:30;30.0;9.52;18.7
Tue;23;5;2017;19:45;30.0;9.88;18.7
Tue;23;5;2017;20:00;30.0;9.36;18.69
Tue;23;5;2017;20:15;29.0;9.32;18.7
Tue;23;5;2017;20:30;30.0;9.62;18.69
Tue;23;5;2017;20:45;30.0;9.17;18.7
Tue;23;5;2017;21:00;29.0;9.07;18.7
