weekday;day;month;year;time;CONSUMO_TOTAL ALF2A1;AVAC ALF2A1;IT ALF2A1
Tue;23;8;2016;03:00;23.29;11.04;9.0
Tue;23;8;2016;03:15;21.94;9.71;9.0
Tue;23;8;2016;03:30;22.66;10.45;9.0
Tue;23;8;2016;03:45;24.15;11.88;8.0
Tue;23;8;2016;04:00;22.66;10.45;7.0
Tue;23;8;2016;04:15;23.96;11.75;10.0
Tue;23;8;2016;04:30;22.68;10.49;8.0
Tue;23;8;2016;04:45;22.33;10.15;9.0
Tue;23;8;2016;05:00;22.76;10.59;8.0
Tue;23;8;2016;05:15;24.27;12.0;9.0
Tue;23;8;2016;05:30;22.4;10.19;9.0
Tue;23;8;2016;05:45;23.23;11.06;9.0
Tue;23;8;2016;06:00;21.62;9.46;8.0
Tue;23;8;2016;06:15;23.58;11.37;8.0
Tue;23;8;2016;06:30;23.63;11.4;8.0
Tue;23;8;2016;06:45;23.52;11.27;10.0
Tue;23;8;2016;07:00;21.37;9.17;8.0
Tue;23;8;2016;07:15;22.86;10.63;9.0
Tue;23;8;2016;07:30;23.38;11.14;8.0
Tue;23;8;2016;07:45;22.71;10.45;8.0
Tue;23;8;2016;08:00;23.8;11.56;10.0
Tue;23;8;2016;08:15;23.78;11.56;7.0
Tue;23;8;2016;08:30;22.21;10.0;9.0
Tue;23;8;2016;08:45;23.27;11.08;8.0
Tue;23;8;2016;09:00;22.66;10.47;10.0
Tue;23;8;2016;09:15;22.02;9.85;8.0
Tue;23;8;2016;09:30;23.87;11.69;8.0
Tue;23;8;2016;09:45;24.6;12.41;9.0
Tue;23;8;2016;10:00;22.76;10.29;9.0
Tue;23;8;2016;10:15;24.03;11.81;9.0
Tue;23;8;2016;10:30;23.99;11.83;8.0
Tue;23;8;2016;10:45;23.71;11.52;8.0
Tue;23;8;2016;11:00;24.54;12.34;9.0
Tue;23;8;2016;11:15;24.21;12.0;8.0
Tue;23;8;2016;11:30;25.52;13.28;8.0
Tue;23;8;2016;11:45;23.06;10.87;9.0
Tue;23;8;2016;12:00;24.37;12.13;9.0
Tue;23;8;2016;12:15;25.59;13.35;9.0
Tue;23;8;2016;12:30;23.89;11.66;8.0
Tue;23;8;2016;12:45;25.16;12.92;9.0
Tue;23;8;2016;13:00;24.46;12.25;8.0
Tue;23;8;2016;13:15;24.12;11.89;9.0
Tue;23;8;2016;13:30;25.63;13.39;8.0
Tue;23;8;2016;13:45;24.86;12.64;9.0
Tue;23;8;2016;14:00;24.12;11.93;8.0
Tue;23;8;2016;14:15;24.68;12.52;9.0
Tue;23;8;2016;14:30;26.24;14.03;9.0
Tue;23;8;2016;14:45;24.86;12.65;9.0
Tue;23;8;2016;15:00;22.98;10.8;8.0
Tue;23;8;2016;15:15;25.73;13.55;8.0
Tue;23;8;2016;15:30;25.25;13.05;9.0
Tue;23;8;2016;15:45;23.97;11.77;8.0
Tue;23;8;2016;16:00;25.65;13.19;8.0
Tue;23;8;2016;16:15;25.02;12.62;9.0
Tue;23;8;2016;16:30;23.65;11.46;9.0
Tue;23;8;2016;16:45;25.97;13.77;9.0
Tue;23;8;2016;17:00;23.52;11.3;8.0
Tue;23;8;2016;17:15;23.93;11.72;8.0
Tue;23;8;2016;17:30;25.49;13.26;10.0
Tue;23;8;2016;17:45;24.96;12.73;8.0
Tue;23;8;2016;18:00;22.83;10.61;10.0
Tue;23;8;2016;18:15;25.08;12.86;6.0
Tue;23;8;2016;18:30;25.23;12.98;9.0
Tue;23;8;2016;18:45;24.12;11.9;9.0
Tue;23;8;2016;19:00;24.56;12.33;8.0
Tue;23;8;2016;19:15;23.7;11.48;9.0
Tue;23;8;2016;19:30;25.14;12.93;8.0
Tue;23;8;2016;19:45;24.13;11.9;10.0
Tue;23;8;2016;20:00;23.34;11.16;8.0
Tue;23;8;2016;20:15;24.97;12.75;8.0
Tue;23;8;2016;20:30;23.41;11.22;8.0
Tue;23;8;2016;20:45;24.22;12.03;9.0
Tue;23;8;2016;21:00;23.08;10.88;9.0
Tue;23;8;2016;21:15;23.96;11.7;9.0
Tue;23;8;2016;21:30;22.81;10.61;8.0
Tue;23;8;2016;21:45;22.29;10.11;9.0
Tue;23;8;2016;22:00;24.59;12.31;8.0
Tue;23;8;2016;22:15;23.49;11.23;10.0
Tue;23;8;2016;22:30;23.65;11.41;7.0
Tue;23;8;2016;22:45;23.98;11.73;10.0
Tue;23;8;2016;23:00;23.96;11.71;7.0
Tue;23;8;2016;23:15;23.4;11.14;8.0
Tue;23;8;2016;23:30;23.72;11.47;10.0
Tue;23;8;2016;23:45;23.8;11.57;7.0
Wed;24;8;2016;00:00;23.0;10.76;10.0
Wed;24;8;2016;00:15;24.09;11.86;8.0
Wed;24;8;2016;00:30;22.95;10.66;10.0
Wed;24;8;2016;00:45;21.71;9.47;7.0
Wed;24;8;2016;01:00;23.54;11.3;9.0
Wed;24;8;2016;01:15;24.79;12.48;9.0
Wed;24;8;2016;01:30;23.19;10.91;8.0
Wed;24;8;2016;01:45;23.45;11.2;8.0
Wed;24;8;2016;02:00;24.23;11.99;9.0
Wed;24;8;2016;02:15;21.12;8.9;9.0
Wed;24;8;2016;02:30;22.89;10.67;9.0
Wed;24;8;2016;02:45;23.84;11.6;9.0
Wed;24;8;2016;03:00;22.97;10.73;8.0
Wed;24;8;2016;03:15;23.5;11.18;8.0
Wed;24;8;2016;03:30;24.19;11.71;10.0
Wed;24;8;2016;03:45;24.43;12.14;8.0
Wed;24;8;2016;04:00;22.6;10.36;8.0
Wed;24;8;2016;04:15;24.58;12.27;8.0
Wed;24;8;2016;04:30;21.08;8.78;9.0
Wed;24;8;2016;04:45;21.87;9.64;9.0
Wed;24;8;2016;05:00;25.09;12.86;9.0
Wed;24;8;2016;05:15;23.67;11.43;8.0
Wed;24;8;2016;05:30;22.89;10.69;9.0
Wed;24;8;2016;05:45;23.77;11.55;9.0
Wed;24;8;2016;06:00;22.86;10.64;9.0
Wed;24;8;2016;06:15;24.04;11.78;7.0
Wed;24;8;2016;06:30;21.13;8.96;9.0
Wed;24;8;2016;06:45;23.05;10.86;8.0
Wed;24;8;2016;07:00;22.68;10.51;9.0
Wed;24;8;2016;07:15;23.77;11.57;8.0
Wed;24;8;2016;07:30;23.76;11.56;9.0
Wed;24;8;2016;07:45;22.95;10.75;9.0
Wed;24;8;2016;08:00;23.37;11.18;8.0
Wed;24;8;2016;08:15;23.71;11.52;10.0
Wed;24;8;2016;08:30;22.71;10.52;7.0
Wed;24;8;2016;08:45;23.81;11.63;10.0
Wed;24;8;2016;09:00;23.86;11.64;7.0
Wed;24;8;2016;09:15;22.35;10.17;9.0
Wed;24;8;2016;09:30;22.19;10.01;8.0
Wed;24;8;2016;09:45;22.98;10.76;9.0
Wed;24;8;2016;10:00;23.37;11.18;9.0
Wed;24;8;2016;10:15;23.7;11.47;9.0
Wed;24;8;2016;10:30;23.83;11.62;9.0
Wed;24;8;2016;10:45;23.26;11.05;8.0
Wed;24;8;2016;11:00;23.58;11.39;8.0
Wed;24;8;2016;11:15;23.17;10.96;8.0
Wed;24;8;2016;11:30;24.09;11.7;9.0
Wed;24;8;2016;11:45;24.33;11.86;8.0
Wed;24;8;2016;12:00;23.96;11.5;9.0
Wed;24;8;2016;12:15;24.56;12.34;9.0
Wed;24;8;2016;12:30;23.94;11.7;9.0
Wed;24;8;2016;12:45;23.48;11.31;7.0
Wed;24;8;2016;13:00;23.98;11.8;10.0
Wed;24;8;2016;13:15;24.31;12.13;8.0
Wed;24;8;2016;13:30;24.46;12.3;10.0
Wed;24;8;2016;13:45;23.38;11.17;7.0
Wed;24;8;2016;14:00;25.11;12.92;8.0
Wed;24;8;2016;14:15;23.57;11.39;9.0
Wed;24;8;2016;14:30;24.2;12.0;9.0
Wed;24;8;2016;14:45;24.74;12.55;9.0
Wed;24;8;2016;15:00;23.66;11.42;7.0
Wed;24;8;2016;15:15;25.47;13.26;10.0
Wed;24;8;2016;15:30;24.9;12.68;8.0
Wed;24;8;2016;15:45;22.34;10.15;9.0
Wed;24;8;2016;16:00;25.01;12.79;7.0
Wed;24;8;2016;16:15;25.31;13.07;9.0
Wed;24;8;2016;16:30;24.99;12.78;9.0
Wed;24;8;2016;16:45;22.5;10.31;9.0
Wed;24;8;2016;17:00;25.03;12.84;8.0
Wed;24;8;2016;17:15;25.23;13.03;9.0
Wed;24;8;2016;17:30;24.27;12.06;8.0
Wed;24;8;2016;17:45;22.7;10.52;10.0
Wed;24;8;2016;18:00;25.04;12.86;8.0
Wed;24;8;2016;18:15;24.34;12.16;9.0
Wed;24;8;2016;18:30;23.74;11.52;7.0
Wed;24;8;2016;18:45;23.59;11.41;8.0
Wed;24;8;2016;19:00;24.82;12.61;10.0
Wed;24;8;2016;19:15;23.72;11.51;7.0
Wed;24;8;2016;19:30;23.81;11.62;10.0
Wed;24;8;2016;19:45;23.58;11.36;8.0
Wed;24;8;2016;20:00;24.29;12.08;10.0
Wed;24;8;2016;20:15;22.2;10.0;8.0
Wed;24;8;2016;20:30;22.09;9.9;8.0
Wed;24;8;2016;20:45;24.97;12.74;8.0
Wed;24;8;2016;21:00;23.19;10.95;9.0
Wed;24;8;2016;21:15;23.93;11.4;9.0
Wed;24;8;2016;21:30;23.86;11.63;8.0
Wed;24;8;2016;21:45;23.81;11.59;8.0
Wed;24;8;2016;22:00;23.23;10.93;10.0
Wed;24;8;2016;22:15;23.95;11.69;8.0
Wed;24;8;2016;22:30;23.13;10.88;9.0
Wed;24;8;2016;22:45;23.08;10.87;8.0
Wed;24;8;2016;23:00;24.09;11.79;9.0
Wed;24;8;2016;23:15;22.7;10.49;8.0
Wed;24;8;2016;23:30;21.23;9.05;8.0
Wed;24;8;2016;23:45;24.4;12.2;9.0
Thu;25;8;2016;00:00;22.58;10.42;8.0
Thu;25;8;2016;00:15;23.05;10.84;10.0
Thu;25;8;2016;00:30;24.15;11.92;8.0
Thu;25;8;2016;00:45;23.73;11.52;9.0
Thu;25;8;2016;01:00;23.15;10.92;8.0
Thu;25;8;2016;01:15;23.0;10.8;9.0
Thu;25;8;2016;01:30;23.41;11.07;9.0
Thu;25;8;2016;01:45;22.43;10.22;8.0
Thu;25;8;2016;02:00;20.87;8.66;8.0
Thu;25;8;2016;02:15;23.78;11.56;9.0
Thu;25;8;2016;02:30;24.56;12.29;9.0
Thu;25;8;2016;02:45;22.52;10.27;9.0
Thu;25;8;2016;03:00;22.9;10.62;7.0
Thu;25;8;2016;03:15;21.98;9.77;9.0
Thu;25;8;2016;03:30;22.64;10.4;9.0
Thu;25;8;2016;03:45;23.71;11.48;9.0
Thu;25;8;2016;04:00;23.98;11.75;8.0
Thu;25;8;2016;04:15;23.13;10.9;7.0
Thu;25;8;2016;04:30;23.09;10.91;10.0
Thu;25;8;2016;04:45;23.74;11.54;8.0
Thu;25;8;2016;05:00;23.33;11.11;10.0
Thu;25;8;2016;05:15;21.55;9.34;7.0
Thu;25;8;2016;05:30;22.2;9.94;10.0
Thu;25;8;2016;05:45;23.55;11.36;8.0
Thu;25;8;2016;06:00;23.05;10.86;9.0
Thu;25;8;2016;06:15;23.83;11.63;8.0
Thu;25;8;2016;06:30;22.15;9.94;8.0
Thu;25;8;2016;06:45;23.36;11.16;9.0
Thu;25;8;2016;07:00;22.65;10.46;8.0
Thu;25;8;2016;07:15;21.22;9.02;10.0
Thu;25;8;2016;07:30;23.34;11.12;7.0
Thu;25;8;2016;07:45;23.81;11.56;9.0
Thu;25;8;2016;08:00;22.63;10.39;9.0
Thu;25;8;2016;08:15;24.26;12.03;9.0
Thu;25;8;2016;08:30;21.99;9.81;8.0
Thu;25;8;2016;08:45;21.67;9.46;8.0
Thu;25;8;2016;09:00;23.08;10.88;8.0
Thu;25;8;2016;09:15;24.38;12.19;10.0
Thu;25;8;2016;09:30;23.34;11.14;7.0
Thu;25;8;2016;09:45;22.91;10.74;10.0
Thu;25;8;2016;10:00;23.85;11.62;8.0
Thu;25;8;2016;10:15;23.82;11.63;10.0
Thu;25;8;2016;10:30;23.13;10.96;8.0
Thu;25;8;2016;10:45;23.76;11.57;8.0
Thu;25;8;2016;11:00;23.72;11.52;9.0
Thu;25;8;2016;11:15;23.46;11.25;7.0
Thu;25;8;2016;11:30;22.88;10.68;10.0
Thu;25;8;2016;11:45;24.99;12.75;7.0
Thu;25;8;2016;12:00;23.43;11.18;9.0
Thu;25;8;2016;12:15;24.4;12.08;9.0
Thu;25;8;2016;12:30;24.21;11.83;9.0
Thu;25;8;2016;12:45;24.39;12.15;9.0
Thu;25;8;2016;13:00;23.89;11.64;8.0
Thu;25;8;2016;13:15;23.26;11.09;9.0
Thu;25;8;2016;13:30;24.79;12.56;8.0
Thu;25;8;2016;13:45;24.39;12.16;8.0
Thu;25;8;2016;14:00;23.76;11.55;9.0
Thu;25;8;2016;14:15;23.8;11.64;8.0
Thu;25;8;2016;14:30;24.08;11.89;10.0
Thu;25;8;2016;14:45;24.19;12.01;8.0
Thu;25;8;2016;15:00;24.78;12.43;8.0
Thu;25;8;2016;15:15;23.74;11.57;9.0
Thu;25;8;2016;15:30;25.21;13.01;8.0
Thu;25;8;2016;15:45;23.29;11.13;10.0
Thu;25;8;2016;16:00;24.27;12.06;7.0
Thu;25;8;2016;16:15;24.21;12.01;9.0
Thu;25;8;2016;16:30;23.88;11.71;8.0
Thu;25;8;2016;16:45;23.72;11.49;9.0
Thu;25;8;2016;17:00;25.57;13.37;9.0
Thu;25;8;2016;17:15;24.0;11.8;8.0
Thu;25;8;2016;17:30;23.23;11.03;9.0
Thu;25;8;2016;17:45;23.85;11.64;9.0
Thu;25;8;2016;18:00;24.43;12.2;9.0
Thu;25;8;2016;18:15;23.48;11.29;8.0
Thu;25;8;2016;18:30;23.71;11.45;7.0
Thu;25;8;2016;18:45;24.28;12.06;9.0
Thu;25;8;2016;19:00;22.92;10.71;9.0
Thu;25;8;2016;19:15;24.14;11.93;9.0
Thu;25;8;2016;19:30;23.12;10.9;8.0
Thu;25;8;2016;19:45;23.88;11.67;8.0
Thu;25;8;2016;20:00;22.96;10.8;10.0
Thu;25;8;2016;20:15;24.18;11.98;8.0
Thu;25;8;2016;20:30;22.61;10.42;9.0
Thu;25;8;2016;20:45;23.77;11.56;7.0
Thu;25;8;2016;21:00;23.15;10.93;10.0
Thu;25;8;2016;21:15;22.76;10.58;8.0
Thu;25;8;2016;21:30;21.98;9.81;8.0
Thu;25;8;2016;21:45;22.93;10.7;9.0
Thu;25;8;2016;22:00;23.09;10.83;9.0
Thu;25;8;2016;22:15;23.82;11.6;9.0
Thu;25;8;2016;22:30;23.29;11.1;8.0
Thu;25;8;2016;22:45;22.79;10.58;9.0
Thu;25;8;2016;23:00;23.57;11.34;8.0
Thu;25;8;2016;23:15;22.75;10.5;8.0
Thu;25;8;2016;23:30;23.8;11.57;9.0
Thu;25;8;2016;23:45;22.81;10.59;8.0
Fri;26;8;2016;00:00;23.83;11.59;9.0
Fri;26;8;2016;00:15;20.96;8.76;9.0
Fri;26;8;2016;00:30;22.92;10.66;8.0
Fri;26;8;2016;00:45;23.06;10.84;10.0
Fri;26;8;2016;01:00;22.09;9.81;7.0
Fri;26;8;2016;01:15;24.42;12.19;10.0
Fri;26;8;2016;01:30;22.23;9.99;7.0
Fri;26;8;2016;01:45;23.64;11.43;10.0
Fri;26;8;2016;02:00;22.74;10.46;7.0
Fri;26;8;2016;02:15;23.76;11.54;9.0
Fri;26;8;2016;02:30;22.76;10.55;9.0
Fri;26;8;2016;02:45;23.5;11.26;9.0
Fri;26;8;2016;03:00;21.01;8.83;9.0
Fri;26;8;2016;03:15;22.22;10.0;7.0
Fri;26;8;2016;03:30;22.38;10.19;10.0
Fri;26;8;2016;03:45;22.76;10.56;8.0
Fri;26;8;2016;04:00;24.57;12.33;8.0
Fri;26;8;2016;04:15;22.59;10.38;8.0
Fri;26;8;2016;04:30;23.31;11.06;9.0
Fri;26;8;2016;04:45;23.57;11.36;9.0
Fri;26;8;2016;05:00;22.4;10.18;9.0
Fri;26;8;2016;05:15;20.69;8.46;7.0
Fri;26;8;2016;05:30;23.06;10.83;10.0
Fri;26;8;2016;05:45;23.47;11.22;8.0
Fri;26;8;2016;06:00;22.92;10.63;10.0
Fri;26;8;2016;06:15;23.1;10.91;8.0
Fri;26;8;2016;06:30;23.18;10.97;8.0
Fri;26;8;2016;06:45;21.97;9.78;8.0
Fri;26;8;2016;07:00;21.76;9.57;8.0
Fri;26;8;2016;07:15;22.69;10.52;10.0
Fri;26;8;2016;07:30;23.73;11.5;7.0
Fri;26;8;2016;07:45;22.62;10.45;10.0
Fri;26;8;2016;08:00;22.68;10.51;8.0
Fri;26;8;2016;08:15;23.64;11.45;10.0
Fri;26;8;2016;08:30;22.57;10.08;7.0
Fri;26;8;2016;08:45;21.17;9.01;8.0
Fri;26;8;2016;09:00;23.92;11.71;9.0
Fri;26;8;2016;09:15;22.79;10.6;9.0
Fri;26;8;2016;09:30;22.67;10.44;9.0
Fri;26;8;2016;09:45;22.92;10.75;8.0
Fri;26;8;2016;10:00;23.13;10.91;8.0
Fri;26;8;2016;10:15;23.26;11.06;10.0
Fri;26;8;2016;10:30;23.06;10.85;8.0
Fri;26;8;2016;10:45;23.25;11.05;8.0
Fri;26;8;2016;11:00;22.65;10.46;9.0
Fri;26;8;2016;11:15;23.99;11.81;8.0
Fri;26;8;2016;11:30;21.91;9.73;9.0
Fri;26;8;2016;11:45;25.35;13.16;8.0
Fri;26;8;2016;12:00;22.92;10.74;9.0
Fri;26;8;2016;12:15;24.55;12.36;8.0
Fri;26;8;2016;12:30;23.21;11.01;10.0
Fri;26;8;2016;12:45;23.73;11.55;8.0
Fri;26;8;2016;13:00;24.22;12.03;8.0
Fri;26;8;2016;13:15;25.14;12.94;9.0
Fri;26;8;2016;13:30;22.23;10.06;8.0
Fri;26;8;2016;13:45;25.24;13.04;9.0
Fri;26;8;2016;14:00;23.98;11.78;8.0
Fri;26;8;2016;14:15;24.17;11.95;9.0
Fri;26;8;2016;14:30;24.05;11.85;8.0
Fri;26;8;2016;14:45;24.42;12.2;9.0
Fri;26;8;2016;15:00;23.16;10.94;9.0
Fri;26;8;2016;15:15;25.43;13.22;8.0
Fri;26;8;2016;15:30;23.47;11.26;9.0
Fri;26;8;2016;15:45;23.63;11.42;9.0
Fri;26;8;2016;16:00;24.91;12.66;8.0
Fri;26;8;2016;16:15;24.68;12.5;8.0
Fri;26;8;2016;16:30;23.28;11.09;8.0
Fri;26;8;2016;16:45;24.37;12.19;10.0
Fri;26;8;2016;17:00;23.5;11.34;8.0
Fri;26;8;2016;17:15;24.24;12.01;9.0
Fri;26;8;2016;17:30;24.58;12.39;8.0
Fri;26;8;2016;17:45;24.51;12.33;9.0
Fri;26;8;2016;18:00;22.61;10.43;9.0
Fri;26;8;2016;18:15;25.6;13.41;7.0
Fri;26;8;2016;18:30;24.2;11.99;9.0
Fri;26;8;2016;18:45;23.56;11.37;8.0
Fri;26;8;2016;19:00;23.11;10.9;10.0
Fri;26;8;2016;19:15;24.36;12.1;8.0
Fri;26;8;2016;19:30;23.29;11.06;8.0
Fri;26;8;2016;19:45;23.58;11.34;9.0
Fri;26;8;2016;20:00;23.85;11.61;9.0
Fri;26;8;2016;20:15;22.46;10.23;9.0
Fri;26;8;2016;20:30;24.09;11.88;9.0
Fri;26;8;2016;20:45;23.19;10.94;7.0
Fri;26;8;2016;21:00;23.29;11.02;9.0
Fri;26;8;2016;21:15;23.21;10.97;8.0
Fri;26;8;2016;21:30;23.53;11.33;10.0
Fri;26;8;2016;21:45;21.7;9.53;7.0
Fri;26;8;2016;22:00;22.3;10.1;10.0
Fri;26;8;2016;22:15;23.84;11.62;8.0
Fri;26;8;2016;22:30;23.55;11.34;9.0
Fri;26;8;2016;22:45;22.84;10.65;8.0
Fri;26;8;2016;23:00;23.47;11.27;8.0
Fri;26;8;2016;23:15;22.67;10.44;9.0
Fri;26;8;2016;23:30;23.27;11.05;8.0
Fri;26;8;2016;23:45;23.15;10.72;10.0
Sat;27;8;2016;00:00;22.48;10.27;7.0
Sat;27;8;2016;00:15;23.83;11.64;9.0
Sat;27;8;2016;00:30;21.67;9.47;9.0
Sat;27;8;2016;00:45;22.85;10.65;9.0
Sat;27;8;2016;01:00;22.65;10.4;8.0
Sat;27;8;2016;01:15;23.31;11.06;9.0
Sat;27;8;2016;01:30;23.63;11.36;8.0
Sat;27;8;2016;01:45;23.23;10.98;9.0
Sat;27;8;2016;02:00;22.65;10.42;8.0
Sat;27;8;2016;02:15;23.57;11.17;9.0
Sat;27;8;2016;02:30;23.38;10.88;8.0
Sat;27;8;2016;02:45;21.45;9.19;10.0
Sat;27;8;2016;03:00;22.25;10.04;8.0
Sat;27;8;2016;03:15;23.03;10.76;9.0
Sat;27;8;2016;03:30;23.54;11.29;8.0
Sat;27;8;2016;03:45;23.02;10.81;8.0
Sat;27;8;2016;04:00;22.93;10.7;9.0
Sat;27;8;2016;04:15;22.95;10.76;7.0
Sat;27;8;2016;04:30;23.14;10.94;10.0
Sat;27;8;2016;04:45;23.22;11.03;8.0
Sat;27;8;2016;05:00;22.44;10.24;10.0
Sat;27;8;2016;05:15;22.14;9.94;8.0
Sat;27;8;2016;05:30;21.56;9.37;8.0
Sat;27;8;2016;05:45;22.99;10.54;9.0
Sat;27;8;2016;06:00;23.02;10.81;9.0
Sat;27;8;2016;06:15;23.07;10.81;9.0
Sat;27;8;2016;06:30;22.87;10.62;7.0
Sat;27;8;2016;06:45;22.95;10.56;9.0
Sat;27;8;2016;07:00;23.75;11.5;9.0
Sat;27;8;2016;07:15;22.75;10.54;8.0
Sat;27;8;2016;07:30;23.2;10.93;10.0
Sat;27;8;2016;07:45;21.3;9.09;7.0
Sat;27;8;2016;08:00;21.79;9.58;10.0
Sat;27;8;2016;08:15;23.81;11.63;8.0
Sat;27;8;2016;08:30;22.82;10.64;8.0
Sat;27;8;2016;08:45;23.06;10.85;8.0
Sat;27;8;2016;09:00;22.68;10.5;8.0
Sat;27;8;2016;09:15;23.48;11.28;10.0
Sat;27;8;2016;09:30;22.9;10.69;8.0
Sat;27;8;2016;09:45;23.32;11.12;9.0
Sat;27;8;2016;10:00;22.77;10.52;8.0
Sat;27;8;2016;10:15;23.45;11.26;9.0
Sat;27;8;2016;10:30;22.62;10.45;9.0
Sat;27;8;2016;10:45;23.76;11.56;9.0
Sat;27;8;2016;11:00;23.57;11.39;8.0
Sat;27;8;2016;11:15;22.85;10.62;8.0
Sat;27;8;2016;11:30;24.25;12.03;9.0
Sat;27;8;2016;11:45;22.44;10.25;9.0
Sat;27;8;2016;12:00;24.83;12.57;7.0
Sat;27;8;2016;12:15;23.08;10.87;10.0
Sat;27;8;2016;12:30;24.33;12.06;8.0
Sat;27;8;2016;12:45;24.41;12.21;9.0
Sat;27;8;2016;13:00;24.28;12.07;8.0
Sat;27;8;2016;13:15;23.11;10.92;8.0
Sat;27;8;2016;13:30;25.01;12.77;9.0
Sat;27;8;2016;13:45;23.18;10.98;8.0
Sat;27;8;2016;14:00;25.45;13.24;10.0
Sat;27;8;2016;14:15;22.43;10.26;7.0
Sat;27;8;2016;14:30;25.47;13.26;10.0
Sat;27;8;2016;14:45;24.25;12.03;8.0
Sat;27;8;2016;15:00;24.45;12.25;9.0
Sat;27;8;2016;15:15;23.62;11.43;8.0
Sat;27;8;2016;15:30;25.04;12.82;9.0
Sat;27;8;2016;15:45;23.22;11.04;9.0
Sat;27;8;2016;16:00;24.4;12.16;8.0
Sat;27;8;2016;16:15;24.96;12.75;9.0
Sat;27;8;2016;16:30;24.65;12.45;8.0
Sat;27;8;2016;16:45;22.64;10.43;8.0
Sat;27;8;2016;17:00;25.35;13.09;9.0
Sat;27;8;2016;17:15;24.64;12.4;9.0
Sat;27;8;2016;17:30;23.74;11.55;8.0
Sat;27;8;2016;17:45;23.58;11.36;9.0
Sat;27;8;2016;18:00;23.84;11.62;8.0
Sat;27;8;2016;18:15;24.31;12.07;10.0
Sat;27;8;2016;18:30;25.15;12.92;6.0
Sat;27;8;2016;18:45;22.77;10.59;10.0
Sat;27;8;2016;19:00;24.2;11.98;8.0
Sat;27;8;2016;19:15;23.92;11.71;10.0
Sat;27;8;2016;19:30;23.57;11.34;8.0
Sat;27;8;2016;19:45;23.89;11.45;8.0
Sat;27;8;2016;20:00;24.16;11.91;9.0
Sat;27;8;2016;20:15;22.93;10.74;9.0
Sat;27;8;2016;20:30;24.01;11.8;9.0
Sat;27;8;2016;20:45;23.49;11.26;7.0
Sat;27;8;2016;21:00;22.88;10.68;9.0
Sat;27;8;2016;21:15;22.6;10.4;8.0
Sat;27;8;2016;21:30;22.68;10.49;9.0
Sat;27;8;2016;21:45;21.95;9.74;8.0
Sat;27;8;2016;22:00;23.87;11.6;9.0
Sat;27;8;2016;22:15;22.94;10.73;9.0
Sat;27;8;2016;22:30;24.1;11.8;9.0
Sat;27;8;2016;22:45;22.78;10.55;9.0
Sat;27;8;2016;23:00;22.91;10.67;8.0
Sat;27;8;2016;23:15;23.44;10.95;7.0
Sat;27;8;2016;23:30;22.98;10.74;10.0
Sat;27;8;2016;23:45;23.52;11.3;8.0
Sun;28;8;2016;00:00;22.73;10.51;9.0
Sun;28;8;2016;00:15;23.74;11.53;8.0
Sun;28;8;2016;00:30;22.84;10.59;10.0
Sun;28;8;2016;00:45;22.91;10.68;8.0
Sun;28;8;2016;01:00;23.21;10.96;9.0
Sun;28;8;2016;01:15;21.15;8.92;8.0
Sun;28;8;2016;01:30;22.95;10.6;9.0
Sun;28;8;2016;01:45;22.97;10.73;8.0
Sun;28;8;2016;02:00;23.18;10.95;9.0
Sun;28;8;2016;02:15;23.39;11.18;8.0
Sun;28;8;2016;02:30;22.83;10.52;9.0
Sun;28;8;2016;02:45;20.65;8.44;8.0
Sun;28;8;2016;03:00;22.24;10.02;9.0
Sun;28;8;2016;03:15;23.04;10.77;8.0
Sun;28;8;2016;03:30;23.06;10.8;9.0
Sun;28;8;2016;03:45;23.31;11.06;9.0
Sun;28;8;2016;04:00;22.77;10.52;9.0
Sun;28;8;2016;04:15;22.98;10.75;8.0
Sun;28;8;2016;04:30;22.31;10.07;7.0
Sun;28;8;2016;04:45;21.47;9.27;10.0
Sun;28;8;2016;05:00;21.46;9.2;8.0
Sun;28;8;2016;05:15;23.21;10.98;10.0
Sun;28;8;2016;05:30;22.69;10.45;7.0
Sun;28;8;2016;05:45;21.93;9.71;10.0
Sun;28;8;2016;06:00;24.7;12.47;8.0
Sun;28;8;2016;06:15;22.1;9.87;9.0
Sun;28;8;2016;06:30;20.96;8.79;8.0
Sun;28;8;2016;06:45;22.23;10.04;8.0
Sun;28;8;2016;07:00;22.76;10.54;9.0
Sun;28;8;2016;07:15;23.23;11.0;9.0
Sun;28;8;2016;07:30;22.67;10.44;8.0
Sun;28;8;2016;07:45;23.03;10.82;8.0
Sun;28;8;2016;08:00;23.04;10.82;9.0
Sun;28;8;2016;08:15;22.62;10.39;9.0
Sun;28;8;2016;08:30;24.02;11.77;9.0
Sun;28;8;2016;08:45;21.57;9.35;8.0
Sun;28;8;2016;09:00;21.82;9.6;8.0
Sun;28;8;2016;09:15;22.77;10.55;8.0
Sun;28;8;2016;09:30;23.61;11.36;10.0
Sun;28;8;2016;09:45;22.91;10.67;8.0
Sun;28;8;2016;10:00;23.37;11.14;9.0
Sun;28;8;2016;10:15;23.26;11.03;8.0
Sun;28;8;2016;10:30;23.27;11.04;10.0
Sun;28;8;2016;10:45;23.23;11.04;8.0
Sun;28;8;2016;11:00;23.91;11.7;8.0
Sun;28;8;2016;11:15;22.1;9.92;8.0
Sun;28;8;2016;11:30;24.45;12.24;9.0
Sun;28;8;2016;11:45;22.88;10.69;9.0
