WiseMetering realtime, exported on November 19, 2016 17:27, by Pedro Castanheira of Vodafone.;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;
;;;;;;;;;
weekday;day;month;year;time;EA+ AVAC DTCs (KWh);EA+ AVAC IT ALF1P0 (KWh);EA+ AVAC IT BVTP1 (KWh);EA+ AVAC IT ALF2A1 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh)
Wed;20;04;2016;12:30;77,16;12,7;11,89;13,03;39,53
Wed;20;04;2016;12:45;79,1;10,5;15,17;13,07;40,36
Wed;20;04;2016;13:00;76,4;10,6;12,72;13,6;39,48
Wed;20;04;2016;13:15;75,4;12,2;13,1;11,9;38,2
Wed;20;04;2016;13:30;79,37;11,6;13,87;13,22;40,68
Wed;20;04;2016;13:45;77,93;10,5;13,87;13,74;39,82
Wed;20;04;2016;14:00;78,75;13,3;14,28;12,45;38,72
Wed;20;04;2016;14:15;78,79;8,6;15,14;12,9;42,16
Wed;20;04;2016;14:30;81,03;13,7;14,06;13,51;39,76
Wed;20;04;2016;14:45;75,38;9;13,55;13,16;39,66
Wed;20;04;2016;15:00;77,76;11,9;13,62;12,7;39,53
Wed;20;04;2016;15:15;75,43;9,2;13,04;12,71;40,49
Wed;20;04;2016;15:30;80,2;13,4;12,67;13,57;40,56
Wed;20;04;2016;15:45;75,18;8,1;13,64;13,37;40,06
Wed;20;04;2016;16:00;76,73;12,7;13,62;12,84;37,57
Wed;20;04;2016;16:15;77,27;11,2;12,82;12,15;41,1
Wed;20;04;2016;16:30;77,63;10,8;13,66;12,95;40,22
Wed;20;04;2016;16:45;79,29;11,9;13,34;13,81;40,24
Wed;20;04;2016;17:00;74,45;10,7;12,7;12,25;38,8
Wed;20;04;2016;17:15;80,07;12,7;13,9;13,32;40,15
Wed;20;04;2016;17:30;76,79;12;13,49;13,13;38,17
Wed;20;04;2016;17:45;74,93;11,1;12,57;13,37;37,89
Wed;20;04;2016;18:00;79,39;11,2;14,35;13,71;40,14
Wed;20;04;2016;18:15;72,88;12;12,17;11,39;37,33
Wed;20;04;2016;18:30;74,35;9,3;12,97;13,39;38,69
Wed;20;04;2016;18:45;78,96;13,4;14,38;11,64;39,55
Wed;20;04;2016;19:00;72,47;9,3;11,97;12,93;38,27
Wed;20;04;2016;19:15;77,18;12,6;13,37;13,39;37,82
Wed;20;04;2016;19:30;74,25;9,2;13,35;12,15;39,55
Wed;20;04;2016;19:45;77,45;12,7;12,86;13,22;38,67
Wed;20;04;2016;20:00;71,14;9,3;13,96;9,96;37,92
Wed;20;04;2016;20:15;76,27;13,6;12,22;12,32;38,13
Wed;20;04;2016;20:30;74,29;8,8;12,88;13,34;39,27
Wed;20;04;2016;20:45;79,4;13;14,25;12,18;39,97
Wed;20;04;2016;21:00;73,2;9,6;13,91;13,11;36,58
Wed;20;04;2016;21:15;77,86;12,7;14,54;12,34;38,28
Wed;20;04;2016;21:30;75,17;10,1;12,03;12,19;40,85
Wed;20;04;2016;21:45;73,86;12,3;13,15;11,97;36,45
Wed;20;04;2016;22:00;75,24;9,2;13,33;13,08;39,63
Wed;20;04;2016;22:15;76,91;12,5;12,19;12,49;39,73
Wed;20;04;2016;22:30;72,1;9,9;14,21;10,04;37,95
Wed;20;04;2016;22:45;76,55;13,5;12,25;12,8;38
Wed;20;04;2016;23:00;73,23;8,8;13,1;11,82;39,5
Wed;20;04;2016;23:15;78,11;12,7;13,89;13,4;38,12
Wed;20;04;2016;23:30;71,67;10,2;12,25;10,84;38,38
Wed;20;04;2016;23:45;77,55;12;13,12;13,55;38,87
Thu;21;04;2016;00:00;72,82;9,8;13,12;11,67;38,23
Thu;21;04;2016;00:15;76,73;13,3;12,37;12,94;38,12
Thu;21;04;2016;00:30;73,72;9,1;14,31;11,64;38,68
Thu;21;04;2016;00:45;73,29;11,8;11,86;12,07;37,56
Thu;21;04;2016;01:00;74,18;10,3;13,17;10,35;40,36
Thu;21;04;2016;01:15;73,74;10,2;13,46;12,78;37,31
Thu;21;04;2016;01:30;72,13;10,8;12,15;11,48;37,69
Thu;21;04;2016;01:45;77,11;9,8;13,72;13,24;40,36
Thu;21;04;2016;02:00;72,16;11,4;12,67;11,19;36,9
Thu;21;04;2016;02:15;72,81;9,6;12,18;12,91;38,11
Thu;21;04;2016;02:30;76,31;11,9;13,9;11,92;38,59
Thu;21;04;2016;02:45;73,22;10,6;12,09;12,78;37,76
Thu;21;04;2016;03:00;75,11;11,5;13,79;11,55;38,26
Thu;21;04;2016;03:15;75,03;10;12,43;12,94;39,66
Thu;21;04;2016;03:30;71,56;11,1;12,87;10,22;37,37
Thu;21;04;2016;03:45;73,73;10,2;13,16;12,22;38,15
Thu;21;04;2016;04:00;73,76;10,8;12,04;12,19;38,72
Thu;21;04;2016;04:15;76,97;12,3;13,41;12,78;38,48
Thu;21;04;2016;04:30;71,34;9;12,12;11,61;38,6
Thu;21;04;2016;04:45;73,91;12,3;12,43;12,3;36,88
Thu;21;04;2016;05:00;73,23;9,6;13,7;12,1;37,82
Thu;21;04;2016;05:15;76,35;12,2;12,2;10,36;41,59
Thu;21;04;2016;05:30;71,51;9,8;13,26;13,06;35,39
Thu;21;04;2016;05:45;75,27;13,2;12,6;11,05;38,41
Thu;21;04;2016;06:00;73,64;8,4;12,13;13,12;40
Thu;21;04;2016;06:15;75,85;13,8;14,12;11,83;36,11
Thu;21;04;2016;06:30;71,75;9;11,84;12,4;38,51
Thu;21;04;2016;06:45;72,19;9,9;13,08;12,07;37,14
Thu;21;04;2016;07:00;73,6;11,5;12,67;11,66;37,77
Thu;21;04;2016;07:15;72,82;8,8;12,28;12,87;38,87
Thu;21;04;2016;07:30;72,54;10,1;13,84;9,52;39,07
Thu;21;04;2016;07:45;73,57;11,6;12,16;11,85;37,96
Thu;21;04;2016;08:00;70,75;8,9;12,14;12,37;37,34
Thu;21;04;2016;08:15;76,91;12,1;13,98;12,87;37,96
Thu;21;04;2016;08:30;73,87;10,5;12,77;11,12;39,47
Thu;21;04;2016;08:45;74,41;10,1;12,32;13,57;38,42
Thu;21;04;2016;09:00;75,51;12,6;13,3;11,59;38,03
Thu;21;04;2016;09:15;73,7;8,6;13,55;13,55;38
Thu;21;04;2016;09:30;79,58;13,5;12,84;11,38;41,86
Thu;21;04;2016;09:45;75,29;9,4;14,92;13,06;37,91
Thu;21;04;2016;10:00;77,9;12,1;14,8;12,98;38,02
Thu;21;04;2016;10:15;75,45;10,2;13,24;12,33;39,68
Thu;21;04;2016;10:30;79,7;10,5;13,9;13,62;41,68
Thu;21;04;2016;10:45;68,42;8,2;12,58;9,9;37,74
Thu;21;04;2016;11:00;81,47;14;12,78;12,47;42,23
Thu;21;04;2016;11:15;74,4;8,9;14,43;13,63;37,44
Thu;21;04;2016;11:30;76,58;12,6;12,57;11,55;39,87
Thu;21;04;2016;11:45;79,75;10,2;14,25;13,74;41,56
Thu;21;04;2016;12:00;75,14;8,5;13,13;13,09;40,42
Thu;21;04;2016;12:15;75,48;11,5;13,21;12,03;38,74
Thu;21;04;2016;12:30;75,51;10,2;14,83;13,45;37,03
Thu;21;04;2016;12:45;75,4;8,5;12,69;12,9;41,31
Thu;21;04;2016;13:00;82,73;12,9;12,84;13,84;43,16
Thu;21;04;2016;13:15;73,97;9;14,69;12,39;37,9
Thu;21;04;2016;13:30;78,64;10,7;12,23;13,98;41,73
Thu;21;04;2016;13:45;74,88;9,9;12,89;13,93;38,16
Thu;21;04;2016;14:00;78,31;9,7;14,63;13,79;40,2
Thu;21;04;2016;14:15;79,21;11,7;12,54;11,6;43,37
Thu;21;04;2016;14:30;79,84;9,5;13,47;13,92;42,94
Thu;21;04;2016;14:45;81,63;9,2;14,31;13,48;44,64
Thu;21;04;2016;15:00;77,99;9,4;12,55;12,13;43,92
Thu;21;04;2016;15:15;81,19;10,3;13,96;13,48;43,45
Thu;21;04;2016;15:30;79,94;9;13,66;13,13;44,14
Thu;21;04;2016;15:45;77,91;11,2;13,07;12,51;41,14
Thu;21;04;2016;16:00;84,16;11,1;14,63;13,78;44,65
Thu;21;04;2016;16:15;79,36;9,6;12,74;13,92;43,1
Thu;21;04;2016;16:30;79,45;11,9;13,31;11,88;42,36
Thu;21;04;2016;16:45;77,65;8,5;14;13,49;41,66
Thu;21;04;2016;17:00;82,64;12,7;13,09;13,96;42,89
Thu;21;04;2016;17:15;75,51;7,9;13,73;12,49;41,39
Thu;21;04;2016;17:30;82;12,7;12,8;13,89;42,6
Thu;21;04;2016;17:45;76,27;10,1;12,67;11,85;41,65
Thu;21;04;2016;18:00;79,14;9,7;14,43;13,6;41,41
Thu;21;04;2016;18:15;78,51;9,3;12,16;13,42;43,62
Thu;21;04;2016;18:30;74,9;10,1;13,09;12,85;38,87
Thu;21;04;2016;18:45;77,7;11,2;13,81;12,99;39,71
Thu;21;04;2016;19:00;72,86;8,8;12,8;9,91;41,34
Thu;21;04;2016;19:15;80,68;12;13,38;13,6;41,7
Thu;21;04;2016;19:30;76,5;9,5;13,49;13,3;40,21
Thu;21;04;2016;19:45;74,78;10,3;12,39;12,84;39,26
Thu;21;04;2016;20:00;78,45;11,3;14,33;12,96;39,86
Thu;21;04;2016;20:15;75,17;9,6;12,15;12,25;41,18
Thu;21;04;2016;20:30;74,09;12;12,72;11,92;37,45
Thu;21;04;2016;20:45;75,88;9,2;13,74;13,72;39,22
Thu;21;04;2016;21:00;75,69;12,9;12,09;11,89;38,81
Thu;21;04;2016;21:15;76,97;8,8;13,71;13,21;41,24
Thu;21;04;2016;21:30;80,34;12,8;12,7;13,8;41,05
Thu;21;04;2016;21:45;71,33;8,2;12,79;11,84;38,5
Thu;21;04;2016;22:00;79,06;13,1;13,46;12,66;39,85
Thu;21;04;2016;22:15;69,2;8,5;12,02;12,31;36,37
Thu;21;04;2016;22:30;81,95;12,6;13,6;13,65;42,11
Thu;21;04;2016;22:45;74,82;9,3;12,19;11,68;41,66
Thu;21;04;2016;23:00;75,81;11,6;12,15;12,72;39,34
Thu;21;04;2016;23:15;74,77;9,9;13,91;12,48;38,49
Thu;21;04;2016;23:30;71,76;10,9;11,83;10,73;38,3
Thu;21;04;2016;23:45;74,49;10,6;12,37;13,47;38,05
Fri;22;04;2016;00:00;75,01;11,3;13,74;11,09;38,87
Fri;22;04;2016;00:15;74,66;11,4;11,96;13,29;38,01
Fri;22;04;2016;00:30;77,46;11,3;13,17;13,52;39,47
Fri;22;04;2016;00:45;73,57;9,5;12,11;12,41;39,55
Fri;22;04;2016;01:00;77,18;11,3;12,4;12,3;41,18
Fri;22;04;2016;01:15;75,94;10,6;13,56;12,29;39,49
Fri;22;04;2016;01:30;76,02;10,3;11,9;13,24;40,58
Fri;22;04;2016;01:45;72,7;9,8;12,63;13,52;36,75
Fri;22;04;2016;02:00;72,52;10,5;12,76;10,55;38,71
Fri;22;04;2016;02:15;74,58;11,5;11,82;13,27;37,99
Fri;22;04;2016;02:30;75,19;9,1;13,93;13,07;39,1
Fri;22;04;2016;02:45;70,77;11,9;11,7;9,91;37,26
Fri;22;04;2016;03:00;73,57;9,2;12,69;12,7;38,98
Fri;22;04;2016;03:15;75,46;11,7;13,08;12,91;37,78
Fri;22;04;2016;03:30;73,08;10;12,11;12,34;38,63
Fri;22;04;2016;03:45;74,93;12,4;13,2;12,71;36,62
Fri;22;04;2016;04:00;77,64;9,9;12,18;12,38;43,18
Fri;22;04;2016;04:15;74,78;12,3;12,36;12,01;38,1
Fri;22;04;2016;04:30;74,23;9,7;13,26;12,7;38,57
Fri;22;04;2016;04:45;74,25;11,8;11,73;13;37,73
Fri;22;04;2016;05:00;73,97;10,8;13,22;12,02;37,93
Fri;22;04;2016;05:15;71,06;8,8;11,88;12,1;38,28
Fri;22;04;2016;05:30;74,36;12,1;12,54;12,67;37,04
Fri;22;04;2016;05:45;71,38;9,4;13,69;10,48;37,82
Fri;22;04;2016;06:00;73,2;11,5;11,92;11,83;37,94
Fri;22;04;2016;06:15;71,95;8,8;12,58;12,9;37,68
Fri;22;04;2016;06:30;74,67;11;12,88;11,44;39,35
Fri;22;04;2016;06:45;76,52;9,4;11,84;13,47;41,82
Fri;22;04;2016;07:00;77,37;10,7;13,29;11,33;42,05
Fri;22;04;2016;07:15;72,41;8,5;11,84;12,99;39,07
Fri;22;04;2016;07:30;75,32;12;12,03;12,6;38,69
Fri;22;04;2016;07:45;74,39;7,8;13,97;12,75;39,87
Fri;22;04;2016;08:00;74,33;12,1;11,79;11,74;38,69
Fri;22;04;2016;08:15;72,1;8,1;12,18;12,6;39,22
Fri;22;04;2016;08:30;77,68;12,9;13,69;13,48;37,61
Fri;22;04;2016;08:45;72,52;7,6;12,07;12,36;40,49
Fri;22;04;2016;09:00;76,27;12,6;12,71;12,19;38,76
Fri;22;04;2016;09:15;74,55;7,5;12,93;13,6;40,52
Fri;22;04;2016;09:30;77,43;12,3;13,29;12,41;39,43
Fri;22;04;2016;09:45;75,84;8,9;14,37;12,41;40,17
Fri;22;04;2016;10:00;75,98;9,2;12,91;13,47;40,4
Fri;22;04;2016;10:15;75,65;9,6;13,21;13,81;39,03
Fri;22;04;2016;10:30;81,28;11,4;15,56;12,35;41,97
Fri;22;04;2016;10:45;74,23;8,9;12,75;13,82;38,75
Fri;22;04;2016;11:00;79,78;12,2;11,97;12,62;42,99
Fri;22;04;2016;11:15;74,37;8,3;14,36;12,3;39,41
Fri;22;04;2016;11:30;81,7;12,5;12,81;13,87;42,52
Fri;22;04;2016;11:45;78,15;9,1;13,16;13,86;42,03
Fri;22;04;2016;12:00;78,16;10,9;15,04;12,01;40,21
Fri;22;04;2016;12:15;78,41;10,8;12,94;13,02;41,65
Fri;22;04;2016;12:30;76,79;9,9;13,34;13,58;39,98
Fri;22;04;2016;12:45;81,8;10,7;15,33;13,77;42,01
Fri;22;04;2016;13:00;73,16;9,3;12,67;11,9;39,3
Fri;22;04;2016;13:15;80,55;11,1;13,31;13,91;42,23
Fri;22;04;2016;13:30;80,43;11,1;14,83;12,77;41,73
Fri;22;04;2016;13:45;80,8;10,3;13,39;12,91;44,21
Fri;22;04;2016;14:00;80,51;12,1;14,83;13,51;40,08
Fri;22;04;2016;14:15;78,89;10,4;14,15;13,9;40,44
Fri;22;04;2016;14:30;80,94;11;12,89;13,9;43,16
Fri;22;04;2016;14:45;79,25;9,1;15,01;12,36;42,78
Fri;22;04;2016;15:00;78,76;12,6;13,1;12,84;40,22
Fri;22;04;2016;15:15;80,07;9;13,59;13,92;43,56
Fri;22;04;2016;15:30;83,69;12,4;15,01;13,91;42,36
Fri;22;04;2016;15:45;74,17;9,3;12,98;12,56;39,34
Fri;22;04;2016;16:00;81,2;11,2;14,22;13,93;41,86
Fri;22;04;2016;16:15;78,32;10,5;14,24;13,07;40,51
Fri;22;04;2016;16:30;79,5;10,3;13,64;12,39;43,17
Fri;22;04;2016;16:45;82,34;11,9;15,17;13,88;41,39
Fri;22;04;2016;17:00;78,8;8,9;13,01;13,89;43
Fri;22;04;2016;17:15;78,39;12,5;12,92;13,33;39,64
Fri;22;04;2016;17:30;77;7,8;14,53;12,12;42,56
Fri;22;04;2016;17:45;79,37;11,8;12,49;13,87;41,21
Fri;22;04;2016;18:00;75,28;8;14,5;13,45;39,34
Fri;22;04;2016;18:15;77,33;12;12,79;12,15;40,39
Fri;22;04;2016;18:30;77,43;8,7;13,15;12,95;42,64
Fri;22;04;2016;18:45;99,06;11,7;33,57;13,55;40,25
Fri;22;04;2016;19:00;63,4;10,2;1,05;12,83;39,32
Fri;22;04;2016;19:15;74,8;11,1;11,29;13,14;39,28
Fri;22;04;2016;19:30;77,66;10,9;12,78;13,36;40,62
Fri;22;04;2016;19:45;77,39;11;13,34;12,15;40,9
Fri;22;04;2016;20:00;76,33;9,7;14,96;12,64;39,03
Fri;22;04;2016;20:15;69,96;10,5;7,5;13,57;38,39
Fri;22;04;2016;20:30;73,9;10,2;12,98;11,82;38,9
Fri;22;04;2016;20:45;75,21;9,4;14,03;13,41;38,37
Fri;22;04;2016;21:00;74,71;10,4;12,06;13,34;38,91
Fri;22;04;2016;21:15;73,27;9,8;13,13;12,25;38,09
Fri;22;04;2016;21:30;78,36;9,6;13,73;12,93;42,1
Fri;22;04;2016;21:45;76,06;10,5;12,2;12,97;40,39
Fri;22;04;2016;22:00;74,47;9,5;14,17;13,16;37,64
Fri;22;04;2016;22:15;73,13;11,5;12,26;10,34;39,04
Fri;22;04;2016;22:30;73,4;9;13,36;12,15;38,89
Fri;22;04;2016;22:45;76,26;10,9;13,51;13,59;38,27
Fri;22;04;2016;23:00;74,81;11,1;12,34;12,46;38,92
Fri;22;04;2016;23:15;75,13;10,3;14,35;12,39;38,09
Fri;22;04;2016;23:30;76,98;10,5;12,04;11,75;42,69
Fri;22;04;2016;23:45;74,88;10,9;13,08;13,55;37,35
Sat;23;04;2016;00:00;75,48;11,5;14,33;12;37,66
Sat;23;04;2016;00:15;69,93;9,8;12,34;10,6;37,2
Sat;23;04;2016;00:30;76,47;11,3;13,53;13,26;38,37
Sat;23;04;2016;00:45;72,89;10,1;12,75;12,72;37,32
Sat;23;04;2016;01:00;77,53;10,9;12,72;12,31;41,59
Sat;23;04;2016;01:15;74;9,6;13,92;12,31;38,17
Sat;23;04;2016;01:30;73,86;11;12,27;12,69;37,9
Sat;23;04;2016;01:45;73,61;10,1;14,13;12,79;36,59
Sat;23;04;2016;02:00;74,11;10,8;12,01;12,7;38,61
Sat;23;04;2016;02:15;75,27;10,7;13,53;12,89;38,16
Sat;23;04;2016;02:30;76,88;10,2;12,98;12,28;41,42
Sat;23;04;2016;02:45;73,3;11,1;12,36;12,01;37,84
Sat;23;04;2016;03:00;75,83;10,6;14,42;13,51;37,3
Sat;23;04;2016;03:15;71,85;9,9;12,08;12,22;37,65
Sat;23;04;2016;03:30;74,3;9,8;13,41;12,53;38,56
Sat;23;04;2016;03:45;73,72;10,8;13,51;12,29;37,12
Sat;23;04;2016;04:00;74,81;10,4;12,31;13,24;38,86
Sat;23;04;2016;04:15;79,51;10,9;14,11;12,41;42,1
Sat;23;04;2016;04:30;70,5;10;12,12;11,03;37,36
Sat;23;04;2016;04:45;74,86;10,6;13,62;11,81;38,83
Sat;23;04;2016;05:00;74,42;9,9;13,11;13,47;37,94
Sat;23;04;2016;05:15;73,95;11;12,79;11,73;38,43
Sat;23;04;2016;05:30;75,04;10,6;13,95;12,26;38,23
Sat;23;04;2016;05:45;73,94;10,6;12,27;12,96;38,11
Sat;23;04;2016;06:00;79,64;11,3;13,5;12,84;42
Sat;23;04;2016;06:15;74,99;10,4;12,72;12,49;39,39
Sat;23;04;2016;06:30;74,77;9,9;12,62;12,01;40,23
Sat;23;04;2016;06:45;77,57;11,6;14,29;13,53;38,15
Sat;23;04;2016;07:00;74,37;9,8;11,89;12,71;39,97
Sat;23;04;2016;07:15;73,47;10,4;13,32;11,65;38,1
Sat;23;04;2016;07:30;76,66;11,5;12,77;12,91;39,49
Sat;23;04;2016;07:45;74,76;10,2;12,91;13,27;38,39
Sat;23;04;2016;08:00;75,38;11,1;13,59;12,53;38,16
Sat;23;04;2016;08:15;74,44;10;12,51;12,72;39,22
Sat;23;04;2016;08:30;74,11;11,1;14,47;9,62;38,92
Sat;23;04;2016;08:45;77,12;11,9;12,23;13,51;39,47
Sat;23;04;2016;09:00;75,97;11;13,14;13,16;38,67
Sat;23;04;2016;09:15;77,37;10,9;13,68;12,04;40,75
Sat;23;04;2016;09:30;76,65;12,3;12,41;13,59;38,35
Sat;23;04;2016;09:45;80,09;11,2;14,06;13,78;41,05
Sat;23;04;2016;10:00;74,94;11,3;12,53;12,26;38,85
Sat;23;04;2016;10:15;78,79;12,3;13,37;13,15;39,97
Sat;23;04;2016;10:30;79,67;11,7;13,62;13,2;41,15
Sat;23;04;2016;10:45;75,16;10,7;12,51;13,23;38,72
Sat;23;04;2016;11:00;81,3;11,5;14,47;13,53;41,81
Sat;23;04;2016;11:15;78,33;12,5;12,76;13,87;39,2
Sat;23;04;2016;11:30;80,68;11,7;13,1;13,91;41,97
Sat;23;04;2016;11:45;78,11;11,6;14,88;12,84;38,79
Sat;23;04;2016;12:00;77,28;11;12,1;12,66;41,52
Sat;23;04;2016;12:15;76,63;11,2;13,68;13,6;38,15
Sat;23;04;2016;12:30;80,66;11,9;13,71;13,89;41,17
Sat;23;04;2016;12:45;79,37;11,7;12,69;13,93;41,06
Sat;23;04;2016;13:00;79,27;12,2;13,99;13,62;39,46
Sat;23;04;2016;13:15;76,89;12,8;12,74;12,44;38,9
Sat;23;04;2016;13:30;78,35;11,6;13,11;13,24;40,4
Sat;23;04;2016;13:45;80,6;12,1;14,79;14,02;39,7
Sat;23;04;2016;14:00;76,88;12,5;12,61;14;37,77
Sat;23;04;2016;14:15;82,37;11,4;13,05;13,82;44,11
Sat;23;04;2016;14:30;78,48;11,4;14,87;13,1;39,12
Sat;23;04;2016;14:45;80,87;12,8;12,27;14,07;41,73
Sat;23;04;2016;15:00;78,51;13,1;13,36;14,08;37,97
Sat;23;04;2016;15:15;82,12;11,8;14,58;14,08;41,66
Sat;23;04;2016;15:30;75,68;11;12,22;13,6;38,86
Sat;23;04;2016;15:45;82,58;13,3;14,08;13,46;41,73
Sat;23;04;2016;16:00;81,26;13,7;13,71;14,09;39,76
Sat;23;04;2016;16:15;80,5;13,1;12,83;14,07;40,5
Sat;23;04;2016;16:30;81,24;11,6;14,2;14,08;41,36
Sat;23;04;2016;16:45;77,44;11,6;12,83;13,11;39,9
Sat;23;04;2016;17:00;82,25;13,3;12,94;14,12;41,9
Sat;23;04;2016;17:15;82,39;13,1;14,64;14,11;40,55
Sat;23;04;2016;17:30;80,08;12,2;12,48;14,1;41,3
Sat;23;04;2016;17:45;78,43;10,7;13,92;13,97;39,84
Sat;23;04;2016;18:00;80,37;13,5;13,07;13,04;40,77
Sat;23;04;2016;18:15;80,56;13,1;12,53;14,08;40,85
Sat;23;04;2016;18:30;77,35;9,6;14,32;14,08;39,35
Sat;23;04;2016;18:45;81,05;13,8;12,28;14,07;40,9
Sat;23;04;2016;19:00;73,91;8,9;12,88;12,46;39,68
Sat;23;04;2016;19:15;80,81;13,1;14,48;12,93;40,3
Sat;23;04;2016;19:30;73,82;9,8;11,9;13,9;38,22
Sat;23;04;2016;19:45;79,04;13,2;13,54;13,83;38,46
Sat;23;04;2016;20:00;75,02;9,1;13,03;13,8;39,09
Sat;23;04;2016;20:15;74,71;12,2;12,29;10,72;39,51
Sat;23;04;2016;20:30;76,97;10;14,4;13,63;38,94
Sat;23;04;2016;20:45;75,54;11,9;11,98;13,64;38,02
Sat;23;04;2016;21:00;75,93;10,4;13,14;13,68;38,71
Sat;23;04;2016;21:15;75,62;10,7;13,3;11,94;39,68
Sat;23;04;2016;21:30;74,11;11,2;12,19;12,43;38,29
Sat;23;04;2016;21:45;76,25;10,8;14,02;13,24;38,19
Sat;23;04;2016;22:00;75,95;11,4;12,61;13,54;38,4
Sat;23;04;2016;22:15;71,68;9,5;12,6;11,83;37,75
Sat;23;04;2016;22:30;77,24;12,8;14,2;12,14;38,1
Sat;23;04;2016;22:45;74,27;9,1;12,1;13,67;39,4
Sat;23;04;2016;23:00;76,57;11,8;14,17;13;37,61
Sat;23;04;2016;23:15;72,63;8,8;12,36;12,9;38,58
Sat;23;04;2016;23:30;76,55;12,9;12,72;12,84;38,09
Sat;23;04;2016;23:45;72,7;8,6;14,44;11,81;37,85
Sun;24;04;2016;00:00;73,69;12;11,8;12,67;37,22
Sun;24;04;2016;00:15;71,93;9,7;13,82;11,44;36,97
Sun;24;04;2016;00:30;73,78;10,7;13,2;12,2;37,68
Sun;24;04;2016;00:45;74,03;11,3;12,3;12,31;38,12
Sun;24;04;2016;01:00;74,85;10;14,65;12,09;38,1
Sun;24;04;2016;01:15;74,6;11,5;12,18;12,98;37,94
Sun;24;04;2016;01:30;71,9;9;12,75;13,26;36,89
Sun;24;04;2016;01:45;76,55;12,3;14,19;11,44;38,62
Sun;24;04;2016;02:00;72,81;8,6;12,05;12,22;39,94
Sun;24;04;2016;02:15;78,07;12;13,99;13,48;38,6
Sun;24;04;2016;02:30;72,08;9,1;12,4;12,41;38,18
Sun;24;04;2016;02:45;74,9;12,4;12,91;11,71;37,88
Sun;24;04;2016;03:00;69,88;8,7;13,91;10;37,28
Sun;24;04;2016;03:15;75,33;12,1;12,23;13,35;37,66
Sun;24;04;2016;03:30;73,12;9,4;13,58;11,97;38,17
Sun;24;04;2016;03:45;75,89;12,1;12,83;12,79;38,17
Sun;24;04;2016;04:00;71,58;9,6;12,83;12,16;37
Sun;24;04;2016;04:15;75,41;11;13,55;12,74;38,12
Sun;24;04;2016;04:30;72,46;9,9;12,1;12,52;37,94
Sun;24;04;2016;04:45;74;10,2;14,16;12,28;37,36
Sun;24;04;2016;05:00;72,81;10,7;12,24;12,33;37,54
Sun;24;04;2016;05:15;71,92;9,5;13,35;12,47;36,6
Sun;24;04;2016;05:30;71,79;10,8;12,49;10,33;38,17
Sun;24;04;2016;05:45;71,14;8,4;12,61;12,23;37,89
Sun;24;04;2016;06:00;74,26;12,2;13,52;10,92;37,63
Sun;24;04;2016;06:15;72,15;8,8;12,24;12,36;38,76
Sun;24;04;2016;06:30;74,58;10,5;13,74;13,49;36,85
Sun;24;04;2016;06:45;72,06;8,8;12,86;11,71;38,69
Sun;24;04;2016;07:00;73,99;10,9;12,4;12,9;37,79
Sun;24;04;2016;07:15;73,69;9,6;14,02;11,74;38,33
Sun;24;04;2016;07:30;72,85;10,4;12,35;13,05;37,05
Sun;24;04;2016;07:45;70,29;9,6;12,65;10,41;37,63
Sun;24;04;2016;08:00;72,69;10;13,8;12,25;36,64
Sun;24;04;2016;08:15;73,49;10,9;12,17;11,78;38,64
Sun;24;04;2016;08:30;75,69;9,8;14,02;13,84;38,02
Sun;24;04;2016;08:45;74,29;11,1;12,56;12,73;37,91
Sun;24;04;2016;09:00;73,83;9,2;13,31;12,45;38,87
Sun;24;04;2016;09:15;77,52;11,9;13,89;13,45;38,28
Sun;24;04;2016;09:30;73,54;8,9;12,46;13,89;38,3
Sun;24;04;2016;09:45;77,67;12,8;13,9;13,88;37,08
Sun;24;04;2016;10:00;72,9;9,6;13,17;11,32;38,81
Sun;24;04;2016;10:15;77,81;13,2;13,24;13,29;38,09
Sun;24;04;2016;10:30;76,27;9,4;14,7;13,9;38,28
Sun;24;04;2016;10:45;77,08;13,1;12,49;13,93;37,55
Sun;24;04;2016;11:00;75,02;9,6;14,15;13,48;37,79
Sun;24;04;2016;11:15;77,18;13,6;13,54;11,85;38,19
Sun;24;04;2016;11:30;75,35;10,2;12,97;13,95;38,23
Sun;24;04;2016;11:45;80,78;13,9;14,69;13,99;38,2
Sun;24;04;2016;12:00;75,4;9,7;13,46;14,02;38,22
Sun;24;04;2016;12:15;78,9;13,1;13,58;13,27;38,94
Sun;24;04;2016;12:30;80,03;12,3;15,56;13,84;38,33
Sun;24;04;2016;12:45;77,04;11,2;13,19;14,02;38,63
Sun;24;04;2016;13:00;78,42;12,7;13,81;14,01;37,9
Sun;24;04;2016;13:15;83,74;11,5;14,36;14,04;43,84
Sun;24;04;2016;13:30;77,21;11,8;13;13,06;39,35
Sun;24;04;2016;13:45;78,8;11,3;14,18;14,09;39,22
Sun;24;04;2016;14:00;75,87;10,9;13,91;12,73;38,33
Sun;24;04;2016;14:15;83,28;12,9;12,69;14,06;43,64
Sun;24;04;2016;14:30;78,25;10,1;14,95;13,76;39,44
Sun;24;04;2016;14:45;77,47;13;12,24;13,55;38,68
Sun;24;04;2016;15:00;77,61;11,6;12,95;14,18;38,88
Sun;24;04;2016;15:15;80,63;12,8;14,93;14,19;38,71
